"i1","i2","i3","i4","target"
16,14,11,7,6
14,11,7,6,16
11,7,6,16,14
7,6,16,14,12
6,16,14,12,5
16,14,12,5,15
14,12,5,15,13
12,5,15,13,16
5,15,13,16,14
15,13,16,14,12
13,16,14,12,5
16,14,12,5,4
14,12,5,4,18
12,5,4,18,14
5,4,18,14,11
4,18,14,11,3
18,14,11,3,2
14,11,3,2,17
11,3,2,17,14
3,2,17,14,12
2,17,14,12,1
17,14,12,1,13
14,12,1,13,10
12,1,13,10,12
1,13,10,12,17
13,10,12,17,13
10,12,17,13,8
12,17,13,8,4
17,13,8,4,11
13,8,4,11,16
8,4,11,16,14
4,11,16,14,11
11,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,0
16,14,11,0,1
14,11,0,1,16
11,0,1,16,14
0,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,11
2,3,15,11,4
3,15,11,4,13
15,11,4,13,16
11,4,13,16,14
4,13,16,14,11
13,16,14,11,7
16,14,11,7,17
14,11,7,17,15
11,7,17,15,12
7,17,15,12,7
17,15,12,7,11
15,12,7,11,6
12,7,11,6,16
7,11,6,16,11
11,6,16,11,7
6,16,11,7,14
16,11,7,14,2
11,7,14,2,15
7,14,2,15,12
14,2,15,12,3
2,15,12,3,13
15,12,3,13,8
12,3,13,8,12
3,13,8,12,13
13,8,12,13,11
8,12,13,11,4
12,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,0
16,14,11,0,1
14,11,0,1,16
11,0,1,16,14
0,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,14
2,3,15,14,11
3,15,14,11,4
15,14,11,4,5
14,11,4,5,15
11,4,5,15,13
4,5,15,13,6
5,15,13,6,10
15,13,6,10,14
13,6,10,14,13
6,10,14,13,9
10,14,13,9,5
14,13,9,5,6
13,9,5,6,14
9,5,6,14,12
5,6,14,12,9
6,14,12,9,7
14,12,9,7,8
12,9,7,8,13
9,7,8,13,9
7,8,13,9,9
8,13,9,9,19
13,9,9,19,12
9,9,19,12,14
9,19,12,14,3
19,12,14,3,13
12,14,3,13,15
14,3,13,15,10
3,13,15,10,18
13,15,10,18,14
15,10,18,14,11
10,18,14,11,9
18,14,11,9,17
14,11,9,17,12
11,9,17,12,1
9,17,12,1,13
17,12,1,13,10
12,1,13,10,8
1,13,10,8,16
13,10,8,16,14
10,8,16,14,11
8,16,14,11,7
16,14,11,7,15
14,11,7,15,14
11,7,15,14,12
7,15,14,12,3
15,14,12,3,13
14,12,3,13,8
12,3,13,8,12
3,13,8,12,15
13,8,12,15,13
8,12,15,13,11
12,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
