"i1","i2","i3","i4","target"
14,11,9,7,6
11,9,7,6,14
9,7,6,14,12
7,6,14,12,10
6,14,12,10,5
14,12,10,5,3
12,10,5,3,13
10,5,3,13,10
5,3,13,10,6
3,13,10,6,1
13,10,6,1,12
10,6,1,12,11
6,1,12,11,9
1,12,11,9,6
12,11,9,6,2
11,9,6,2,14
9,6,2,14,12
6,2,14,12,9
2,14,12,9,0
14,12,9,0,-2
12,9,0,-2,13
9,0,-2,13,11
0,-2,13,11,9
-2,13,11,9,2
13,11,9,2,12
11,9,2,12,11
9,2,12,11,11
2,12,11,11,7
12,11,11,7,2
11,11,7,2,7
11,7,2,7,12
7,2,7,12,10
2,7,12,10,7
7,12,10,7,3
12,10,7,3,14
10,7,3,14,12
7,3,14,12,10
3,14,12,10,3
14,12,10,3,2
12,10,3,2,14
10,3,2,14,10
3,2,14,10,10
2,14,10,10,0
14,10,10,0,13
10,10,0,13,6
10,0,13,6,1
0,13,6,1,12
13,6,1,12,11
6,1,12,11,10
1,12,11,10,6
12,11,10,6,2
11,10,6,2,9
10,6,2,9,14
6,2,9,14,9
2,9,14,9,3
9,14,9,3,-2
14,9,3,-2,13
9,3,-2,13,7
3,-2,13,7,3
-2,13,7,3,-1
13,7,3,-1,12
7,3,-1,12,11
3,-1,12,11,7
-1,12,11,7,4
12,11,7,4,0
11,7,4,0,7
7,4,0,7,12
4,0,7,12,7
0,7,12,7,3
7,12,7,3,-4
12,7,3,-4,14
7,3,-4,14,12
3,-4,14,12,7
-4,14,12,7,3
14,12,7,3,15
12,7,3,15,12
7,3,15,12,6
3,15,12,6,-1
15,12,6,-1,16
12,6,-1,16,11
6,-1,16,11,7
-1,16,11,7,6
16,11,7,6,17
11,7,6,17,10
7,6,17,10,7
6,17,10,7,5
17,10,7,5,14
10,7,5,14,10
7,5,14,10,7
5,14,10,7,5
14,10,7,5,15
10,7,5,15,16
7,5,15,16,11
5,15,16,11,7
15,16,11,7,4
16,11,7,4,3
11,7,4,3,15
7,4,3,15,11
4,3,15,11,6
3,15,11,6,4
15,11,6,4,10
11,6,4,10,14
6,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,8
0,15,11,8,-1
15,11,8,-1,16
11,8,-1,16,11
8,-1,16,11,8
-1,16,11,8,0
16,11,8,0,7
11,8,0,7,15
8,0,7,15,11
0,7,15,11,4
7,15,11,4,6
15,11,4,6,14
11,4,6,14,7
4,6,14,7,5
6,14,7,5,9
14,7,5,9,4
7,5,9,4,14
5,9,4,14,12
9,4,14,12,7
4,14,12,7,3
14,12,7,3,11
12,7,3,11,2
7,3,11,2,13
3,11,2,13,10
11,2,13,10,7
2,13,10,7,0
13,10,7,0,12
10,7,0,12,7
7,0,12,7,11
0,12,7,11,9
12,7,11,9,6
7,11,9,6,2
11,9,6,2,7
9,6,2,7,12
6,2,7,12,7
2,7,12,7,5
7,12,7,5,-2
12,7,5,-2,13
7,5,-2,13,10
5,-2,13,10,5
-2,13,10,5,1
13,10,5,1,13
10,5,1,13,9
5,1,13,9,4
1,13,9,4,2
13,9,4,2,14
9,4,2,14,9
4,2,14,9,5
2,14,9,5,-2
14,9,5,-2,4
9,5,-2,4,13
5,-2,4,13,8
-2,4,13,8,3
4,13,8,3,-1
13,8,3,-1,12
8,3,-1,12,11
3,-1,12,11,9
-1,12,11,9,7
12,11,9,7,0
11,9,7,0,12
9,7,0,12,10
7,0,12,10,7
0,12,10,7,-4
12,10,7,-4,-3
10,7,-4,-3,12
7,-4,-3,12,10
-4,-3,12,10,7
-3,12,10,7,-2
12,10,7,-2,-1
10,7,-2,-1,11
7,-2,-1,11,7
-2,-1,11,7,0
-1,11,7,0,9
11,7,0,9,15
7,0,9,15,11
0,9,15,11,8
9,15,11,8,-1
15,11,8,-1,16
11,8,-1,16,11
8,-1,16,11,7
-1,16,11,7,0
16,11,7,0,15
11,7,0,15,12
7,0,15,12,6
0,15,12,6,3
15,12,6,3,14
12,6,3,14,11
6,3,14,11,7
3,14,11,7,2
14,11,7,2,8
11,7,2,8,1
7,2,8,1,11
2,8,1,11,11
8,1,11,11,9
1,11,11,9,0
11,11,9,0,8
11,9,0,8,-1
9,0,8,-1,14
0,8,-1,14,11
8,-1,14,11,7
-1,14,11,7,-2
14,11,7,-2,14
11,7,-2,14,10
7,-2,14,10,8
-2,14,10,8,1
14,10,8,1,13
10,8,1,13,11
8,1,13,11,8
