"i1","i2","i3","i4","target"
18,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,18
11,7,15,18,16
7,15,18,16,5
15,18,16,5,4
18,16,5,4,19
16,5,4,19,17
5,4,19,17,14
4,19,17,14,3
19,17,14,3,16
17,14,3,16,18
14,3,16,18,15
3,16,18,15,13
16,18,15,13,4
18,15,13,4,16
15,13,4,16,17
13,4,16,17,17
4,16,17,17,14
16,17,17,14,5
17,17,14,5,16
17,14,5,16,15
14,5,16,15,11
5,16,15,11,6
16,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,16
14,11,7,16,14
11,7,16,14,11
7,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,10
15,13,11,10,9
13,11,10,9,16
11,10,9,16,14
10,9,16,14,11
9,16,14,11,8
16,14,11,8,7
14,11,8,7,15
11,8,7,15,14
8,7,15,14,11
7,15,14,11,11
15,14,11,11,10
14,11,11,10,9
11,11,10,9,15
11,10,9,15,13
10,9,15,13,10
9,15,13,10,4
15,13,10,4,14
13,10,4,14,11
10,4,14,11,9
4,14,11,9,7
14,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,6
15,11,8,6,12
11,8,6,12,5
8,6,12,5,15
6,12,5,15,13
12,5,15,13,11
5,15,13,11,4
15,13,11,4,11
13,11,4,11,16
11,4,11,16,11
4,11,16,11,7
11,16,11,7,10
16,11,7,10,9
11,7,10,9,17
7,10,9,17,12
10,9,17,12,10
9,17,12,10,8
17,12,10,8,9
12,10,8,9,7
10,8,9,7,18
8,9,7,18,11
9,7,18,11,8
7,18,11,8,6
18,11,8,6,17
11,8,6,17,16
8,6,17,16,11
6,17,16,11,9
17,16,11,9,7
16,11,9,7,8
11,9,7,8,7
9,7,8,7,2
7,8,7,2,12
8,7,2,12,3
7,2,12,3,15
2,12,3,15,13
12,3,15,13,11
3,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,12
14,11,7,12,6
11,7,12,6,18
7,12,6,18,15
12,6,18,15,13
6,18,15,13,5
18,15,13,5,4
15,13,5,4,19
13,5,4,19,16
5,4,19,16,12
4,19,16,12,7
19,16,12,7,18
16,12,7,18,15
12,7,18,15,8
7,18,15,8,13
18,15,8,13,14
15,8,13,14,18
8,13,14,18,15
13,14,18,15,13
14,18,15,13,4
18,15,13,4,18
15,13,4,18,13
13,4,18,13,8
4,18,13,8,4
18,13,8,4,16
13,8,4,16,11
8,4,16,11,9
4,16,11,9,7
16,11,9,7,18
11,9,7,18,14
9,7,18,14,9
7,18,14,9,5
18,14,9,5,4
14,9,5,4,19
9,5,4,19,14
5,4,19,14,10
4,19,14,10,3
19,14,10,3,9
14,10,3,9,18
10,3,9,18,9
3,9,18,9,8
9,18,9,8,17
18,9,8,17,12
9,8,17,12,10
8,17,12,10,8
17,12,10,8,11
12,10,8,11,9
10,8,11,9,12
8,11,9,12,10
11,9,12,10,13
9,12,10,13,11
12,10,13,11,16
10,13,11,16,12
13,11,16,12,12
11,16,12,12,16
16,12,12,16,12
12,12,16,12,14
12,16,12,14,12
16,12,14,12,11
12,14,12,11,15
14,12,11,15,13
12,11,15,13,11
11,15,13,11,10
15,13,11,10,9
13,11,10,9,16
11,10,9,16,14
10,9,16,14,11
9,16,14,11,8
16,14,11,8,7
14,11,8,7,15
11,8,7,15,14
8,7,15,14,11
7,15,14,11,11
15,14,11,11,10
14,11,11,10,9
11,11,10,9,15
11,10,9,15,13
10,9,15,13,10
9,15,13,10,4
15,13,10,4,14
13,10,4,14,11
10,4,14,11,9
