"i1","i2","i3","i4","target"
14,9,4,0,14
9,4,0,14,10
4,0,14,10,5
0,14,10,5,3
14,10,5,3,13
10,5,3,13,10
5,3,13,10,6
3,13,10,6,7
13,10,6,7,5
10,6,7,5,14
6,7,5,14,11
7,5,14,11,4
5,14,11,4,2
14,11,4,2,12
11,4,2,12,10
4,2,12,10,7
2,12,10,7,3
12,10,7,3,11
10,7,3,11,10
7,3,11,10,7
3,11,10,7,-1
11,10,7,-1,12
10,7,-1,12,13
7,-1,12,13,11
-1,12,13,11,9
12,13,11,9,7
13,11,9,7,0
11,9,7,0,6
9,7,0,6,10
7,0,6,10,7
0,6,10,7,5
6,10,7,5,-4
10,7,5,-4,10
7,5,-4,10,7
5,-4,10,7,5
-4,10,7,5,-4
10,7,5,-4,11
7,5,-4,11,6
5,-4,11,6,12
-4,11,6,12,10
11,6,12,10,7
6,12,10,7,3
12,10,7,3,13
10,7,3,13,9
7,3,13,9,6
3,13,9,6,4
13,9,6,4,14
9,6,4,14,9
6,4,14,9,5
4,14,9,5,5
14,9,5,5,13
9,5,5,13,9
5,5,13,9,4
5,13,9,4,2
13,9,4,2,10
9,4,2,10,1
4,2,10,1,16
2,10,1,16,11
10,1,16,11,7
1,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,4
0,15,11,4,6
15,11,4,6,10
11,4,6,10,14
4,6,10,14,9
6,10,14,9,4
10,14,9,4,0
14,9,4,0,14
9,4,0,14,10
4,0,14,10,5
0,14,10,5,3
14,10,5,3,2
10,5,3,2,17
5,3,2,17,10
3,2,17,10,6
2,17,10,6,1
17,10,6,1,18
10,6,1,18,9
6,1,18,9,6
1,18,9,6,2
18,9,6,2,7
9,6,2,7,17
6,2,7,17,10
2,7,17,10,8
7,17,10,8,6
17,10,8,6,14
10,8,6,14,10
8,6,14,10,9
6,14,10,9,5
14,10,9,5,15
10,9,5,15,11
9,5,15,11,8
5,15,11,8,6
15,11,8,6,7
11,8,6,7,14
8,6,7,14,5
6,7,14,5,8
7,14,5,8,10
14,5,8,10,8
5,8,10,8,13
8,10,8,13,11
10,8,13,11,8
8,13,11,8,4
13,11,8,4,13
11,8,4,13,11
8,4,13,11,9
4,13,11,9,2
13,11,9,2,14
11,9,2,14,12
9,2,14,12,15
2,14,12,15,13
14,12,15,13,10
12,15,13,10,6
15,13,10,6,16
13,10,6,16,13
10,6,16,13,11
6,16,13,11,5
16,13,11,5,4
13,11,5,4,17
11,5,4,17,14
5,4,17,14,10
4,17,14,10,5
17,14,10,5,15
14,10,5,15,8
10,5,15,8,6
5,15,8,6,16
15,8,6,16,9
8,6,16,9,7
6,16,9,7,14
16,9,7,14,11
9,7,14,11,15
7,14,11,15,14
14,11,15,14,12
11,15,14,12,3
15,14,12,3,16
14,12,3,16,13
12,3,16,13,8
3,16,13,8,17
16,13,8,17,12
13,8,17,12,15
8,17,12,15,13
17,12,15,13,11
12,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
