"i1","i2","i3","i4","target"
12,9,7,5,12
9,7,5,12,-2
7,5,12,-2,13
5,12,-2,13,11
12,-2,13,11,8
-2,13,11,8,14
13,11,8,14,12
11,8,14,12,9
8,14,12,9,5
14,12,9,5,15
12,9,5,15,13
9,5,15,13,16
5,15,13,16,14
15,13,16,14,9
13,16,14,9,5
16,14,9,5,13
14,9,5,13,4
9,5,13,4,14
5,13,4,14,12
13,4,14,12,5
4,14,12,5,15
14,12,5,15,6
12,5,15,6,19
5,15,6,19,16
15,6,19,16,7
6,19,16,7,13
19,16,7,13,8
16,7,13,8,19
7,13,8,19,16
13,8,19,16,14
8,19,16,14,9
19,16,14,9,20
16,14,9,20,17
14,9,20,17,15
9,20,17,15,8
20,17,15,8,18
17,15,8,18,16
15,8,18,16,13
8,18,16,13,9
18,16,13,9,15
16,13,9,15,19
13,9,15,19,16
9,15,19,16,15
15,19,16,15,5
19,16,15,5,14
16,15,5,14,13
15,5,14,13,19
5,14,13,19,16
14,13,19,16,14
13,19,16,14,-2
19,16,14,-2,21
16,14,-2,21,16
14,-2,21,16,12
-2,21,16,12,5
21,16,12,5,6
16,12,5,6,7
12,5,6,7,8
5,6,7,8,20
6,7,8,20,16
7,8,20,16,11
8,20,16,11,9
20,16,11,9,2
16,11,9,2,19
11,9,2,19,14
9,2,19,14,11
2,19,14,11,3
19,14,11,3,4
14,11,3,4,10
11,3,4,10,5
3,4,10,5,6
4,10,5,6,18
10,5,6,18,14
5,6,18,14,7
6,18,14,7,9
18,14,7,9,0
14,7,9,0,19
7,9,0,19,14
9,0,19,14,10
0,19,14,10,3
19,14,10,3,18
14,10,3,18,11
10,3,18,11,2
3,18,11,2,17
18,11,2,17,14
11,2,17,14,12
2,17,14,12,1
17,14,12,1,15
14,12,1,15,14
12,1,15,14,11
1,15,14,11,4
15,14,11,4,13
14,11,4,13,16
11,4,13,16,14
4,13,16,14,11
13,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,12
0,16,14,12,5
16,14,12,5,12
14,12,5,12,16
12,5,12,16,14
5,12,16,14,12
12,16,14,12,11
16,14,12,11,17
14,12,11,17,10
12,11,17,10,18
11,17,10,18,14
17,10,18,14,11
10,18,14,11,9
18,14,11,9,15
14,11,9,15,2
11,9,15,2,14
9,15,2,14,3
15,2,14,3,13
2,14,3,13,4
14,3,13,4,14
3,13,4,14,14
13,4,14,14,9
4,14,14,9,5
14,14,9,5,4
14,9,5,4,17
9,5,4,17,14
5,4,17,14,12
4,17,14,12,5
17,14,12,5,6
14,12,5,6,11
12,5,6,11,7
5,6,11,7,8
6,11,7,8,16
11,7,8,16,14
7,8,16,14,9
8,16,14,9,10
16,14,9,10,15
14,9,10,15,14
9,10,15,14,11
10,15,14,11,11
15,14,11,11,13
14,11,11,13,12
11,11,13,12,15
11,13,12,15,13
13,12,15,13,11
12,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,11
15,13,11,11,12
13,11,11,12,12
11,11,12,12,10
11,12,12,10,9
12,12,10,9,16
12,10,9,16,12
10,9,16,12,9
9,16,12,9,8
16,12,9,8,7
12,9,8,7,17
9,8,7,17,12
8,7,17,12,9
7,17,12,9,8
17,12,9,8,7
12,9,8,7,15
9,8,7,15,8
8,7,15,8,5
7,15,8,5,14
15,8,5,14,5
8,5,14,5,18
5,14,5,18,15
14,5,18,15,11
5,18,15,11,5
18,15,11,5,12
15,11,5,12,5
11,5,12,5,17
5,12,5,17,15
12,5,17,15,12
5,17,15,12,4
17,15,12,4,12
15,12,4,12,3
12,4,12,3,16
4,12,3,16,15
12,3,16,15,13
3,16,15,13,4
16,15,13,4,11
15,13,4,11,17
13,4,11,17,14
4,11,17,14,9
11,17,14,9,5
17,14,9,5,12
14,9,5,12,15
9,5,12,15,12
5,12,15,12,10
12,15,12,10,1
15,12,10,1,16
12,10,1,16,14
10,1,16,14,12
1,16,14,12,5
16,14,12,5,13
14,12,5,13,4
12,5,13,4,14
5,13,4,14,12
13,4,14,12,5
4,14,12,5,15
14,12,5,15,6
12,5,15,6,16
5,15,6,16,12
15,6,16,12,12
6,16,12,12,7
16,12,12,7,17
12,12,7,17,14
12,7,17,14,5
7,17,14,5,18
17,14,5,18,15
14,5,18,15,11
5,18,15,11,6
18,15,11,6,13
15,11,6,13,4
11,6,13,4,14
6,13,4,14,5
13,4,14,5,15
4,14,5,15,6
14,5,15,6,16
5,15,6,16,16
15,6,16,16,11
6,16,16,11,7
16,16,11,7,15
16,11,7,15,6
11,7,15,6,17
7,15,6,17,14
15,6,17,14,12
6,17,14,12,5
17,14,12,5,6
14,12,5,6,16
12,5,6,16,11
5,6,16,11,7
6,16,11,7,8
16,11,7,8,14
11,7,8,14,9
7,8,14,9,10
8,14,9,10,15
14,9,10,15,14
9,10,15,14,11
10,15,14,11,11
15,14,11,11,13
14,11,11,13,14
11,11,13,14,14
11,13,14,14,11
13,14,14,11,9
14,14,11,9,10
14,11,9,10,11
11,9,10,11,9
9,10,11,9,10
10,11,9,10,8
11,9,10,8,14
9,10,8,14,9
10,8,14,9,7
8,14,9,7,8
14,9,7,8,6
9,7,8,6,14
7,8,6,14,12
8,6,14,12,9
6,14,12,9,5
14,12,9,5,6
12,9,5,6,13
9,5,6,13,13
5,6,13,13,5
6,13,13,5,4
13,13,5,4,14
13,5,4,14,12
5,4,14,12,9
4,14,12,9,3
14,12,9,3,11
12,9,3,11,2
9,3,11,2,15
3,11,2,15,12
11,2,15,12,8
2,15,12,8,3
15,12,8,3,1
12,8,3,1,14
8,3,1,14,11
3,1,14,11,9
1,14,11,9,4
14,11,9,4,12
11,9,4,12,3
9,4,12,3,15
4,12,3,15,13
12,3,15,13,10
3,15,13,10,2
15,13,10,2,1
13,10,2,1,16
10,2,1,16,14
2,1,16,14,11
1,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,0
16,14,11,0,2
14,11,0,2,4
11,0,2,4,7
0,2,4,7,15
2,4,7,15,15
4,7,15,15,11
7,15,15,11,7
15,15,11,7,6
15,11,7,6,16
11,7,6,16,15
7,6,16,15,11
6,16,15,11,7
16,15,11,7,8
15,11,7,8,14
11,7,8,14,9
7,8,14,9,10
8,14,9,10,15
14,9,10,15,13
9,10,15,13,11
10,15,13,11,11
15,13,11,11,4
13,11,11,4,16
11,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,12
7,6,17,12,5
6,17,12,5,8
17,12,5,8,15
12,5,8,15,7
5,8,15,7,8
8,15,7,8,18
15,7,8,18,15
7,8,18,15,13
8,18,15,13,4
18,15,13,4,19
15,13,4,19,15
13,4,19,15,10
4,19,15,10,1
19,15,10,1,8
15,10,1,8,16
10,1,8,16,14
1,8,16,14,7
8,16,14,7,6
16,14,7,6,20
14,7,6,20,13
7,6,20,13,5
6,20,13,5,4
20,13,5,4,21
13,5,4,21,16
5,4,21,16,13
4,21,16,13,5
21,16,13,5,7
16,13,5,7,12
13,5,7,12,8
5,7,12,8,20
7,12,8,20,15
12,8,20,15,11
8,20,15,11,9
20,15,11,9,19
