"i1","i2","i3","i4","target"
14,12,10,3,15
12,10,3,15,16
10,3,15,16,11
3,15,16,11,9
15,16,11,9,7
16,11,9,7,12
11,9,7,12,17
9,7,12,17,13
7,12,17,13,8
12,17,13,8,6
17,13,8,6,18
13,8,6,18,13
8,6,18,13,9
6,18,13,9,9
18,13,9,9,14
13,9,9,14,17
9,9,14,17,15
9,14,17,15,13
14,17,15,13,8
17,15,13,8,12
15,13,8,12,7
13,8,12,7,20
8,12,7,20,15
12,7,20,15,11
7,20,15,11,6
20,15,11,6,7
15,11,6,7,19
11,6,7,19,15
6,7,19,15,10
7,19,15,10,8
19,15,10,8,18
15,10,8,18,18
10,8,18,18,15
8,18,18,15,13
18,18,15,13,4
18,15,13,4,17
15,13,4,17,15
13,4,17,15,12
4,17,15,12,8
17,15,12,8,20
15,12,8,20,15
12,8,20,15,11
8,20,15,11,11
20,15,11,11,19
15,11,11,19,15
11,11,19,15,12
11,19,15,12,10
19,15,12,10,13
15,12,10,13,18
12,10,13,18,16
10,13,18,16,14
13,18,16,14,9
18,16,14,9,15
16,14,9,15,17
14,9,15,17,14
9,15,17,14,7
15,17,14,7,5
17,14,7,5,8
14,7,5,8,6
7,5,8,6,16
5,8,6,16,11
8,6,16,11,9
6,16,11,9,7
16,11,9,7,14
11,9,7,14,10
9,7,14,10,15
7,14,10,15,11
14,10,15,11,4
10,15,11,4,13
15,11,4,13,14
11,4,13,14,11
4,13,14,11,9
13,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,15
11,9,7,15,8
9,7,15,8,6
7,15,8,6,16
15,8,6,16,14
8,6,16,14,7
6,16,14,7,5
16,14,7,5,9
14,7,5,9,4
7,5,9,4,17
5,9,4,17,15
9,4,17,15,12
4,17,15,12,3
17,15,12,3,18
15,12,3,18,16
12,3,18,16,13
3,18,16,13,2
18,16,13,2,17
16,13,2,17,15
13,2,17,15,13
2,17,15,13,6
17,15,13,6,14
15,13,6,14,5
13,6,14,5,20
6,14,5,20,18
14,5,20,18,15
5,20,18,15,4
20,18,15,4,19
18,15,4,19,17
15,4,19,17,15
4,19,17,15,8
19,17,15,8,18
17,15,8,18,18
15,8,18,18,15
8,18,18,15,13
18,18,15,13,11
18,15,13,11,17
15,13,11,17,15
13,11,17,15,12
11,17,15,12,8
17,15,12,8,20
15,12,8,20,15
12,8,20,15,11
8,20,15,11,4
20,15,11,4,18
15,11,4,18,19
11,4,18,19,18
4,18,19,18,7
18,19,18,7,5
19,18,7,5,17
18,7,5,17,8
7,5,17,8,6
5,17,8,6,18
17,8,6,18,17
8,6,18,17,9
6,18,17,9,7
18,17,9,7,16
17,9,7,16,17
9,7,16,17,15
7,16,17,15,10
16,17,15,10,5
17,15,10,5,13
15,10,5,13,16
10,5,13,16,14
5,13,16,14,11
13,16,14,11,4
16,14,11,4,3
14,11,4,3,15
11,4,3,15,13
4,3,15,13,10
3,15,13,10,4
15,13,10,4,9
13,10,4,9,14
10,4,9,14,11
4,9,14,11,9
9,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,8
11,9,7,8,6
9,7,8,6,17
7,8,6,17,14
8,6,17,14,7
6,17,14,7,5
17,14,7,5,4
14,7,5,4,17
7,5,4,17,13
5,4,17,13,10
4,17,13,10,3
17,13,10,3,12
13,10,3,12,15
10,3,12,15,13
3,12,15,13,10
12,15,13,10,6
15,13,10,6,14
13,10,6,14,18
10,6,14,18,15
6,14,18,15,13
14,18,15,13,5
18,15,13,5,4
15,13,5,4,18
13,5,4,18,15
5,4,18,15,12
4,18,15,12,8
18,15,12,8,11
15,12,8,11,17
12,8,11,17,15
8,11,17,15,12
11,17,15,12,1
17,15,12,1,18
15,12,1,18,15
12,1,18,15,13
1,18,15,13,4
18,15,13,4,18
15,13,4,18,15
13,4,18,15,13
4,18,15,13,11
18,15,13,11,10
15,13,11,10,21
13,11,10,21,18
11,10,21,18,13
10,21,18,13,9
21,18,13,9,21
18,13,9,21,17
13,9,21,17,12
9,21,17,12,10
21,17,12,10,22
17,12,10,22,17
12,10,22,17,13
10,22,17,13,6
22,17,13,6,21
17,13,6,21,12
13,6,21,12,20
6,21,12,20,18
21,12,20,18,11
12,20,18,11,9
20,18,11,9,17
18,11,9,17,8
11,9,17,8,21
9,17,8,21,16
17,8,21,16,12
8,21,16,12,7
21,16,12,7,20
16,12,7,20,11
12,7,20,11,19
7,20,11,19,12
20,11,19,12,10
11,19,12,10,8
19,12,10,8,13
12,10,8,13,14
10,8,13,14,18
8,13,14,18,13
13,14,18,13,8
14,18,13,8,4
18,13,8,4,19
13,8,4,19,15
8,4,19,15,10
4,19,15,10,8
19,15,10,8,20
15,10,8,20,15
10,8,20,15,11
8,20,15,11,4
20,15,11,4,10
15,11,4,10,19
11,4,10,19,14
4,10,19,14,9
10,19,14,9,7
19,14,9,7,10
14,9,7,10,8
9,7,10,8,18
7,10,8,18,13
10,8,18,13,11
8,18,13,11,9
18,13,11,9,14
13,11,9,14,12
11,9,14,12,17
9,14,12,17,15
14,12,17,15,13
12,17,15,13,8
17,15,13,8,14
15,13,8,14,7
13,8,14,7,18
8,14,7,18,11
14,7,18,11,15
7,18,11,15,6
18,11,15,6,17
11,15,6,17,16
15,6,17,16,14
6,17,16,14,11
17,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,14
13,11,4,14,11
11,4,14,11,9
4,14,11,9,7
14,11,9,7,15
11,9,7,15,8
9,7,15,8,6
7,15,8,6,16
15,8,6,16,14
8,6,16,14,7
6,16,14,7,5
16,14,7,5,9
14,7,5,9,4
7,5,9,4,17
5,9,4,17,15
9,4,17,15,12
4,17,15,12,3
17,15,12,3,18
15,12,3,18,15
12,3,18,15,11
3,18,15,11,2
18,15,11,2,17
15,11,2,17,13
11,2,17,13,16
2,17,13,16,14
17,13,16,14,12
13,16,14,12,5
16,14,12,5,4
14,12,5,4,17
12,5,4,17,15
5,4,17,15,12
4,17,15,12,3
17,15,12,3,16
15,12,3,16,14
12,3,16,14,15
3,16,14,15,13
16,14,15,13,8
14,15,13,8,4
15,13,8,4,9
13,8,4,9,10
8,4,9,10,14
4,9,10,14,11
9,10,14,11,9
10,14,11,9,0
14,11,9,0,21
11,9,0,21,18
9,0,21,18,7
0,21,18,7,9
21,18,7,9,21
18,7,9,21,17
7,9,21,17,12
9,21,17,12,10
21,17,12,10,13
17,12,10,13,11
12,10,13,11,21
10,13,11,21,17
13,11,21,17,14
11,21,17,14,12
21,17,14,12,12
17,14,12,12,10
14,12,12,10,22
12,12,10,22,17
12,10,22,17,13
10,22,17,13,6
22,17,13,6,12
17,13,6,12,21
13,6,12,21,18
6,12,21,18,11
12,21,18,11,9
21,18,11,9,14
18,11,9,14,20
11,9,14,20,15
9,14,20,15,11
14,20,15,11,8
20,15,11,8,7
15,11,8,7,19
11,8,7,19,10
8,7,19,10,8
7,19,10,8,14
19,10,8,14,1
10,8,14,1,18
8,14,1,18,13
14,1,18,13,8
