"i1","i2","i3","i4","target"
18,14,9,7,18
14,9,7,18,15
9,7,18,15,8
7,18,15,8,6
18,15,8,6,18
15,8,6,18,14
8,6,18,14,9
6,18,14,9,4
18,14,9,4,13
14,9,4,13,10
9,4,13,10,18
4,13,10,18,14
13,10,18,14,9
10,18,14,9,0
18,14,9,0,19
14,9,0,19,19
9,0,19,19,10
0,19,19,10,8
19,19,10,8,1
19,10,8,1,11
10,8,1,11,2
8,1,11,2,19
1,11,2,19,12
11,2,19,12,7
2,19,12,7,3
19,12,7,3,10
12,7,3,10,12
7,3,10,12,18
3,10,12,18,14
10,12,18,14,10
12,18,14,10,0
18,14,10,0,9
14,10,0,9,17
10,0,9,17,14
0,9,17,14,12
9,17,14,12,3
17,14,12,3,18
14,12,3,18,15
12,3,18,15,11
3,18,15,11,-1
18,15,11,-1,16
15,11,-1,16,14
11,-1,16,14,11
-1,16,14,11,0
16,14,11,0,15
14,11,0,15,10
11,0,15,10,14
0,15,10,14,11
15,10,14,11,9
10,14,11,9,15
14,11,9,15,8
11,9,15,8,-1
9,15,8,-1,16
15,8,-1,16,14
8,-1,16,14,7
-1,16,14,7,-2
16,14,7,-2,13
14,7,-2,13,-1
7,-2,13,-1,17
-2,13,-1,17,12
13,-1,17,12,8
-1,17,12,8,0
17,12,8,0,1
12,8,0,1,18
8,0,1,18,15
0,1,18,15,8
1,18,15,8,-1
18,15,8,-1,13
15,8,-1,13,11
8,-1,13,11,-3
-1,13,11,-3,19
13,11,-3,19,14
11,-3,19,14,1
-3,19,14,1,10
19,14,1,10,18
14,1,10,18,13
1,10,18,13,11
10,18,13,11,-3
18,13,11,-3,18
13,11,-3,18,16
11,-3,18,16,11
-3,18,16,11,7
18,16,11,7,8
16,11,7,8,21
11,7,8,21,16
7,8,21,16,11
8,21,16,11,9
21,16,11,9,12
16,11,9,12,10
11,9,12,10,20
9,12,10,20,15
12,10,20,15,13
10,20,15,13,11
20,15,13,11,16
15,13,11,16,14
13,11,16,14,19
11,16,14,19,17
16,14,19,17,15
14,19,17,15,8
19,17,15,8,14
17,15,8,14,20
15,8,14,20,17
8,14,20,17,13
14,20,17,13,8
20,17,13,8,12
17,13,8,12,21
13,8,12,21,18
8,12,21,18,11
12,21,18,11,9
21,18,11,9,20
18,11,9,20,7
11,9,20,7,19
9,20,7,19,15
20,7,19,15,10
7,19,15,10,8
19,15,10,8,14
15,10,8,14,18
10,8,14,18,13
8,14,18,13,8
14,18,13,8,4
18,13,8,4,18
13,8,4,18,14
8,4,18,14,9
4,18,14,9,7
18,14,9,7,6
14,9,7,6,21
9,7,6,21,14
7,6,21,14,9
6,21,14,9,5
21,14,9,5,10
14,9,5,10,4
9,5,10,4,18
5,10,4,18,14
10,4,18,14,11
4,18,14,11,3
18,14,11,3,2
14,11,3,2,19
11,3,2,19,14
3,2,19,14,10
2,19,14,10,3
19,14,10,3,4
14,10,3,4,16
10,3,4,16,14
3,4,16,14,7
4,16,14,7,5
16,14,7,5,17
14,7,5,17,12
7,5,17,12,18
5,17,12,18,15
17,12,18,15,11
12,18,15,11,6
18,15,11,6,16
15,11,6,16,9
11,6,16,9,7
6,16,9,7,17
16,9,7,17,12
9,7,17,12,10
7,17,12,10,8
17,12,10,8,15
12,10,8,15,12
10,8,15,12,11
8,15,12,11,16
15,12,11,16,14
12,11,16,14,12
11,16,14,12,5
16,14,12,5,16
14,12,5,16,14
12,5,16,14,11
5,16,14,11,7
16,14,11,7,15
14,11,7,15,15
11,7,15,15,11
7,15,15,11,6
15,15,11,6,16
15,11,6,16,17
11,6,16,17,14
6,16,17,14,12
16,17,14,12,5
17,14,12,5,15
14,12,5,15,6
12,5,15,6,16
5,15,6,16,16
15,6,16,16,11
6,16,16,11,7
16,16,11,7,14
16,11,7,14,15
11,7,14,15,12
7,14,15,12,10
14,15,12,10,3
15,12,10,3,9
12,10,3,9,12
10,3,9,12,12
3,9,12,12,8
9,12,12,8,3
12,12,8,3,13
12,8,3,13,11
8,3,13,11,4
3,13,11,4,14
13,11,4,14,11
11,4,14,11,9
