"i1","i2","i3","i4","target"
16,11,7,0,8
11,7,0,8,15
7,0,8,15,11
0,8,15,11,9
8,15,11,9,7
15,11,9,7,14
11,9,7,14,15
9,7,14,15,11
7,14,15,11,8
14,15,11,8,7
15,11,8,7,6
11,8,7,6,18
8,7,6,18,13
7,6,18,13,8
6,18,13,8,5
18,13,8,5,4
13,8,5,4,16
8,5,4,16,11
5,4,16,11,9
4,16,11,9,7
16,11,9,7,10
11,9,7,10,8
9,7,10,8,14
7,10,8,14,11
10,8,14,11,11
8,14,11,11,9
14,11,11,9,12
11,11,9,12,7
11,9,12,7,15
9,12,7,15,13
12,7,15,13,11
7,15,13,11,4
15,13,11,4,14
13,11,4,14,12
11,4,14,12,9
4,14,12,9,-2
14,12,9,-2,5
12,9,-2,5,14
9,-2,5,14,9
-2,5,14,9,4
5,14,9,4,14
14,9,4,14,12
9,4,14,12,10
4,14,12,10,-4
14,12,10,-4,3
12,10,-4,3,14
10,-4,3,14,11
-4,3,14,11,7
3,14,11,7,2
14,11,7,2,15
11,7,2,15,12
7,2,15,12,10
2,15,12,10,1
15,12,10,1,13
12,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,0
16,14,11,0,2
14,11,0,2,15
11,0,2,15,14
0,2,15,14,12
2,15,14,12,3
15,14,12,3,10
14,12,3,10,1
12,3,10,1,13
3,10,1,13,8
10,1,13,8,4
1,13,8,4,11
13,8,4,11,10
8,4,11,10,14
4,11,10,14,11
11,10,14,11,9
10,14,11,9,0
14,11,9,0,11
11,9,0,11,9
9,0,11,9,7
0,11,9,7,0
11,9,7,0,7
9,7,0,7,11
7,0,7,11,8
0,7,11,8,8
7,11,8,8,6
11,8,8,6,12
8,8,6,12,9
8,6,12,9,7
6,12,9,7,5
12,9,7,5,13
9,7,5,13,11
7,5,13,11,8
5,13,11,8,4
13,11,8,4,14
11,8,4,14,12
8,4,14,12,9
4,14,12,9,4
14,12,9,4,15
12,9,4,15,12
9,4,15,12,8
4,15,12,8,13
15,12,8,13,11
12,8,13,11,8
8,13,11,8,4
13,11,8,4,11
11,8,4,11,8
8,4,11,8,6
4,11,8,6,4
11,8,6,4,14
8,6,4,14,11
6,4,14,11,7
4,14,11,7,2
14,11,7,2,9
11,7,2,9,0
7,2,9,0,14
2,9,0,14,10
9,0,14,10,1
0,14,10,1,11
14,10,1,11,2
10,1,11,2,14
1,11,2,14,12
11,2,14,12,5
2,14,12,5,3
14,12,5,3,6
12,5,3,6,4
5,3,6,4,14
3,6,4,14,12
6,4,14,12,7
4,14,12,7,3
14,12,7,3,8
12,7,3,8,2
7,3,8,2,9
3,8,2,9,15
8,2,9,15,12
2,9,15,12,10
9,15,12,10,1
15,12,10,1,13
12,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,0
16,14,11,0,2
14,11,0,2,15
11,0,2,15,14
0,2,15,14,11
2,15,14,11,4
15,14,11,4,13
14,11,4,13,10
11,4,13,10,14
4,13,10,14,11
13,10,14,11,9
