"i1","i2","i3","i4","target"
18,14,9,0,1
14,9,0,1,14
9,0,1,14,11
0,1,14,11,9
1,14,11,9,2
14,11,9,2,1
11,9,2,1,15
9,2,1,15,11
2,1,15,11,8
1,15,11,8,0
15,11,8,0,16
11,8,0,16,11
8,0,16,11,8
0,16,11,8,0
16,11,8,0,12
11,8,0,12,7
8,0,12,7,16
0,12,7,16,13
12,7,16,13,6
7,16,13,6,-3
16,13,6,-3,9
13,6,-3,9,17
6,-3,9,17,14
-3,9,17,14,9
9,17,14,9,-2
17,14,9,-2,8
14,9,-2,8,7
9,-2,8,7,17
-2,8,7,17,13
8,7,17,13,8
7,17,13,8,-1
17,13,8,-1,18
13,8,-1,18,13
8,-1,18,13,9
-1,18,13,9,2
18,13,9,2,18
13,9,2,18,13
9,2,18,13,9
2,18,13,9,2
18,13,9,2,17
13,9,2,17,14
9,2,17,14,9
2,17,14,9,18
17,14,9,18,11
14,9,18,11,8
9,18,11,8,16
18,11,8,16,11
11,8,16,11,8
8,16,11,8,0
16,11,8,0,1
11,8,0,1,16
8,0,1,16,11
0,1,16,11,7
1,16,11,7,2
16,11,7,2,3
11,7,2,3,15
7,2,3,15,11
2,3,15,11,7
3,15,11,7,4
15,11,7,4,18
11,7,4,18,15
7,4,18,15,11
4,18,15,11,16
18,15,11,16,15
15,11,16,15,11
11,16,15,11,0
16,15,11,0,14
15,11,0,14,15
11,0,14,15,11
0,14,15,11,4
14,15,11,4,3
15,11,4,3,16
11,4,3,16,14
4,3,16,14,11
3,16,14,11,2
16,14,11,2,13
14,11,2,13,14
11,2,13,14,12
2,13,14,12,10
13,14,12,10,3
14,12,10,3,2
12,10,3,2,12
10,3,2,12,10
3,2,12,10,1
2,12,10,1,11
12,10,1,11,8
10,1,11,8,4
1,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,2
14,11,9,2,0
11,9,2,0,15
9,2,0,15,8
2,0,15,8,4
0,15,8,4,18
15,8,4,18,14
8,4,18,14,7
4,18,14,7,2
18,14,7,2,17
14,7,2,17,14
7,2,17,14,10
2,17,14,10,1
17,14,10,1,16
14,10,1,16,14
10,1,16,14,11
1,16,14,11,0
16,14,11,0,15
14,11,0,15,14
11,0,15,14,12
0,15,14,12,3
15,14,12,3,10
14,12,3,10,8
12,3,10,8,4
3,10,8,4,15
10,8,4,15,11
8,4,15,11,10
4,15,11,10,14
15,11,10,14,11
