"i1","i2","i3","i4","target"
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,12
6,17,14,12,5
17,14,12,5,7
14,12,5,7,18
12,5,7,18,15
5,7,18,15,8
7,18,15,8,6
18,15,8,6,14
15,8,6,14,5
8,6,14,5,18
6,14,5,18,13
14,5,18,13,9
5,18,13,9,4
18,13,9,4,6
13,9,4,6,14
9,4,6,14,14
4,6,14,14,9
6,14,14,9,5
14,14,9,5,4
14,9,5,4,15
9,5,4,15,14
5,4,15,14,12
4,15,14,12,3
15,14,12,3,13
14,12,3,13,11
12,3,13,11,4
3,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,0
16,14,11,0,19
14,11,0,19,14
11,0,19,14,10
0,19,14,10,3
19,14,10,3,2
14,10,3,2,20
10,3,2,20,15
3,2,20,15,10
2,20,15,10,1
20,15,10,1,3
15,10,1,3,21
10,1,3,21,14
1,3,21,14,11
3,21,14,11,2
21,14,11,2,13
14,11,2,13,1
11,2,13,1,16
2,13,1,16,14
13,1,16,14,11
1,16,14,11,0
16,14,11,0,2
14,11,0,2,15
11,0,2,15,14
0,2,15,14,12
2,15,14,12,3
15,14,12,3,1
14,12,3,1,13
12,3,1,13,11
3,1,13,11,4
1,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,15
9,0,18,15,11
0,18,15,11,6
18,15,11,6,14
15,11,6,14,5
11,6,14,5,15
6,14,5,15,13
14,5,15,13,11
5,15,13,11,4
15,13,11,4,15
13,11,4,15,6
11,4,15,6,16
4,15,6,16,14
15,6,16,14,11
6,16,14,11,7
16,14,11,7,19
14,11,7,19,12
11,7,19,12,9
7,19,12,9,7
19,12,9,7,8
12,9,7,8,6
9,7,8,6,12
7,8,6,12,7
8,6,12,7,5
6,12,7,5,18
12,7,5,18,9
7,5,18,9,7
5,18,9,7,17
18,9,7,17,12
9,7,17,12,8
7,17,12,8,8
17,12,8,8,18
12,8,8,18,15
8,8,18,15,11
8,18,15,11,6
18,15,11,6,12
15,11,6,12,5
11,6,12,5,15
6,12,5,15,15
12,5,15,15,13
5,15,15,13,4
15,15,13,4,6
15,13,4,6,16
13,4,6,16,13
4,6,16,13,7
6,16,13,7,17
16,13,7,17,14
13,7,17,14,12
7,17,14,12,8
17,14,12,8,18
14,12,8,18,13
12,8,18,13,11
8,18,13,11,9
18,13,11,9,10
13,11,9,10,8
11,9,10,8,18
9,10,8,18,12
10,8,18,12,9
8,18,12,9,7
18,12,9,7,5
12,9,7,5,17
9,7,5,17,8
7,5,17,8,8
5,17,8,8,18
17,8,8,18,13
8,8,18,13,8
8,18,13,8,4
18,13,8,4,19
13,8,4,19,15
8,4,19,15,10
4,19,15,10,1
19,15,10,1,2
15,10,1,2,20
10,1,2,20,15
1,2,20,15,11
2,20,15,11,3
20,15,11,3,1
15,11,3,1,21
11,3,1,21,14
3,1,21,14,11
1,21,14,11,2
21,14,11,2,3
14,11,2,3,16
11,2,3,16,14
2,3,16,14,11
3,16,14,11,4
16,14,11,4,2
14,11,4,2,15
11,4,2,15,14
4,2,15,14,12
2,15,14,12,3
15,14,12,3,1
14,12,3,1,13
12,3,1,13,11
3,1,13,11,4
1,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
