"i1","i2","i3","i4","target"
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,6
11,9,7,6,14
9,7,6,14,14
7,6,14,14,10
6,14,14,10,15
14,14,10,15,13
14,10,15,13,10
10,15,13,10,6
15,13,10,6,3
13,10,6,3,15
10,6,3,15,13
6,3,15,13,10
3,15,13,10,5
15,13,10,5,16
13,10,5,16,13
10,5,16,13,9
5,16,13,9,4
16,13,9,4,15
13,9,4,15,11
9,4,15,11,2
4,15,11,2,14
15,11,2,14,12
11,2,14,12,9
2,14,12,9,5
14,12,9,5,13
12,9,5,13,11
9,5,13,11,9
5,13,11,9,2
13,11,9,2,16
11,9,2,16,13
9,2,16,13,11
2,16,13,11,2
16,13,11,2,9
13,11,2,9,17
11,2,9,17,8
2,9,17,8,16
9,17,8,16,14
17,8,16,14,11
8,16,14,11,7
16,14,11,7,10
14,11,7,10,15
11,7,10,15,13
7,10,15,13,10
10,15,13,10,6
15,13,10,6,16
13,10,6,16,13
10,6,16,13,11
6,16,13,11,2
16,13,11,2,16
13,11,2,16,13
11,2,16,13,11
2,16,13,11,9
16,13,11,9,16
13,11,9,16,14
11,9,16,14,11
9,16,14,11,7
16,14,11,7,10
14,11,7,10,16
11,7,10,16,10
7,10,16,10,3
10,16,10,3,15
16,10,3,15,13
10,3,15,13,10
3,15,13,10,6
15,13,10,6,11
13,10,6,11,4
10,6,11,4,14
6,11,4,14,13
11,4,14,13,11
4,14,13,11,14
14,13,11,14,13
13,11,14,13,10
11,14,13,10,3
14,13,10,3,15
13,10,3,15,8
10,3,15,8,11
3,15,8,11,8
15,8,11,8,4
8,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,14
11,9,0,14,10
9,0,14,10,7
0,14,10,7,5
14,10,7,5,13
10,7,5,13,10
7,5,13,10,8
5,13,10,8,5
13,10,8,5,11
10,8,5,11,9
8,5,11,9,4
5,11,9,4,14
11,9,4,14,10
9,4,14,10,7
4,14,10,7,15
14,10,7,15,10
10,7,15,10,6
7,15,10,6,6
15,10,6,6,8
10,6,6,8,15
6,6,8,15,12
6,8,15,12,10
8,15,12,10,16
15,12,10,16,11
12,10,16,11,9
10,16,11,9,7
16,11,9,7,12
11,9,7,12,10
9,7,12,10,3
7,12,10,3,15
12,10,3,15,13
10,3,15,13,4
3,15,13,4,14
15,13,4,14,13
13,4,14,13,9
4,14,13,9,5
14,13,9,5,11
13,9,5,11,8
9,5,11,8,4
5,11,8,4,14
11,8,4,14,11
