"i1","i2","i3","i4","target"
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,10
11,9,7,10,12
9,7,10,12,9
7,10,12,9,15
10,12,9,15,13
12,9,15,13,8
9,15,13,8,6
15,13,8,6,16
13,8,6,16,14
8,6,16,14,7
6,16,14,7,5
16,14,7,5,17
14,7,5,17,18
7,5,17,18,14
5,17,18,14,8
17,18,14,8,4
18,14,8,4,13
14,8,4,13,14
8,4,13,14,5
4,13,14,5,15
13,14,5,15,15
14,5,15,15,11
5,15,15,11,6
15,15,11,6,4
15,11,6,4,16
11,6,4,16,15
6,4,16,15,11
4,16,15,11,7
16,15,11,7,13
15,11,7,13,14
11,7,13,14,6
7,13,14,6,17
13,14,6,17,12
14,6,17,12,5
6,17,12,5,18
17,12,5,18,14
12,5,18,14,8
5,18,14,8,4
18,14,8,4,13
14,8,4,13,17
8,4,13,17,15
4,13,17,15,11
13,17,15,11,6
17,15,11,6,16
15,11,6,16,15
11,6,16,15,11
6,16,15,11,7
16,15,11,7,9
15,11,7,9,14
11,7,9,14,12
7,9,14,12,15
9,14,12,15,6
14,12,15,6,16
12,15,6,16,5
15,6,16,5,17
6,16,5,17,18
16,5,17,18,15
5,17,18,15,11
17,18,15,11,6
18,15,11,6,14
15,11,6,14,12
11,6,14,12,15
6,14,12,15,13
14,12,15,13,16
12,15,13,16,7
15,13,16,7,17
13,16,7,17,12
16,7,17,12,8
7,17,12,8,15
17,12,8,15,16
12,8,15,16,15
8,15,16,15,12
15,16,15,12,5
16,15,12,5,14
15,12,5,14,13
12,5,14,13,14
5,14,13,14,9
14,13,14,9,4
13,14,9,4,15
14,9,4,15,5
9,4,15,5,3
4,15,5,3,13
15,5,3,13,12
5,3,13,12,16
3,13,12,16,11
13,12,16,11,6
12,16,11,6,2
16,11,6,2,16
11,6,2,16,12
6,2,16,12,7
2,16,12,7,5
16,12,7,5,18
12,7,5,18,13
7,5,18,13,9
5,18,13,9,9
18,13,9,9,2
13,9,9,2,11
9,9,2,11,9
9,2,11,9,14
2,11,9,14,8
11,9,14,8,17
9,14,8,17,15
14,8,17,15,7
8,17,15,7,6
17,15,7,6,16
15,7,6,16,15
7,6,16,15,11
6,16,15,11,7
16,15,11,7,9
15,11,7,9,0
11,7,9,0,14
7,9,0,14,12
9,0,14,12,7
0,14,12,7,11
14,12,7,11,6
12,7,11,6,15
7,11,6,15,13
11,6,15,13,10
6,15,13,10,5
15,13,10,5,4
13,10,5,4,14
10,5,4,14,13
5,4,14,13,9
4,14,13,9,5
14,13,9,5,7
13,9,5,7,12
9,5,7,12,10
5,7,12,10,3
7,12,10,3,9
12,10,3,9,13
10,3,9,13,11
3,9,13,11,8
9,13,11,8,4
13,11,8,4,10
11,8,4,10,14
8,4,10,14,9
4,10,14,9,7
10,14,9,7,5
14,9,7,5,14
9,7,5,14,12
7,5,14,12,9
5,14,12,9,5
14,12,9,5,4
12,9,5,4,15
9,5,4,15,12
5,4,15,12,8
4,15,12,8,3
15,12,8,3,14
12,8,3,14,15
8,3,14,15,13
3,14,15,13,11
14,15,13,11,16
15,13,11,16,14
13,11,16,14,2
11,16,14,2,17
16,14,2,17,12
14,2,17,12,12
2,17,12,12,1
17,12,12,1,13
12,12,1,13,8
12,1,13,8,16
1,13,8,16,14
13,8,16,14,9
8,16,14,9,0
16,14,9,0,10
14,9,0,10,1
9,0,10,1,11
0,10,1,11,2
10,1,11,2,3
1,11,2,3,15
11,2,3,15,13
2,3,15,13,4
3,15,13,4,10
15,13,4,10,14
13,4,10,14,13
4,10,14,13,9
10,14,13,9,5
14,13,9,5,4
13,9,5,4,12
9,5,4,12,10
5,4,12,10,3
4,12,10,3,9
12,10,3,9,13
10,3,9,13,11
3,9,13,11,8
9,13,11,8,4
13,11,8,4,10
11,8,4,10,14
8,4,10,14,11
4,10,14,11,9
