"i1","i2","i3","i4","target"
18,14,9,0,10
14,9,0,10,16
9,0,10,16,14
0,10,16,14,11
10,16,14,11,7
16,14,11,7,11
14,11,7,11,4
11,7,11,4,15
7,11,4,15,10
11,4,15,10,14
4,15,10,14,11
15,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,14
9,0,18,14,9
0,18,14,9,4
18,14,9,4,19
14,9,4,19,14
9,4,19,14,8
4,19,14,8,3
19,14,8,3,18
14,8,3,18,8
8,3,18,8,4
3,18,8,4,17
18,8,4,17,16
8,4,17,16,11
4,17,16,11,7
17,16,11,7,7
16,11,7,7,9
11,7,7,9,17
7,7,9,17,14
7,9,17,14,8
9,17,14,8,5
17,14,8,5,7
14,8,5,7,18
8,5,7,18,8
5,7,18,8,4
7,18,8,4,18
18,8,4,18,8
8,4,18,8,4
4,18,8,4,16
18,8,4,16,14
8,4,16,14,11
4,16,14,11,0
16,14,11,0,17
14,11,0,17,13
11,0,17,13,10
0,17,13,10,1
17,13,10,1,12
13,10,1,12,10
10,1,12,10,13
1,12,10,13,13
12,10,13,13,12
10,13,13,12,9
13,13,12,9,2
13,12,9,2,11
12,9,2,11,17
9,2,11,17,13
2,11,17,13,10
11,17,13,10,1
17,13,10,1,18
13,10,1,18,13
10,1,18,13,9
1,18,13,9,2
18,13,9,2,13
13,9,2,13,9
9,2,13,9,4
2,13,9,4,16
13,9,4,16,16
9,4,16,16,12
4,16,16,12,7
16,16,12,7,5
16,12,7,5,18
12,7,5,18,13
7,5,18,13,4
5,18,13,4,19
18,13,4,19,12
13,4,19,12,10
4,19,12,10,3
19,12,10,3,14
12,10,3,14,18
10,3,14,18,4
3,14,18,4,9
14,18,4,9,17
18,4,9,17,14
4,9,17,14,9
9,17,14,9,5
17,14,9,5,10
14,9,5,10,8
9,5,10,8,16
5,10,8,16,11
10,8,16,11,4
8,16,11,4,7
16,11,4,7,15
11,4,7,15,12
4,7,15,12,3
7,15,12,3,11
15,12,3,11,2
12,3,11,2,14
3,11,2,14,7
11,2,14,7,10
2,14,7,10,8
14,7,10,8,1
7,10,8,1,18
10,8,1,18,17
8,1,18,17,14
1,18,17,14,11
18,17,14,11,0
17,14,11,0,16
14,11,0,16,15
11,0,16,15,11
0,16,15,11,4
16,15,11,4,11
15,11,4,11,-3
11,4,11,-3,10
4,11,-3,10,14
11,-3,10,14,11
