"i1","i2","i3","i4","target"
14,11,9,7,8
11,9,7,8,14
9,7,8,14,11
7,8,14,11,9
8,14,11,9,9
14,11,9,9,8
11,9,9,8,16
9,9,8,16,14
9,8,16,14,11
8,16,14,11,7
16,14,11,7,6
14,11,7,6,16
11,7,6,16,14
7,6,16,14,11
6,16,14,11,5
16,14,11,5,4
14,11,5,4,17
11,5,4,17,14
5,4,17,14,12
4,17,14,12,3
17,14,12,3,2
14,12,3,2,17
12,3,2,17,17
3,2,17,17,13
2,17,17,13,1
17,17,13,1,15
17,13,1,15,-1
13,1,15,-1,18
1,15,-1,18,16
15,-1,18,16,13
-1,18,16,13,2
18,16,13,2,18
16,13,2,18,16
13,2,18,16,13
2,18,16,13,9
18,16,13,9,18
16,13,9,18,16
13,9,18,16,13
9,18,16,13,2
18,16,13,2,3
16,13,2,3,20
13,2,3,20,16
2,3,20,16,13
3,20,16,13,4
20,16,13,4,11
16,13,4,11,7
13,4,11,7,19
4,11,7,19,16
11,7,19,16,12
7,19,16,12,3
19,16,12,3,15
16,12,3,15,13
12,3,15,13,6
3,15,13,6,18
15,13,6,18,16
13,6,18,16,13
6,18,16,13,2
18,16,13,2,4
16,13,2,4,17
13,2,4,17,16
2,4,17,16,14
4,17,16,14,5
17,16,14,5,12
16,14,5,12,3
14,5,12,3,15
5,12,3,15,10
12,3,15,10,6
3,15,10,6,17
15,10,6,17,13
10,6,17,13,12
6,17,13,12,16
17,13,12,16,13
13,12,16,13,11
12,16,13,11,2
16,13,11,2,17
13,11,2,17,15
11,2,17,15,13
2,17,15,13,8
17,15,13,8,7
15,13,8,7,17
13,8,7,17,14
8,7,17,14,10
7,17,14,10,6
17,14,10,6,5
14,10,6,5,18
10,6,5,18,13
6,5,18,13,4
5,18,13,4,15
18,13,4,15,9
13,4,15,9,6
4,15,9,6,8
15,9,6,8,16
9,6,8,16,11
6,8,16,11,9
8,16,11,9,7
16,11,9,7,14
11,9,7,14,12
9,7,14,12,5
7,14,12,5,13
14,12,5,13,15
12,5,13,15,14
5,13,15,14,12
13,15,14,12,3
15,14,12,3,10
14,12,3,10,1
12,3,10,1,13
3,10,1,13,8
10,1,13,8,4
1,13,8,4,15
13,8,4,15,11
8,4,15,11,10
4,15,11,10,14
15,11,10,14,11
11,10,14,11,9
10,14,11,9,0
14,11,9,0,21
11,9,0,21,16
9,0,21,16,11
0,21,16,11,0
21,16,11,0,1
16,11,0,1,21
11,0,1,21,16
0,1,21,16,11
1,21,16,11,2
21,16,11,2,3
16,11,2,3,20
11,2,3,20,15
2,3,20,15,11
3,20,15,11,4
20,15,11,4,5
15,11,4,5,20
11,4,5,20,15
4,5,20,15,11
5,20,15,11,6
20,15,11,6,4
15,11,6,4,19
11,6,4,19,16
6,4,19,16,11
4,19,16,11,7
19,16,11,7,5
16,11,7,5,19
11,7,5,19,15
7,5,19,15,8
5,19,15,8,10
19,15,8,10,18
15,8,10,18,15
8,10,18,15,13
10,18,15,13,4
18,15,13,4,18
15,13,4,18,15
13,4,18,15,13
4,18,15,13,20
18,15,13,20,15
15,13,20,15,13
13,20,15,13,11
20,15,13,11,12
15,13,11,12,10
13,11,12,10,20
11,12,10,20,16
12,10,20,16,11
10,20,16,11,9
20,16,11,9,8
16,11,9,8,19
11,9,8,19,16
9,8,19,16,14
8,19,16,14,7
19,16,14,7,17
16,14,7,17,13
14,7,17,13,8
7,17,13,8,18
17,13,8,18,9
13,8,18,9,16
8,18,9,16,14
18,9,16,14,7
9,16,14,7,17
16,14,7,17,16
14,7,17,16,14
7,17,16,14,5
17,16,14,5,12
16,14,5,12,3
14,5,12,3,15
5,12,3,15,10
12,3,15,10,6
3,15,10,6,17
15,10,6,17,13
10,6,17,13,12
6,17,13,12,16
17,13,12,16,13
13,12,16,13,11
12,16,13,11,2
16,13,11,2,17
13,11,2,17,14
11,2,17,14,12
2,17,14,12,9
17,14,12,9,17
14,12,9,17,15
12,9,17,15,13
9,17,15,13,8
17,15,13,8,12
15,13,8,12,7
13,8,12,7,18
8,12,7,18,15
12,7,18,15,11
7,18,15,11,6
18,15,11,6,16
15,11,6,16,11
11,6,16,11,7
6,16,11,7,14
16,11,7,14,12
11,7,14,12,5
7,14,12,5,15
14,12,5,15,14
12,5,15,14,12
5,15,14,12,3
15,14,12,3,10
14,12,3,10,1
12,3,10,1,13
3,10,1,13,8
10,1,13,8,4
1,13,8,4,15
13,8,4,15,11
8,4,15,11,10
4,15,11,10,14
15,11,10,14,11
11,10,14,11,9
