"i1","i2","i3","i4","target"
16,11,7,0,14
11,7,0,14,11
7,0,14,11,7
0,14,11,7,2
14,11,7,2,15
11,7,2,15,12
7,2,15,12,7
2,15,12,7,3
15,12,7,3,15
12,7,3,15,11
7,3,15,11,6
3,15,11,6,4
15,11,6,4,16
11,6,4,16,11
6,4,16,11,7
4,16,11,7,7
16,11,7,7,6
11,7,7,6,17
7,7,6,17,12
7,6,17,12,7
6,17,12,7,5
17,12,7,5,18
12,7,5,18,13
7,5,18,13,8
5,18,13,8,4
18,13,8,4,15
13,8,4,15,13
8,4,15,13,11
4,15,13,11,4
15,13,11,4,3
13,11,4,3,16
11,4,3,16,14
4,3,16,14,11
3,16,14,11,2
16,14,11,2,17
14,11,2,17,10
11,2,17,10,1
2,17,10,1,13
17,10,1,13,8
10,1,13,8,16
1,13,8,16,14
13,8,16,14,11
8,16,14,11,0
16,14,11,0,15
14,11,0,15,14
11,0,15,14,12
0,15,14,12,3
15,14,12,3,10
14,12,3,10,13
12,3,10,13,8
3,10,13,8,4
10,13,8,4,11
13,8,4,11,10
8,4,11,10,14
4,11,10,14,11
11,10,14,11,9
10,14,11,9,0
14,11,9,0,15
11,9,0,15,13
9,0,15,13,11
0,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,4
15,13,11,4,3
13,11,4,3,18
11,4,3,18,13
4,3,18,13,11
3,18,13,11,2
18,13,11,2,10
13,11,2,10,18
11,2,10,18,14
2,10,18,14,9
10,18,14,9,5
18,14,9,5,17
14,9,5,17,12
9,5,17,12,9
5,17,12,9,1
17,12,9,1,2
12,9,1,2,17
9,1,2,17,12
1,2,17,12,8
2,17,12,8,3
17,12,8,3,4
12,8,3,4,16
8,3,4,16,12
3,4,16,12,8
4,16,12,8,5
16,12,8,5,7
12,8,5,7,15
8,5,7,15,12
5,7,15,12,10
7,15,12,10,8
15,12,10,8,9
12,10,8,9,7
10,8,9,7,15
8,9,7,15,8
9,7,15,8,6
7,15,8,6,11
15,8,6,11,14
8,6,11,14,11
6,11,14,11,9
11,14,11,9,5
14,11,9,5,10
11,9,5,10,7
9,5,10,7,13
5,10,7,13,11
10,7,13,11,8
7,13,11,8,4
13,11,8,4,12
11,8,4,12,11
8,4,12,11,9
4,12,11,9,0
12,11,9,0,10
11,9,0,10,8
9,0,10,8,1
0,10,8,1,7
10,8,1,7,11
8,1,7,11,8
1,7,11,8,6
7,11,8,6,4
11,8,6,4,14
8,6,4,14,11
6,4,14,11,7
4,14,11,7,2
14,11,7,2,8
11,7,2,8,1
7,2,8,1,14
2,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,8
11,9,0,8,-1
9,0,8,-1,17
0,8,-1,17,12
8,-1,17,12,7
-1,17,12,7,-2
17,12,7,-2,13
12,7,-2,13,6
7,-2,13,6,-3
-2,13,6,-3,17
13,6,-3,17,14
6,-3,17,14,5
-3,17,14,5,-2
17,14,5,-2,15
14,5,-2,15,4
5,-2,15,4,-1
-2,15,4,-1,16
15,4,-1,16,15
4,-1,16,15,11
-1,16,15,11,0
16,15,11,0,14
15,11,0,14,1
11,0,14,1,13
0,14,1,13,16
14,1,13,16,14
1,13,16,14,11
13,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,14
2,3,15,14,11
3,15,14,11,4
15,14,11,4,13
14,11,4,13,14
11,4,13,14,12
4,13,14,12,9
13,14,12,9,5
14,12,9,5,10
12,9,5,10,4
9,5,10,4,14
5,10,4,14,12
10,4,14,12,11
4,14,12,11,3
14,12,11,3,2
12,11,3,2,14
11,3,2,14,12
3,2,14,12,3
2,14,12,3,4
14,12,3,4,14
12,3,4,14,12
3,4,14,12,10
4,14,12,10,5
14,12,10,5,9
12,10,5,9,4
10,5,9,4,15
5,9,4,15,12
9,4,15,12,8
4,15,12,8,3
15,12,8,3,11
12,8,3,11,6
8,3,11,6,4
3,11,6,4,12
11,6,4,12,7
6,4,12,7,8
4,12,7,8,3
12,7,8,3,7
7,8,3,7,11
8,3,7,11,8
3,7,11,8,6
7,11,8,6,4
11,8,6,4,18
8,6,4,18,9
6,4,18,9,7
4,18,9,7,0
18,9,7,0,14
9,7,0,14,9
7,0,14,9,17
0,14,9,17,10
14,9,17,10,1
9,17,10,1,13
17,10,1,13,8
10,1,13,8,16
1,13,8,16,14
13,8,16,14,11
8,16,14,11,2
16,14,11,2,12
14,11,2,12,3
11,2,12,3,15
2,12,3,15,8
12,3,15,8,4
3,15,8,4,13
15,8,4,13,11
8,4,13,11,10
4,13,11,10,14
13,11,10,14,13
11,10,14,13,9
10,14,13,9,5
14,13,9,5,12
13,9,5,12,13
9,5,12,13,9
5,12,13,9,2
12,13,9,2,11
13,9,2,11,8
9,2,11,8,12
2,11,8,12,12
11,8,12,12,7
8,12,12,7,3
12,12,7,3,15
12,7,3,15,12
7,3,15,12,10
3,15,12,10,3
15,12,10,3,13
12,10,3,13,4
10,3,13,4,14
3,13,4,14,14
13,4,14,14,11
4,14,14,11,3
14,14,11,3,2
14,11,3,2,17
11,3,2,17,14
3,2,17,14,10
2,17,14,10,1
17,14,10,1,13
14,10,1,13,8
10,1,13,8,4
1,13,8,4,16
13,8,4,16,14
8,4,16,14,9
4,16,14,9,0
16,14,9,0,11
14,9,0,11,2
9,0,11,2,15
0,11,2,15,14
11,2,15,14,12
2,15,14,12,3
15,14,12,3,10
14,12,3,10,1
12,3,10,1,13
3,10,1,13,8
10,1,13,8,4
1,13,8,4,11
13,8,4,11,10
8,4,11,10,14
4,11,10,14,11
11,10,14,11,9
