"i1","i2","i3","i4","target"
14,11,9,7,16
11,9,7,16,14
9,7,16,14,11
7,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,10
6,17,14,10,5
17,14,10,5,18
14,10,5,18,14
10,5,18,14,9
5,18,14,9,2
18,14,9,2,3
14,9,2,3,4
9,2,3,4,13
2,3,4,13,8
3,4,13,8,12
4,13,8,12,7
13,8,12,7,13
8,12,7,13,8
12,7,13,8,4
7,13,8,4,16
13,8,4,16,11
8,4,16,11,7
4,16,11,7,0
16,11,7,0,19
11,7,0,19,19
7,0,19,19,12
0,19,19,12,18
19,19,12,18,12
19,12,18,12,7
12,18,12,7,18
18,12,7,18,12
12,7,18,12,7
7,18,12,7,3
18,12,7,3,17
12,7,3,17,12
7,3,17,12,8
3,17,12,8,3
17,12,8,3,2
12,8,3,2,3
8,3,2,3,1
3,2,3,1,17
2,3,1,17,13
3,1,17,13,8
1,17,13,8,4
17,13,8,4,16
13,8,4,16,17
8,4,16,17,13
4,16,17,13,8
16,17,13,8,4
17,13,8,4,16
13,8,4,16,14
8,4,16,14,7
4,16,14,7,5
16,14,7,5,13
14,7,5,13,9
7,5,13,9,4
5,13,9,4,19
13,9,4,19,12
9,4,19,12,9
4,19,12,9,3
19,12,9,3,17
12,9,3,17,8
9,3,17,8,9
3,17,8,9,15
17,8,9,15,13
8,9,15,13,10
9,15,13,10,3
15,13,10,3,12
13,10,3,12,16
10,3,12,16,11
3,12,16,11,6
12,16,11,6,2
16,11,6,2,18
11,6,2,18,14
6,2,18,14,11
2,18,14,11,9
18,14,11,9,19
14,11,9,19,14
11,9,19,14,10
9,19,14,10,9
19,14,10,9,20
14,10,9,20,15
10,9,20,15,10
9,20,15,10,8
20,15,10,8,21
15,10,8,21,16
10,8,21,16,11
8,21,16,11,7
21,16,11,7,9
16,11,7,9,20
11,7,9,20,15
7,9,20,15,11
9,20,15,11,11
20,15,11,11,19
15,11,11,19,16
11,11,19,16,11
11,19,16,11,7
19,16,11,7,15
16,11,7,15,6
11,7,15,6,14
7,15,6,14,5
15,6,14,5,10
6,14,5,10,9
14,5,10,9,10
5,10,9,10,8
10,9,10,8,15
9,10,8,15,14
10,8,15,14,18
8,15,14,18,13
15,14,18,13,8
14,18,13,8,4
18,13,8,4,16
13,8,4,16,14
8,4,16,14,12
4,16,14,12,5
16,14,12,5,4
14,12,5,4,15
12,5,4,15,14
5,4,15,14,12
4,15,14,12,3
15,14,12,3,13
14,12,3,13,9
12,3,13,9,4
3,13,9,4,14
13,9,4,14,12
9,4,14,12,9
4,14,12,9,5
14,12,9,5,14
12,9,5,14,12
9,5,14,12,10
5,14,12,10,3
14,12,10,3,9
12,10,3,9,11
10,3,9,11,8
3,9,11,8,4
9,11,8,4,9
11,8,4,9,13
8,4,9,13,10
4,9,13,10,14
9,13,10,14,11
13,10,14,11,9
