"i1","i2","i3","i4","target"
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,0
16,14,11,0,1
14,11,0,1,14
11,0,1,14,11
0,1,14,11,9
1,14,11,9,2
14,11,9,2,3
11,9,2,3,11
9,2,3,11,8
2,3,11,8,4
3,11,8,4,10
11,8,4,10,14
8,4,10,14,9
4,10,14,9,7
10,14,9,7,5
14,9,7,5,4
9,7,5,4,15
7,5,4,15,12
5,4,15,12,7
4,15,12,7,3
15,12,7,3,11
12,7,3,11,4
7,3,11,4,16
3,11,4,16,11
11,4,16,11,7
4,16,11,7,0
16,11,7,0,16
11,7,0,16,14
7,0,16,14,11
0,16,14,11,7
16,14,11,7,15
14,11,7,15,14
11,7,15,14,11
7,15,14,11,4
15,14,11,4,16
14,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,10
7,6,17,10,8
6,17,10,8,15
17,10,8,15,11
10,8,15,11,11
8,15,11,11,10
15,11,11,10,4
11,11,10,4,16
11,10,4,16,11
10,4,16,11,9
4,16,11,9,7
16,11,9,7,8
11,9,7,8,7
9,7,8,7,15
7,8,7,15,11
8,7,15,11,4
7,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,0
16,14,11,0,15
14,11,0,15,14
11,0,15,14,12
0,15,14,12,3
15,14,12,3,8
14,12,3,8,14
12,3,8,14,9
3,8,14,9,14
8,14,9,14,11
14,9,14,11,4
9,14,11,4,8
14,11,4,8,7
11,4,8,7,8
4,8,7,8,-3
8,7,8,-3,14
7,8,-3,14,11
8,-3,14,11,9
-3,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,0
16,14,11,0,1
14,11,0,1,16
11,0,1,16,14
0,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,11
2,3,15,11,4
3,15,11,4,13
15,11,4,13,16
11,4,13,16,13
4,13,16,13,11
13,16,13,11,2
16,13,11,2,14
13,11,2,14,13
11,2,14,13,11
2,14,13,11,5
14,13,11,5,12
13,11,5,12,10
11,5,12,10,11
5,12,10,11,9
12,10,11,9,10
10,11,9,10,8
11,9,10,8,7
9,10,8,7,11
10,8,7,11,8
8,7,11,8,4
7,11,8,4,16
11,8,4,16,11
8,4,16,11,7
4,16,11,7,7
16,11,7,7,8
11,7,7,8,16
7,7,8,16,9
7,8,16,9,7
8,16,9,7,13
16,9,7,13,11
9,7,13,11,6
7,13,11,6,16
13,11,6,16,14
11,6,16,14,10
6,16,14,10,3
16,14,10,3,15
14,10,3,15,13
10,3,15,13,10
3,15,13,10,6
15,13,10,6,5
13,10,6,5,16
10,6,5,16,13
6,5,16,13,11
5,16,13,11,4
16,13,11,4,2
13,11,4,2,14
11,4,2,14,13
4,2,14,13,9
2,14,13,9,5
14,13,9,5,12
13,9,5,12,4
9,5,12,4,11
5,12,4,11,12
12,4,11,12,8
4,11,12,8,3
11,12,8,3,1
12,8,3,1,11
8,3,1,11,8
3,1,11,8,4
1,11,8,4,14
11,8,4,14,14
8,4,14,14,10
4,14,14,10,15
14,14,10,15,13
14,10,15,13,10
10,15,13,10,6
15,13,10,6,11
13,10,6,11,17
10,6,11,17,14
6,11,17,14,12
11,17,14,12,5
17,14,12,5,6
14,12,5,6,17
12,5,6,17,14
5,6,17,14,11
6,17,14,11,7
17,14,11,7,10
14,11,7,10,14
11,7,10,14,11
7,10,14,11,0
10,14,11,0,17
14,11,0,17,14
11,0,17,14,12
0,17,14,12,3
17,14,12,3,15
14,12,3,15,14
12,3,15,14,16
3,15,14,16,11
15,14,16,11,4
14,16,11,4,15
16,11,4,15,15
11,4,15,15,10
4,15,15,10,14
15,15,10,14,11
15,10,14,11,9
10,14,11,9,7
14,11,9,7,12
11,9,7,12,3
9,7,12,3,11
7,12,3,11,8
12,3,11,8,4
3,11,8,4,10
11,8,4,10,14
8,4,10,14,11
