"i1","i2","i3","i4","target"
14,11,9,7,6
11,9,7,6,14
9,7,6,14,14
7,6,14,14,9
6,14,14,9,5
14,14,9,5,7
14,9,5,7,15
9,5,7,15,14
5,7,15,14,11
7,15,14,11,4
15,14,11,4,13
14,11,4,13,16
11,4,13,16,14
4,13,16,14,11
13,16,14,11,7
16,14,11,7,9
14,11,7,9,12
11,7,9,12,17
7,9,12,17,8
9,12,17,8,18
12,17,8,18,13
17,8,18,13,11
8,18,13,11,9
18,13,11,9,11
13,11,9,11,18
11,9,11,18,16
9,11,18,16,12
11,18,16,12,7
18,16,12,7,5
16,12,7,5,15
12,7,5,15,12
7,5,15,12,8
5,15,12,8,13
15,12,8,13,17
12,8,13,17,14
8,13,17,14,1
13,17,14,1,18
17,14,1,18,15
14,1,18,15,13
1,18,15,13,4
18,15,13,4,16
15,13,4,16,14
13,4,16,14,11
4,16,14,11,7
16,14,11,7,13
14,11,7,13,17
11,7,13,17,12
7,13,17,12,10
13,17,12,10,8
17,12,10,8,13
12,10,8,13,14
10,8,13,14,11
8,13,14,11,9
13,14,11,9,10
14,11,9,10,16
11,9,10,16,11
9,10,16,11,10
10,16,11,10,15
16,11,10,15,14
11,10,15,14,11
10,15,14,11,11
15,14,11,11,13
14,11,11,13,10
11,11,13,10,12
11,13,10,12,13
13,10,12,13,9
10,12,13,9,10
12,13,9,10,14
13,9,10,14,14
9,10,14,14,9
10,14,14,9,12
14,14,9,12,11
14,9,12,11,15
9,12,11,15,14
12,11,15,14,12
11,15,14,12,10
15,14,12,10,8
14,12,10,8,13
12,10,8,13,11
10,8,13,11,11
8,13,11,11,12
13,11,11,12,13
11,11,12,13,4
11,12,13,4,10
12,13,4,10,14
13,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,15
11,9,0,15,13
9,0,15,13,11
0,15,13,11,4
15,13,11,4,12
13,11,4,12,10
11,4,12,10,15
4,12,10,15,13
12,10,15,13,11
10,15,13,11,11
15,13,11,11,10
13,11,11,10,16
11,11,10,16,11
11,10,16,11,9
10,16,11,9,14
16,11,9,14,17
11,9,14,17,15
9,14,17,15,12
14,17,15,12,8
17,15,12,8,11
15,12,8,11,12
12,8,11,12,10
8,11,12,10,7
11,12,10,7,17
12,10,7,17,15
10,7,17,15,5
7,17,15,5,5
17,15,5,5,16
15,5,5,16,15
5,5,16,15,12
5,16,15,12,4
16,15,12,4,2
15,12,4,2,14
12,4,2,14,12
4,2,14,12,5
2,14,12,5,15
14,12,5,15,13
12,5,15,13,16
5,15,13,16,14
15,13,16,14,5
13,16,14,5,11
16,14,5,11,15
14,5,11,15,12
5,11,15,12,10
11,15,12,10,1
15,12,10,1,16
12,10,1,16,14
10,1,16,14,12
1,16,14,12,5
16,14,12,5,6
14,12,5,6,16
12,5,6,16,12
5,6,16,12,9
6,16,12,9,7
16,12,9,7,10
12,9,7,10,16
9,7,10,16,14
7,10,16,14,11
10,16,14,11,5
16,14,11,5,12
14,11,5,12,17
11,5,12,17,15
5,12,17,15,10
12,17,15,10,8
17,15,10,8,9
15,10,8,9,12
10,8,9,12,8
8,9,12,8,18
9,12,8,18,9
12,8,18,9,19
8,18,9,19,12
18,9,19,12,15
9,19,12,15,10
19,12,15,10,14
12,15,10,14,9
15,10,14,9,19
10,14,9,19,17
14,9,19,17,13
9,19,17,13,8
19,17,13,8,16
17,13,8,16,7
13,8,16,7,15
8,16,7,15,6
16,7,15,6,14
7,15,6,14,12
15,6,14,12,18
6,14,12,18,15
14,12,18,15,13
12,18,15,13,9
18,15,13,9,19
15,13,9,19,14
13,9,19,14,12
9,19,14,12,5
19,14,12,5,20
14,12,5,20,16
12,5,20,16,11
5,20,16,11,9
20,16,11,9,21
16,11,9,21,16
11,9,21,16,12
9,21,16,12,12
21,16,12,12,15
16,12,12,15,16
12,12,15,16,14
12,15,16,14,9
15,16,14,9,11
16,14,9,11,12
14,9,11,12,10
9,11,12,10,11
11,12,10,11,9
12,10,11,9,17
10,11,9,17,13
11,9,17,13,10
9,17,13,10,8
17,13,10,8,14
13,10,8,14,9
10,8,14,9,7
8,14,9,7,15
14,9,7,15,8
9,7,15,8,6
7,15,8,6,11
15,8,6,11,16
8,6,11,16,14
6,11,16,14,7
11,16,14,7,10
16,14,7,10,15
14,7,10,15,14
7,10,15,14,11
10,15,14,11,4
15,14,11,4,12
14,11,4,12,15
11,4,12,15,13
4,12,15,13,11
12,15,13,11,4
15,13,11,4,18
13,11,4,18,14
11,4,18,14,11
4,18,14,11,2
18,14,11,2,19
14,11,2,19,14
11,2,19,14,10
2,19,14,10,3
19,14,10,3,11
14,10,3,11,17
10,3,11,17,12
3,11,17,12,18
11,17,12,18,16
17,12,18,16,13
12,18,16,13,4
18,16,13,4,17
16,13,4,17,16
13,4,17,16,14
4,17,16,14,5
17,16,14,5,15
16,14,5,15,11
14,5,15,11,6
5,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,12
11,7,15,12,3
7,15,12,3,15
15,12,3,15,11
12,3,15,11,4
3,15,11,4,12
15,11,4,12,13
11,4,12,13,10
4,12,13,10,14
12,13,10,14,14
13,10,14,14,11
10,14,14,11,9
