"i1","i2","i3","i4","target"
18,16,14,0,18
16,14,0,18,16
14,0,18,16,14
0,18,16,14,7
18,16,14,7,19
16,14,7,19,15
14,7,19,15,10
7,19,15,10,7
19,15,10,7,18
15,10,7,18,16
10,7,18,16,9
7,18,16,9,7
18,16,9,7,15
16,9,7,15,9
9,7,15,9,18
7,15,9,18,14
15,9,18,14,9
9,18,14,9,5
18,14,9,5,17
14,9,5,17,14
9,5,17,14,8
5,17,14,8,7
17,14,8,7,18
14,8,7,18,8
8,7,18,8,4
7,18,8,4,20
18,8,4,20,16
8,4,20,16,11
4,20,16,11,2
20,16,11,2,17
16,11,2,17,12
11,2,17,12,20
2,17,12,20,18
17,12,20,18,13
12,20,18,13,9
20,18,13,9,17
18,13,9,17,21
13,9,17,21,18
9,17,21,18,9
17,21,18,9,8
21,18,9,8,21
18,9,8,21,14
9,8,21,14,12
8,21,14,12,9
21,14,12,9,12
14,12,9,12,17
12,9,12,17,13
9,12,17,13,13
12,17,13,13,8
17,13,13,8,16
13,13,8,16,6
13,8,16,6,20
8,16,6,20,15
16,6,20,15,13
6,20,15,13,6
20,15,13,6,19
15,13,6,19,18
13,6,19,18,16
6,19,18,16,13
19,18,16,13,9
18,16,13,9,18
16,13,9,18,16
13,9,18,16,13
9,18,16,13,2
18,16,13,2,16
16,13,2,16,14
13,2,16,14,12
2,16,14,12,12
16,14,12,12,11
14,12,12,11,14
12,12,11,14,12
12,11,14,12,12
11,14,12,12,17
14,12,12,17,18
12,12,17,18,15
12,17,18,15,11
17,18,15,11,17
18,15,11,17,14
15,11,17,14,11
11,17,14,11,7
17,14,11,7,16
14,11,7,16,15
11,7,16,15,14
7,16,15,14,12
16,15,14,12,3
15,14,12,3,11
14,12,3,11,4
12,3,11,4,14
3,11,4,14,10
11,4,14,10,14
4,14,10,14,11
14,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,16
9,0,18,16,14
0,18,16,14,7
18,16,14,7,8
16,14,7,8,16
14,7,8,16,13
7,8,16,13,9
8,16,13,9,19
16,13,9,19,20
13,9,19,20,17
9,19,20,17,13
19,20,17,13,9
20,17,13,9,8
17,13,9,8,18
13,9,8,18,16
9,8,18,16,13
8,18,16,13,9
18,16,13,9,11
16,13,9,11,19
13,9,11,19,16
9,11,19,16,12
11,19,16,12,7
19,16,12,7,15
16,12,7,15,13
12,7,15,13,6
7,15,13,6,18
15,13,6,18,16
13,6,18,16,14
6,18,16,14,5
18,16,14,5,17
16,14,5,17,17
14,5,17,17,13
5,17,17,13,6
17,17,13,6,15
17,13,6,15,12
13,6,15,12,16
6,15,12,16,13
15,12,16,13,11
12,16,13,11,2
16,13,11,2,18
13,11,2,18,16
11,2,18,16,13
2,18,16,13,9
18,16,13,9,17
16,13,9,17,8
13,9,17,8,18
9,17,8,18,18
17,8,18,18,16
8,18,18,16,7
18,18,16,7,15
18,16,7,15,6
16,7,15,6,21
7,15,6,21,18
15,6,21,18,14
6,21,18,14,5
21,18,14,5,13
18,14,5,13,21
14,5,13,21,17
5,13,21,17,14
13,21,17,14,16
21,17,14,16,17
17,14,16,17,16
14,16,17,16,13
16,17,16,13,6
17,16,13,6,15
16,13,6,15,14
13,6,15,14,17
6,15,14,17,15
15,14,17,15,13
14,17,15,13,18
17,15,13,18,16
15,13,18,16,13
13,18,16,13,9
18,16,13,9,19
16,13,9,19,16
13,9,19,16,14
9,19,16,14,8
19,16,14,8,7
16,14,8,7,20
14,8,7,20,17
8,7,20,17,10
7,20,17,10,8
20,17,10,8,16
17,10,8,16,7
10,8,16,7,20
8,16,7,20,17
16,7,20,17,13
7,20,17,13,8
20,17,13,8,15
17,13,8,15,11
13,8,15,11,19
8,15,11,19,16
15,11,19,16,14
11,19,16,14,7
19,16,14,7,17
16,14,7,17,13
14,7,17,13,8
7,17,13,8,18
17,13,8,18,13
13,8,18,13,9
8,18,13,9,16
18,13,9,16,17
13,9,16,17,16
9,16,17,16,13
16,17,16,13,6
17,16,13,6,15
16,13,6,15,14
13,6,15,14,17
6,15,14,17,15
15,14,17,15,13
14,17,15,13,18
17,15,13,18,16
15,13,18,16,13
13,18,16,13,9
18,16,13,9,8
16,13,9,8,16
13,9,8,16,14
9,8,16,14,7
8,16,14,7,19
16,14,7,19,20
14,7,19,20,11
7,19,20,11,7
19,20,11,7,15
20,11,7,15,6
11,7,15,6,18
7,15,6,18,14
15,6,18,14,7
6,18,14,7,18
18,14,7,18,19
14,7,18,19,14
7,18,19,14,3
18,19,14,3,17
19,14,3,17,18
14,3,17,18,16
3,17,18,16,13
17,18,16,13,4
18,16,13,4,5
16,13,4,5,17
13,4,5,17,16
4,5,17,16,13
5,17,16,13,6
17,16,13,6,15
16,13,6,15,18
13,6,15,18,15
6,15,18,15,11
15,18,15,11,10
18,15,11,10,18
15,11,10,18,14
11,10,18,14,9
10,18,14,9,7
18,14,9,7,9
14,9,7,9,17
9,7,9,17,14
7,9,17,14,10
9,17,14,10,5
17,14,10,5,16
14,10,5,16,11
10,5,16,11,4
5,16,11,4,15
16,11,4,15,14
11,4,15,14,12
4,15,14,12,3
15,14,12,3,11
14,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,11
