"i1","i2","i3","i4","target"
18,14,9,0,15
14,9,0,15,8
9,0,15,8,18
0,15,8,18,16
15,8,18,16,7
8,18,16,7,7
18,16,7,7,15
16,7,7,15,15
7,7,15,15,11
7,15,15,11,6
15,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,5
16,14,11,5,13
14,11,5,13,4
11,5,13,4,17
5,13,4,17,14
13,4,17,14,10
4,17,14,10,5
17,14,10,5,15
14,10,5,15,8
10,5,15,8,6
5,15,8,6,16
15,8,6,16,14
8,6,16,14,9
6,16,14,9,7
16,14,9,7,15
14,9,7,15,10
9,7,15,10,15
7,15,10,15,11
15,10,15,11,4
10,15,11,4,13
15,11,4,13,14
11,4,13,14,11
4,13,14,11,9
13,14,11,9,0
14,11,9,0,16
11,9,0,16,11
9,0,16,11,9
0,16,11,9,7
16,11,9,7,8
11,9,7,8,6
9,7,8,6,16
7,8,6,16,14
8,6,16,14,7
6,16,14,7,5
16,14,7,5,13
14,7,5,13,4
7,5,13,4,15
5,13,4,15,12
13,4,15,12,3
4,15,12,3,11
15,12,3,11,6
12,3,11,6,4
3,11,6,4,14
11,6,4,14,7
6,4,14,7,5
4,14,7,5,10
14,7,5,10,13
7,5,10,13,10
5,10,13,10,8
10,13,10,8,1
13,10,8,1,11
10,8,1,11,9
8,1,11,9,12
1,11,9,12,10
11,9,12,10,14
9,12,10,14,11
12,10,14,11,9
10,14,11,9,2
14,11,9,2,12
11,9,2,12,11
9,2,12,11,0
2,12,11,0,10
12,11,0,10,15
11,0,10,15,13
0,10,15,13,11
10,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,10
6,17,14,10,5
17,14,10,5,16
14,10,5,16,3
10,5,16,3,15
5,16,3,15,13
16,3,15,13,10
3,15,13,10,6
15,13,10,6,5
13,10,6,5,16
10,6,5,16,13
6,5,16,13,9
5,16,13,9,4
16,13,9,4,12
13,9,4,12,10
9,4,12,10,15
4,12,10,15,13
12,10,15,13,11
10,15,13,11,3
15,13,11,3,14
13,11,3,14,2
11,3,14,2,14
3,14,2,14,12
14,2,14,12,10
2,14,12,10,3
14,12,10,3,9
12,10,3,9,13
10,3,9,13,10
3,9,13,10,8
9,13,10,8,-1
13,10,8,-1,16
10,8,-1,16,9
8,-1,16,9,11
-1,16,9,11,7
16,9,11,7,17
9,11,7,17,13
11,7,17,13,8
7,17,13,8,6
17,13,8,6,5
13,8,6,5,18
8,6,5,18,13
6,5,18,13,9
5,18,13,9,4
18,13,9,4,17
13,9,4,17,8
9,4,17,8,16
4,17,8,16,14
17,8,16,14,7
8,16,14,7,5
16,14,7,5,13
14,7,5,13,4
7,5,13,4,19
5,13,4,19,14
13,4,19,14,10
4,19,14,10,3
19,14,10,3,15
14,10,3,15,18
10,3,15,18,16
3,15,18,16,6
15,18,16,6,4
18,16,6,4,5
16,6,4,5,17
6,4,5,17,15
4,5,17,15,13
5,17,15,13,6
17,15,13,6,12
15,13,6,12,16
13,6,12,16,13
6,12,16,13,11
12,16,13,11,2
16,13,11,2,15
13,11,2,15,13
11,2,15,13,10
2,15,13,10,6
15,13,10,6,16
13,10,6,16,12
10,6,16,12,9
6,16,12,9,7
16,12,9,7,11
12,9,7,11,17
9,7,11,17,10
7,11,17,10,13
11,17,10,13,8
17,10,13,8,12
10,13,8,12,18
13,8,12,18,13
8,12,18,13,11
12,18,13,11,9
18,13,11,9,14
13,11,9,14,8
11,9,14,8,17
9,14,8,17,15
14,8,17,15,12
8,17,15,12,7
17,15,12,7,6
15,12,7,6,16
12,7,6,16,14
7,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,14
13,11,4,14,14
11,4,14,14,11
4,14,14,11,2
14,14,11,2,13
14,11,2,13,1
11,2,13,1,15
2,13,1,15,12
13,1,15,12,10
1,15,12,10,0
15,12,10,0,11
12,10,0,11,-1
10,0,11,-1,16
0,11,-1,16,11
11,-1,16,11,9
-1,16,11,9,0
16,11,9,0,15
11,9,0,15,12
9,0,15,12,10
0,15,12,10,3
15,12,10,3,17
12,10,3,17,11
10,3,17,11,6
3,17,11,6,4
17,11,6,4,10
11,6,4,10,7
6,4,10,7,5
4,10,7,5,16
10,7,5,16,11
7,5,16,11,7
5,16,11,7,4
16,11,7,4,3
11,7,4,3,15
7,4,3,15,11
4,3,15,11,6
3,15,11,6,4
15,11,6,4,14
11,6,4,14,10
6,4,14,10,14
4,14,10,14,9
14,10,14,9,4
