"i1","i2","i3","i4","target"
16,13,11,2,15
13,11,2,15,13
11,2,15,13,10
2,15,13,10,6
15,13,10,6,12
13,10,6,12,14
10,6,12,14,11
6,12,14,11,10
12,14,11,10,7
14,11,10,7,9
11,10,7,9,13
10,7,9,13,11
7,9,13,11,8
9,13,11,8,4
13,11,8,4,3
11,8,4,3,12
8,4,3,12,11
4,3,12,11,9
3,12,11,9,2
12,11,9,2,11
11,9,2,11,10
9,2,11,10,8
2,11,10,8,14
11,10,8,14,9
10,8,14,9,7
8,14,9,7,5
14,9,7,5,8
9,7,5,8,6
7,5,8,6,14
5,8,6,14,12
8,6,14,12,9
6,14,12,9,7
14,12,9,7,8
12,9,7,8,13
9,7,8,13,11
7,8,13,11,9
8,13,11,9,9
13,11,9,9,16
11,9,9,16,11
9,9,16,11,9
9,16,11,9,7
16,11,9,7,12
11,9,7,12,10
9,7,12,10,15
7,12,10,15,13
12,10,15,13,11
10,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,12
4,10,14,12,9
10,14,12,9,5
14,12,9,5,11
12,9,5,11,13
9,5,11,13,10
5,11,13,10,10
11,13,10,10,1
13,10,10,1,12
10,10,1,12,9
10,1,12,9,6
1,12,9,6,2
12,9,6,2,11
9,6,2,11,10
6,2,11,10,1
2,11,10,1,14
11,10,1,14,11
10,1,14,11,9
1,14,11,9,0
14,11,9,0,8
11,9,0,8,1
9,0,8,1,14
0,8,1,14,11
8,1,14,11,7
1,14,11,7,9
14,11,7,9,13
11,7,9,13,8
7,9,13,8,4
9,13,8,4,11
13,8,4,11,13
8,4,11,13,11
4,11,13,11,9
11,13,11,9,2
13,11,9,2,8
11,9,2,8,14
9,2,8,14,10
2,8,14,10,7
8,14,10,7,5
14,10,7,5,9
10,7,5,9,15
7,5,9,15,12
5,9,15,12,10
9,15,12,10,4
15,12,10,4,3
12,10,4,3,16
10,4,3,16,11
4,3,16,11,9
3,16,11,9,7
16,11,9,7,17
11,9,7,17,8
9,7,17,8,18
7,17,8,18,14
17,8,18,14,9
8,18,14,9,6
18,14,9,6,17
14,9,6,17,14
9,6,17,14,9
6,17,14,9,5
17,14,9,5,3
14,9,5,3,13
9,5,3,13,8
5,3,13,8,6
3,13,8,6,12
13,8,6,12,16
8,6,12,16,11
6,12,16,11,6
12,16,11,6,2
16,11,6,2,16
11,6,2,16,13
6,2,16,13,11
2,16,13,11,9
16,13,11,9,8
13,11,9,8,16
11,9,8,16,14
9,8,16,14,11
8,16,14,11,7
16,14,11,7,9
14,11,7,9,17
11,7,9,17,15
7,9,17,15,12
9,17,15,12,11
17,15,12,11,16
15,12,11,16,14
12,11,16,14,11
11,16,14,11,7
16,14,11,7,8
14,11,7,8,14
11,7,8,14,11
7,8,14,11,9
8,14,11,9,15
14,11,9,15,10
11,9,15,10,8
9,15,10,8,16
15,10,8,16,11
10,8,16,11,9
8,16,11,9,7
16,11,9,7,8
11,9,7,8,6
