"i1","i2","i3","i4","target"
14,11,9,0,15
11,9,0,15,10
9,0,15,10,16
0,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,2
14,11,9,2,14
11,9,2,14,11
9,2,14,11,9
2,14,11,9,0
14,11,9,0,15
11,9,0,15,10
9,0,15,10,16
0,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,2
14,11,9,2,18
11,9,2,18,11
9,2,18,11,6
2,18,11,6,2
18,11,6,2,12
11,6,2,12,7
6,2,12,7,17
2,12,7,17,13
12,7,17,13,8
7,17,13,8,6
17,13,8,6,16
13,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,11
7,7,15,11,6
7,15,11,6,4
15,11,6,4,15
11,6,4,15,11
6,4,15,11,6
4,15,11,6,4
15,11,6,4,16
11,6,4,16,11
6,4,16,11,7
4,16,11,7,7
16,11,7,7,8
11,7,7,8,16
7,7,8,16,11
7,8,16,11,9
8,16,11,9,7
16,11,9,7,6
11,9,7,6,17
9,7,6,17,14
7,6,17,14,9
6,17,14,9,5
17,14,9,5,3
14,9,5,3,17
9,5,3,17,13
5,3,17,13,8
3,17,13,8,6
17,13,8,6,5
13,8,6,5,18
8,6,5,18,13
6,5,18,13,9
5,18,13,9,4
18,13,9,4,3
13,9,4,3,18
9,4,3,18,13
4,3,18,13,9
3,18,13,9,2
18,13,9,2,14
13,9,2,14,1
9,2,14,1,17
2,14,1,17,15
14,1,17,15,8
1,17,15,8,0
17,15,8,0,-1
15,8,0,-1,16
8,0,-1,16,11
0,-1,16,11,7
-1,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,7
0,15,11,7,-3
15,11,7,-3,6
11,7,-3,6,10
7,-3,6,10,14
-3,6,10,14,9
6,10,14,9,4
10,14,9,4,0
14,9,4,0,18
9,4,0,18,14
4,0,18,14,9
0,18,14,9,0
18,14,9,0,17
14,9,0,17,14
9,0,17,14,10
0,17,14,10,1
17,14,10,1,13
14,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,18
13,11,4,18,14
11,4,18,14,11
4,18,14,11,2
18,14,11,2,13
14,11,2,13,17
11,2,13,17,12
2,13,17,12,7
13,17,12,7,3
17,12,7,3,16
12,7,3,16,13
7,3,16,13,11
3,16,13,11,4
16,13,11,4,14
13,11,4,14,10
11,4,14,10,5
4,14,10,5,15
14,10,5,15,13
10,5,15,13,10
5,15,13,10,6
15,13,10,6,15
13,10,6,15,13
10,6,15,13,10
6,15,13,10,6
15,13,10,6,5
13,10,6,5,16
10,6,5,16,13
6,5,16,13,11
5,16,13,11,4
16,13,11,4,12
13,11,4,12,10
11,4,12,10,16
4,12,10,16,11
12,10,16,11,9
10,16,11,9,7
16,11,9,7,8
11,9,7,8,6
9,7,8,6,17
7,8,6,17,14
8,6,17,14,7
6,17,14,7,5
17,14,7,5,13
14,7,5,13,17
7,5,13,17,12
5,13,17,12,10
13,17,12,10,8
17,12,10,8,7
12,10,8,7,18
10,8,7,18,15
8,7,18,15,10
7,18,15,10,6
18,15,10,6,18
15,10,6,18,14
10,6,18,14,9
6,18,14,9,9
18,14,9,9,13
14,9,9,13,8
9,9,13,8,17
9,13,8,17,14
13,8,17,14,7
8,17,14,7,5
17,14,7,5,8
14,7,5,8,6
7,5,8,6,16
5,8,6,16,14
8,6,16,14,9
6,16,14,9,7
16,14,9,7,10
14,9,7,10,15
9,7,10,15,14
7,10,15,14,11
10,15,14,11,4
15,14,11,4,13
14,11,4,13,10
11,4,13,10,14
4,13,10,14,11
13,10,14,11,9
