"i1","i2","i3","i4","target"
11,9,7,0,14
9,7,0,14,11
7,0,14,11,9
0,14,11,9,7
14,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,6
15,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,11
7,7,15,11,6
7,15,11,6,4
15,11,6,4,14
11,6,4,14,9
6,4,14,9,7
4,14,9,7,5
14,9,7,5,15
9,7,5,15,12
7,5,15,12,10
5,15,12,10,3
15,12,10,3,13
12,10,3,13,11
10,3,13,11,8
3,13,11,8,4
13,11,8,4,11
11,8,4,11,8
8,4,11,8,6
4,11,8,6,-3
11,8,6,-3,13
8,6,-3,13,11
6,-3,13,11,8
-3,13,11,8,4
13,11,8,4,13
11,8,4,13,11
8,4,13,11,9
4,13,11,9,0
13,11,9,0,12
11,9,0,12,10
9,0,12,10,6
0,12,10,6,1
12,10,6,1,11
10,6,1,11,9
6,1,11,9,6
1,11,9,6,2
11,9,6,2,14
9,6,2,14,9
6,2,14,9,7
2,14,9,7,5
14,9,7,5,10
9,7,5,10,8
7,5,10,8,14
5,10,8,14,11
10,8,14,11,9
8,14,11,9,4
14,11,9,4,13
11,9,4,13,11
9,4,13,11,8
4,13,11,8,4
13,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,15
11,9,0,15,13
9,0,15,13,11
0,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,13
11,7,17,13,10
7,17,13,10,8
17,13,10,8,18
13,10,8,18,13
10,8,18,13,9
8,18,13,9,9
18,13,9,9,18
13,9,9,18,14
9,9,18,14,9
9,18,14,9,7
18,14,9,7,17
14,9,7,17,14
9,7,17,14,9
7,17,14,9,5
17,14,9,5,17
14,9,5,17,13
9,5,17,13,8
5,17,13,8,6
17,13,8,6,16
13,8,6,16,13
8,6,16,13,11
6,16,13,11,2
16,13,11,2,18
13,11,2,18,13
11,2,18,13,9
2,18,13,9,9
18,13,9,9,17
13,9,9,17,13
9,9,17,13,10
9,17,13,10,8
17,13,10,8,16
13,10,8,16,14
10,8,16,14,11
8,16,14,11,7
16,14,11,7,15
14,11,7,15,14
11,7,15,14,12
7,15,14,12,3
15,14,12,3,13
14,12,3,13,11
12,3,13,11,4
3,13,11,4,10
13,11,4,10,14
11,4,10,14,14
4,10,14,14,9
10,14,14,9,5
14,14,9,5,15
14,9,5,15,10
9,5,15,10,16
5,15,10,16,14
15,10,16,14,11
10,16,14,11,4
16,14,11,4,3
14,11,4,3,15
11,4,3,15,13
4,3,15,13,11
3,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
