"i1","i2","i3","i4","target"
14,11,9,7,10
11,9,7,10,8
9,7,10,8,14
7,10,8,14,11
10,8,14,11,11
8,14,11,11,9
14,11,11,9,10
11,11,9,10,8
11,9,10,8,14
9,10,8,14,14
10,8,14,14,11
8,14,14,11,9
14,14,11,9,7
14,11,9,7,18
11,9,7,18,15
9,7,18,15,11
7,18,15,11,10
18,15,11,10,14
15,11,10,14,9
11,10,14,9,7
10,14,9,7,8
14,9,7,8,18
9,7,8,18,18
7,8,18,18,7
8,18,18,7,19
18,18,7,19,18
18,7,19,18,14
7,19,18,14,3
19,18,14,3,4
18,14,3,4,17
14,3,4,17,5
3,4,17,5,19
4,17,5,19,17
17,5,19,17,14
5,19,17,14,3
19,17,14,3,18
17,14,3,18,17
14,3,18,17,14
3,18,17,14,7
18,17,14,7,16
17,14,7,16,16
14,7,16,16,16
7,16,16,16,11
16,16,16,11,7
16,16,11,7,14
16,11,7,14,17
11,7,14,17,8
7,14,17,8,15
14,17,8,15,13
17,8,15,13,18
8,15,13,18,13
15,13,18,13,14
13,18,13,14,19
18,13,14,19,14
13,14,19,14,12
14,19,14,12,10
19,14,12,10,11
14,12,10,11,15
12,10,11,15,10
10,11,15,10,6
11,15,10,6,16
15,10,6,16,7
10,6,16,7,17
6,16,7,17,13
16,7,17,13,8
7,17,13,8,18
17,13,8,18,17
13,8,18,17,13
8,18,17,13,9
18,17,13,9,16
17,13,9,16,17
13,9,16,17,16
9,16,17,16,14
16,17,16,14,5
17,16,14,5,15
16,14,5,15,13
14,5,15,13,6
5,15,13,6,16
15,13,6,16,12
13,6,16,12,16
6,16,12,16,13
16,12,16,13,11
12,16,13,11,2
16,13,11,2,17
13,11,2,17,15
11,2,17,15,13
2,17,15,13,6
17,15,13,6,18
15,13,6,18,16
13,6,18,16,13
6,18,16,13,2
18,16,13,2,3
16,13,2,3,4
13,2,3,4,5
2,3,4,5,17
3,4,5,17,15
4,5,17,15,13
5,17,15,13,6
17,15,13,6,14
15,13,6,14,12
13,6,14,12,7
6,14,12,7,17
14,12,7,17,12
12,7,17,12,8
7,17,12,8,14
17,12,8,14,7
12,8,14,7,15
8,14,7,15,11
14,7,15,11,18
7,15,11,18,15
15,11,18,15,4
11,18,15,4,16
18,15,4,16,15
15,4,16,15,11
4,16,15,11,7
16,15,11,7,8
15,11,7,8,14
11,7,8,14,11
7,8,14,11,9
8,14,11,9,16
14,11,9,16,14
11,9,16,14,15
9,16,14,15,14
16,14,15,14,8
14,15,14,8,4
15,14,8,4,11
14,8,4,11,14
8,4,11,14,14
4,11,14,14,11
11,14,14,11,9
14,14,11,9,8
14,11,9,8,15
11,9,8,15,11
9,8,15,11,11
8,15,11,11,7
15,11,11,7,16
11,11,7,16,14
11,7,16,14,11
7,16,14,11,7
16,14,11,7,17
14,11,7,17,15
11,7,17,15,12
7,17,15,12,7
17,15,12,7,11
15,12,7,11,14
12,7,11,14,15
7,11,14,15,11
11,14,15,11,4
14,15,11,4,16
15,11,4,16,15
11,4,16,15,11
4,16,15,11,7
16,15,11,7,14
15,11,7,14,15
11,7,14,15,14
7,14,15,14,12
14,15,14,12,3
15,14,12,3,11
14,12,3,11,4
12,3,11,4,14
3,11,4,14,10
11,4,14,10,14
4,14,10,14,11
