"i1","i2","i3","i4","target"
18,14,9,0,18
14,9,0,18,14
9,0,18,14,9
0,18,14,9,7
18,14,9,7,8
14,9,7,8,18
9,7,8,18,14
7,8,18,14,9
8,18,14,9,9
18,14,9,9,7
14,9,9,7,19
9,9,7,19,14
9,7,19,14,10
7,19,14,10,3
19,14,10,3,4
14,10,3,4,19
10,3,4,19,14
3,4,19,14,10
4,19,14,10,5
19,14,10,5,3
14,10,5,3,18
10,5,3,18,14
5,3,18,14,9
3,18,14,9,7
18,14,9,7,16
14,9,7,16,14
9,7,16,14,12
7,16,14,12,7
16,14,12,7,17
14,12,7,17,15
12,7,17,15,11
7,17,15,11,6
17,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,3
13,11,4,3,16
11,4,3,16,14
4,3,16,14,11
3,16,14,11,2
16,14,11,2,0
14,11,2,0,17
11,2,0,17,15
2,0,17,15,14
0,17,15,14,11
17,15,14,11,4
15,14,11,4,12
14,11,4,12,10
11,4,12,10,9
4,12,10,9,13
12,10,9,13,10
10,9,13,10,14
9,13,10,14,11
13,10,14,11,9
10,14,11,9,0
14,11,9,0,15
11,9,0,15,13
9,0,15,13,8
0,15,13,8,4
15,13,8,4,12
13,8,4,12,7
8,4,12,7,15
4,12,7,15,11
12,7,15,11,6
7,15,11,6,4
15,11,6,4,7
11,6,4,7,5
6,4,7,5,15
4,7,5,15,11
7,5,15,11,8
5,15,11,8,6
15,11,8,6,4
11,8,6,4,16
8,6,4,16,11
6,4,16,11,0
4,16,11,0,7
16,11,0,7,1
11,0,7,1,6
0,7,1,6,16
7,1,6,16,11
1,6,16,11,7
6,16,11,7,2
16,11,7,2,0
11,7,2,0,15
7,2,0,15,11
2,0,15,11,6
0,15,11,6,-3
15,11,6,-3,15
11,6,-3,15,13
6,-3,15,13,11
-3,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,8
11,7,17,8,18
7,17,8,18,13
17,8,18,13,11
8,18,13,11,9
18,13,11,9,6
13,11,9,6,18
11,9,6,18,12
9,6,18,12,9
6,18,12,9,7
18,12,9,7,5
12,9,7,5,17
9,7,5,17,12
7,5,17,12,8
5,17,12,8,8
17,12,8,8,1
12,8,8,1,18
8,8,1,18,13
8,1,18,13,8
1,18,13,8,4
18,13,8,4,18
13,8,4,18,14
8,4,18,14,9
4,18,14,9,0
18,14,9,0,19
14,9,0,19,14
9,0,19,14,10
0,19,14,10,3
19,14,10,3,15
14,10,3,15,2
10,3,15,2,18
3,15,2,18,16
15,2,18,16,9
2,18,16,9,1
18,16,9,1,0
16,9,1,0,17
9,1,0,17,12
1,0,17,12,1
0,17,12,1,15
17,12,1,15,3
12,1,15,3,16
1,15,3,16,12
15,3,16,12,4
3,16,12,4,14
16,12,4,14,12
12,4,14,12,5
4,14,12,5,17
14,12,5,17,15
12,5,17,15,12
5,17,15,12,1
17,15,12,1,16
15,12,1,16,14
12,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,12
14,11,7,12,5
11,7,12,5,17
7,12,5,17,15
12,5,17,15,14
5,17,15,14,12
17,15,14,12,3
15,14,12,3,10
14,12,3,10,1
12,3,10,1,13
3,10,1,13,8
10,1,13,8,4
1,13,8,4,14
13,8,4,14,-3
8,4,14,-3,11
4,14,-3,11,14
14,-3,11,14,11
-3,11,14,11,9
