"i1","i2","i3","i4","target"
14,11,9,0,15
11,9,0,15,10
9,0,15,10,16
0,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,13
14,11,7,13,15
11,7,13,15,12
7,13,15,12,10
13,15,12,10,3
15,12,10,3,14
12,10,3,14,9
10,3,14,9,11
3,14,9,11,8
14,9,11,8,4
9,11,8,4,10
11,8,4,10,14
8,4,10,14,11
4,10,14,11,9
10,14,11,9,9
14,11,9,9,15
11,9,9,15,10
9,9,15,10,8
9,15,10,8,16
15,10,8,16,14
10,8,16,14,11
8,16,14,11,7
16,14,11,7,12
14,11,7,12,3
11,7,12,3,15
7,12,3,15,8
12,3,15,8,4
3,15,8,4,11
15,8,4,11,14
8,4,11,14,11
4,11,14,11,9
11,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,17
14,11,7,17,13
11,7,17,13,10
7,17,13,10,8
17,13,10,8,14
13,10,8,14,17
10,8,14,17,15
8,14,17,15,13
14,17,15,13,6
17,15,13,6,18
15,13,6,18,16
13,6,18,16,13
6,18,16,13,9
18,16,13,9,8
16,13,9,8,16
13,9,8,16,11
9,8,16,11,14
8,16,11,14,7
16,11,14,7,6
11,14,7,6,17
14,7,6,17,14
7,6,17,14,14
6,17,14,14,5
17,14,14,5,16
14,14,5,16,4
14,5,16,4,17
5,16,4,17,15
16,4,17,15,10
4,17,15,10,5
17,15,10,5,11
15,10,5,11,14
10,5,11,14,12
5,11,14,12,18
11,14,12,18,8
14,12,18,8,4
12,18,8,4,18
18,8,4,18,14
8,4,18,14,9
4,18,14,9,7
18,14,9,7,19
14,9,7,19,14
9,7,19,14,10
7,19,14,10,3
19,14,10,3,15
14,10,3,15,18
10,3,15,18,16
3,15,18,16,6
15,18,16,6,2
18,16,6,2,19
16,6,2,19,20
6,2,19,20,17
2,19,20,17,6
19,20,17,6,1
20,17,6,1,19
17,6,1,19,18
6,1,19,18,16
1,19,18,16,13
19,18,16,13,2
18,16,13,2,17
16,13,2,17,15
13,2,17,15,12
2,17,15,12,6
17,15,12,6,16
15,12,6,16,16
12,6,16,16,11
6,16,16,11,17
16,16,11,17,12
16,11,17,12,6
11,17,12,6,15
17,12,6,15,10
12,6,15,10,16
6,15,10,16,13
15,10,16,13,11
10,16,13,11,2
16,13,11,2,18
13,11,2,18,15
11,2,18,15,11
2,18,15,11,16
18,15,11,16,14
15,11,16,14,11
11,16,14,11,7
16,14,11,7,0
14,11,7,0,17
11,7,0,17,14
7,0,17,14,10
0,17,14,10,1
17,14,10,1,16
14,10,1,16,14
10,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,11
2,3,15,11,-3
3,15,11,-3,10
15,11,-3,10,14
11,-3,10,14,14
-3,10,14,14,9
10,14,14,9,-2
14,14,9,-2,12
14,9,-2,12,-4
9,-2,12,-4,11
-2,12,-4,11,8
12,-4,11,8,-3
-4,11,8,-3,10
11,8,-3,10,14
8,-3,10,14,11
