"i1","i2","i3","i4","target"
0,1,2,3,4
1,2,3,4,7
2,3,4,7,6
3,4,7,6,6
4,7,6,6,7
7,6,6,7,8
6,6,7,8,9
6,7,8,9,2
7,8,9,2,3
8,9,2,3,3
9,2,3,3,2
2,3,3,2,0
3,3,2,0,1
3,2,0,1,2
2,0,1,2,3
0,1,2,3,4
1,2,3,4,7
2,3,4,7,6
3,4,7,6,6
4,7,6,6,7
7,6,6,7,8
6,6,7,8,9
6,7,8,9,2
7,8,9,2,3
8,9,2,3,3
9,2,3,3,2
2,3,3,2,3
3,3,2,3,3
3,2,3,3,4
2,3,3,4,6
3,3,4,6,5
3,4,6,5,3
4,6,5,3,4
6,5,3,4,4
5,3,4,4,6
3,4,4,6,6
4,4,6,6,7
4,6,6,7,9
6,6,7,9,8
6,7,9,8,7
7,9,8,7,6
9,8,7,6,7
0,1,2,1,2
1,2,1,2,3
2,1,2,3,4
1,2,3,4,5
2,3,4,5,6
3,4,5,6,7
4,5,6,7,6
5,6,7,6,6
6,7,6,6,7
7,6,6,7,6
6,6,7,6,5
6,7,6,5,4
7,6,5,4,5
6,5,4,5,6
5,4,5,6,5
4,5,6,5,4
5,6,5,4,3
6,5,4,3,2
5,4,3,2,5
4,3,2,5,4
3,2,5,4,3
2,5,4,3,2
5,4,3,2,0
4,3,2,0,1
3,2,0,1,2
2,0,1,2,1
0,1,2,1,2
1,2,1,2,3
2,1,2,3,4
1,2,3,4,5
2,3,4,5,6
3,4,5,6,7
4,5,6,7,6
5,6,7,6,6
6,7,6,6,7
7,6,6,7,6
6,6,7,6,5
6,7,6,5,4
7,6,5,4,5
6,5,4,5,6
5,4,5,6,5
4,5,6,5,4
5,6,5,4,3
6,5,4,3,2
5,4,3,2,5
4,3,2,5,4
3,2,5,4,3
2,5,4,3,2
5,4,3,2,4
4,3,2,4,4
3,2,4,4,4
2,4,4,4,3
4,4,4,3,2
4,4,3,2,5
4,3,2,5,4
3,2,5,4,4
2,5,4,4,4
5,4,4,4,7
4,4,4,7,7
4,4,7,7,5
4,7,7,5,5
7,7,5,5,4
7,5,5,4,3
5,5,4,3,3
5,4,3,3,2
4,3,3,2,2
7,8,9,10,9
8,9,10,9,8
9,10,9,8,7
10,9,8,7,6
9,8,7,6,5
8,7,6,5,4
7,6,5,4,3
6,5,4,3,2
5,4,3,2,3
4,3,2,3,2
3,2,3,2,1
2,3,2,1,0
3,2,1,0,4
2,1,0,4,4
1,0,4,4,7
0,4,4,7,8
4,4,7,8,9
4,7,8,9,8
7,8,9,8,7
8,9,8,7,6
9,8,7,6,7
8,7,6,7,7
7,6,7,7,6
6,7,7,6,5
7,7,6,5,6
7,6,5,6,2
6,5,6,2,7
5,6,2,7,8
6,2,7,8,9
2,7,8,9,10
7,8,9,10,9
8,9,10,9,8
9,10,9,8,7
10,9,8,7,6
9,8,7,6,5
8,7,6,5,4
7,6,5,4,3
6,5,4,3,2
5,4,3,2,3
4,3,2,3,2
3,2,3,2,1
2,3,2,1,0
3,2,1,0,4
2,1,0,4,4
1,0,4,4,7
0,4,4,7,8
4,4,7,8,9
4,7,8,9,8
7,8,9,8,7
8,9,8,7,6
9,8,7,6,7
8,7,6,7,7
7,6,7,7,6
6,7,7,6,5
7,7,6,5,6
7,6,5,6,2
6,5,6,2,6
5,6,2,6,7
6,2,6,7,8
2,6,7,8,9
6,7,8,9,10
7,8,9,10,11
8,9,10,11,10
9,10,11,10,3
10,11,10,3,6
11,10,3,6,9
10,3,6,9,9
3,6,9,9,9
6,9,9,9,2
9,9,9,2,3
9,9,2,3,4
9,2,3,4,5
2,3,4,5,12
3,4,5,12,11
4,5,12,11,10
5,12,11,10,10
12,11,10,10,11
11,10,10,11,7
