"i1","i2","i3","i4","target"
14,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,6
15,11,8,6,7
11,8,6,7,5
8,6,7,5,15
6,7,5,15,11
7,5,15,11,6
5,15,11,6,4
15,11,6,4,3
11,6,4,3,14
6,4,3,14,11
4,3,14,11,7
3,14,11,7,2
14,11,7,2,8
11,7,2,8,1
7,2,8,1,11
2,8,1,11,9
8,1,11,9,0
1,11,9,0,13
11,9,0,13,12
9,0,13,12,10
0,13,12,10,7
13,12,10,7,3
12,10,7,3,11
10,7,3,11,11
7,3,11,11,7
3,11,11,7,2
11,11,7,2,12
11,7,2,12,10
7,2,12,10,7
2,12,10,7,1
12,10,7,1,12
10,7,1,12,10
7,1,12,10,13
1,12,10,13,11
12,10,13,11,9
10,13,11,9,4
13,11,9,4,8
11,9,4,8,14
9,4,8,14,11
4,8,14,11,9
8,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,17
14,11,7,17,8
11,7,17,8,18
7,17,8,18,14
17,8,18,14,11
8,18,14,11,9
18,14,11,9,19
14,11,9,19,14
11,9,19,14,10
9,19,14,10,10
19,14,10,10,9
14,10,10,9,18
10,10,9,18,15
10,9,18,15,8
9,18,15,8,6
18,15,8,6,14
15,8,6,14,13
8,6,14,13,11
6,14,13,11,4
14,13,11,4,17
13,11,4,17,16
11,4,17,16,14
4,17,16,14,11
17,16,14,11,7
16,14,11,7,15
14,11,7,15,10
11,7,15,10,14
7,15,10,14,11
15,10,14,11,9
10,14,11,9,2
14,11,9,2,13
11,9,2,13,8
9,2,13,8,12
2,13,8,12,10
13,8,12,10,7
8,12,10,7,3
12,10,7,3,9
10,7,3,9,13
7,3,9,13,8
3,9,13,8,4
9,13,8,4,4
13,8,4,4,14
8,4,4,14,9
4,4,14,9,4
4,14,9,4,0
14,9,4,0,16
9,4,0,16,11
4,0,16,11,7
0,16,11,7,7
16,11,7,7,12
11,7,7,12,16
7,7,12,16,13
7,12,16,13,6
12,16,13,6,4
16,13,6,4,16
13,6,4,16,13
6,4,16,13,7
4,16,13,7,5
16,13,7,5,12
13,7,5,12,15
7,5,12,15,11
5,12,15,11,8
12,15,11,8,3
15,11,8,3,12
11,8,3,12,16
8,3,12,16,11
3,12,16,11,8
12,16,11,8,2
16,11,8,2,12
11,8,2,12,7
8,2,12,7,6
2,12,7,6,11
12,7,6,11,9
7,6,11,9,14
6,11,9,14,12
11,9,14,12,9
9,14,12,9,5
14,12,9,5,14
12,9,5,14,12
9,5,14,12,10
5,14,12,10,3
14,12,10,3,2
12,10,3,2,15
10,3,2,15,13
3,2,15,13,10
2,15,13,10,1
15,13,10,1,16
13,10,1,16,12
10,1,16,12,9
1,16,12,9,0
16,12,9,0,17
12,9,0,17,11
9,0,17,11,8
0,17,11,8,-1
17,11,8,-1,16
11,8,-1,16,11
8,-1,16,11,7
-1,16,11,7,0
16,11,7,0,15
11,7,0,15,5
7,0,15,5,16
0,15,5,16,5
15,5,16,5,4
5,16,5,4,14
16,5,4,14,10
5,4,14,10,5
4,14,10,5,3
14,10,5,3,15
10,5,3,15,15
5,3,15,15,4
3,15,15,4,6
15,15,4,6,16
15,4,6,16,14
4,6,16,14,17
6,16,14,17,13
16,14,17,13,8
14,17,13,8,5
17,13,8,5,4
13,8,5,4,16
8,5,4,16,14
5,4,16,14,7
4,16,14,7,7
16,14,7,7,15
14,7,7,15,14
7,7,15,14,11
7,15,14,11,2
15,14,11,2,13
14,11,2,13,12
11,2,13,12,10
2,13,12,10,7
13,12,10,7,3
12,10,7,3,9
10,7,3,9,11
7,3,9,11,8
3,9,11,8,6
9,11,8,6,5
11,8,6,5,14
8,6,5,14,7
6,5,14,7,4
5,14,7,4,3
14,7,4,3,15
7,4,3,15,11
4,3,15,11,6
3,15,11,6,16
15,11,6,16,11
11,6,16,11,7
6,16,11,7,2
16,11,7,2,6
11,7,2,6,15
7,2,6,15,12
2,6,15,12,5
6,15,12,5,3
15,12,5,3,1
12,5,3,1,8
5,3,1,8,2
3,1,8,2,14
1,8,2,14,3
8,2,14,3,13
2,14,3,13,12
14,3,13,12,8
3,13,12,8,4
13,12,8,4,11
12,8,4,11,-1
8,4,11,-1,12
4,11,-1,12,9
11,-1,12,9,0
-1,12,9,0,10
12,9,0,10,8
9,0,10,8,1
0,10,8,1,11
10,8,1,11,8
8,1,11,8,6
1,11,8,6,-3
11,8,6,-3,12
8,6,-3,12,10
6,-3,12,10,8
-3,12,10,8,1
12,10,8,1,13
10,8,1,13,8
8,1,13,8,-3
1,13,8,-3,10
13,8,-3,10,14
8,-3,10,14,9
-3,10,14,9,7
10,14,9,7,-2
14,9,7,-2,10
9,7,-2,10,11
7,-2,10,11,2
-2,10,11,2,15
10,11,2,15,12
11,2,15,12,3
2,15,12,3,11
15,12,3,11,6
12,3,11,6,4
3,11,6,4,10
11,6,4,10,14
6,4,10,14,9
4,10,14,9,4
