"i1","i2","i3","i4","target"
14,11,9,0,10
11,9,0,10,8
9,0,10,8,1
0,10,8,1,14
10,8,1,14,11
8,1,14,11,7
1,14,11,7,2
14,11,7,2,14
11,7,2,14,0
7,2,14,0,6
2,14,0,6,14
14,0,6,14,10
0,6,14,10,5
6,14,10,5,3
14,10,5,3,6
10,5,3,6,4
5,3,6,4,7
3,6,4,7,5
6,4,7,5,12
4,7,5,12,10
7,5,12,10,3
5,12,10,3,8
12,10,3,8,11
10,3,8,11,11
3,8,11,11,7
8,11,11,7,2
11,11,7,2,10
11,7,2,10,8
7,2,10,8,1
2,10,8,1,11
10,8,1,11,9
8,1,11,9,0
1,11,9,0,11
11,9,0,11,11
9,0,11,11,9
0,11,11,9,7
11,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,16
15,11,8,16,11
11,8,16,11,7
8,16,11,7,7
16,11,7,7,15
11,7,7,15,8
7,7,15,8,7
7,15,8,7,11
15,8,7,11,6
8,7,11,6,14
7,11,6,14,8
11,6,14,8,4
6,14,8,4,13
14,8,4,13,8
8,4,13,8,4
4,13,8,4,11
13,8,4,11,9
8,4,11,9,0
4,11,9,0,8
11,9,0,8,7
9,0,8,7,1
0,8,7,1,8
8,7,1,8,11
7,1,8,11,8
1,8,11,8,-3
8,11,8,-3,11
11,8,-3,11,8
8,-3,11,8,4
-3,11,8,4,3
11,8,4,3,14
8,4,3,14,11
4,3,14,11,7
3,14,11,7,2
14,11,7,2,8
11,7,2,8,9
7,2,8,9,0
2,8,9,0,1
8,9,0,1,14
9,0,1,14,11
0,1,14,11,2
1,14,11,2,3
14,11,2,3,11
11,2,3,11,8
2,3,11,8,4
3,11,8,4,9
11,8,4,9,12
8,4,9,12,10
4,9,12,10,1
9,12,10,1,2
12,10,1,2,11
10,1,2,11,8
1,2,11,8,3
2,11,8,3,1
11,8,3,1,14
8,3,1,14,11
3,1,14,11,7
1,14,11,7,2
14,11,7,2,10
11,7,2,10,5
7,2,10,5,9
2,10,5,9,9
10,5,9,9,4
5,9,9,4,14
9,9,4,14,10
9,4,14,10,8
4,14,10,8,5
14,10,8,5,7
10,8,5,7,15
8,5,7,15,11
5,7,15,11,4
7,15,11,4,15
15,11,4,15,11
11,4,15,11,-3
4,15,11,-3,15
15,11,-3,15,11
11,-3,15,11,4
-3,15,11,4,5
15,11,4,5,4
11,4,5,4,3
4,5,4,3,15
5,4,3,15,11
4,3,15,11,2
3,15,11,2,1
15,11,2,1,16
11,2,1,16,14
2,1,16,14,11
1,16,14,11,0
16,14,11,0,0
14,11,0,0,1
11,0,0,1,16
0,0,1,16,14
0,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,14
2,3,15,14,11
3,15,14,11,4
15,14,11,4,18
14,11,4,18,8
11,4,18,8,4
4,18,8,4,14
18,8,4,14,15
8,4,14,15,11
4,14,15,11,17
14,15,11,17,4
15,11,17,4,16
11,17,4,16,15
17,4,16,15,11
4,16,15,11,7
16,15,11,7,14
15,11,7,14,7
11,7,14,7,8
7,14,7,8,15
14,7,8,15,11
7,8,15,11,10
8,15,11,10,7
15,11,10,7,6
11,10,7,6,14
10,7,6,14,14
7,6,14,14,10
6,14,14,10,5
14,14,10,5,4
14,10,5,4,15
10,5,4,15,13
5,4,15,13,10
4,15,13,10,5
15,13,10,5,6
13,10,5,6,11
10,5,6,11,5
5,6,11,5,4
6,11,5,4,17
11,5,4,17,14
5,4,17,14,12
4,17,14,12,3
17,14,12,3,15
14,12,3,15,11
12,3,15,11,4
3,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,0
14,11,7,0,13
11,7,0,13,1
7,0,13,1,2
0,13,1,2,15
13,1,2,15,12
1,2,15,12,10
2,15,12,10,3
15,12,10,3,4
12,10,3,4,14
10,3,4,14,12
3,4,14,12,10
4,14,12,10,5
14,12,10,5,9
12,10,5,9,4
10,5,9,4,8
5,9,4,8,3
9,4,8,3,12
4,8,3,12,11
8,3,12,11,4
3,12,11,4,10
12,11,4,10,14
11,4,10,14,11
