"i1","i2","i3","i4","target"
14,11,9,7,6
11,9,7,6,14
9,7,6,14,12
7,6,14,12,9
6,14,12,9,5
14,12,9,5,4
12,9,5,4,15
9,5,4,15,8
5,4,15,8,3
4,15,8,3,11
15,8,3,11,6
8,3,11,6,4
3,11,6,4,16
11,6,4,16,11
6,4,16,11,7
4,16,11,7,0
16,11,7,0,12
11,7,0,12,15
7,0,12,15,13
0,12,15,13,8
12,15,13,8,4
15,13,8,4,16
13,8,4,16,17
8,4,16,17,12
4,16,17,12,8
16,17,12,8,1
17,12,8,1,16
12,8,1,16,14
8,1,16,14,11
1,16,14,11,2
16,14,11,2,13
14,11,2,13,15
11,2,13,15,12
2,13,15,12,10
13,15,12,10,3
15,12,10,3,13
12,10,3,13,9
10,3,13,9,4
3,13,9,4,8
13,9,4,8,14
9,4,8,14,11
4,8,14,11,9
8,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,12
6,17,14,12,5
17,14,12,5,15
14,12,5,15,11
12,5,15,11,16
5,15,11,16,5
15,11,16,5,14
11,16,5,14,12
16,5,14,12,15
5,14,12,15,13
14,12,15,13,10
12,15,13,10,5
15,13,10,5,12
13,10,5,12,11
10,5,12,11,14
5,12,11,14,12
12,11,14,12,9
11,14,12,9,4
14,12,9,4,13
12,9,4,13,11
9,4,13,11,8
4,13,11,8,3
13,11,8,3,14
11,8,3,14,2
8,3,14,2,14
3,14,2,14,11
14,2,14,11,9
2,14,11,9,1
14,11,9,1,0
11,9,1,0,13
9,1,0,13,14
1,0,13,14,15
0,13,14,15,11
13,14,15,11,6
14,15,11,6,4
15,11,6,4,18
11,6,4,18,13
6,4,18,13,9
4,18,13,9,2
18,13,9,2,8
13,9,2,8,17
9,2,8,17,12
2,8,17,12,7
8,17,12,7,5
17,12,7,5,8
12,7,5,8,6
7,5,8,6,16
5,8,6,16,11
8,6,16,11,9
6,16,11,9,7
16,11,9,7,10
11,9,7,10,11
9,7,10,11,15
7,10,11,15,12
10,11,15,12,10
11,15,12,10,13
15,12,10,13,6
12,10,13,6,12
10,13,6,12,14
13,6,12,14,11
6,12,14,11,9
12,14,11,9,9
14,11,9,9,13
11,9,9,13,8
9,9,13,8,12
9,13,8,12,11
13,8,12,11,9
8,12,11,9,7
12,11,9,7,7
11,9,7,7,5
9,7,7,5,13
7,7,5,13,14
7,5,13,14,12
5,13,14,12,10
13,14,12,10,8
14,12,10,8,8
12,10,8,8,11
10,8,8,11,11
8,8,11,11,6
8,11,11,6,4
11,11,6,4,16
11,6,4,16,13
6,4,16,13,6
4,16,13,6,4
16,13,6,4,17
13,6,4,17,12
6,4,17,12,7
4,17,12,7,5
17,12,7,5,8
12,7,5,8,6
7,5,8,6,16
5,8,6,16,11
8,6,16,11,9
6,16,11,9,7
16,11,9,7,15
11,9,7,15,12
9,7,15,12,5
7,15,12,5,3
15,12,5,3,13
12,5,3,13,9
5,3,13,9,4
3,13,9,4,14
13,9,4,14,14
9,4,14,14,5
4,14,14,5,15
14,14,5,15,10
14,5,15,10,4
5,15,10,4,3
15,10,4,3,16
10,4,3,16,14
4,3,16,14,11
3,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,10
3,15,13,10,4
15,13,10,4,9
13,10,4,9,10
10,4,9,10,14
4,9,10,14,11
9,10,14,11,9
