"i1","i2","i3","i4","target"
14,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,6
15,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,17
16,11,7,17,12
11,7,17,12,7
7,17,12,7,5
17,12,7,5,11
12,7,5,11,8
7,5,11,8,6
5,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,12
7,7,15,12,7
7,15,12,7,15
15,12,7,15,11
12,7,15,11,4
7,15,11,4,10
15,11,4,10,5
11,4,10,5,9
4,10,5,9,5
10,5,9,5,4
5,9,5,4,15
9,5,4,15,12
5,4,15,12,5
4,15,12,5,3
15,12,5,3,8
12,5,3,8,16
5,3,8,16,8
3,8,16,8,4
8,16,8,4,12
16,8,4,12,5
8,4,12,5,11
4,12,5,11,15
12,5,11,15,10
5,11,15,10,8
11,15,10,8,1
15,10,8,1,17
10,8,1,17,15
8,1,17,15,12
1,17,15,12,8
17,15,12,8,17
15,12,8,17,14
12,8,17,14,12
8,17,14,12,5
17,14,12,5,11
14,12,5,11,16
12,5,11,16,14
5,11,16,14,12
11,16,14,12,3
16,14,12,3,15
14,12,3,15,15
12,3,15,15,10
3,15,15,10,7
15,15,10,7,12
15,10,7,12,11
10,7,12,11,14
7,12,11,14,12
12,11,14,12,5
11,14,12,5,18
14,12,5,18,15
12,5,18,15,4
5,18,15,4,16
18,15,4,16,14
15,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,12
7,17,14,12,5
17,14,12,5,15
14,12,5,15,15
12,5,15,15,11
5,15,15,11,6
15,15,11,6,16
15,11,6,16,11
11,6,16,11,7
6,16,11,7,14
16,11,7,14,15
11,7,14,15,4
7,14,15,4,13
14,15,4,13,10
15,4,13,10,14
4,13,10,14,11
13,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,14
9,0,18,14,9
0,18,14,9,7
18,14,9,7,18
14,9,7,18,15
9,7,18,15,8
7,18,15,8,6
18,15,8,6,11
15,8,6,11,18
8,6,11,18,14
6,11,18,14,9
11,18,14,9,7
18,14,9,7,17
14,9,7,17,10
9,7,17,10,5
7,17,10,5,4
17,10,5,4,14
10,5,4,14,5
5,4,14,5,12
4,14,5,12,3
14,5,12,3,15
5,12,3,15,10
12,3,15,10,17
3,15,10,17,14
15,10,17,14,12
10,17,14,12,5
17,14,12,5,17
14,12,5,17,15
12,5,17,15,11
5,17,15,11,6
17,15,11,6,16
15,11,6,16,11
11,6,16,11,7
6,16,11,7,14
16,11,7,14,17
11,7,14,17,14
7,14,17,14,12
14,17,14,12,3
17,14,12,3,16
14,12,3,16,11
12,3,16,11,15
3,16,11,15,14
16,11,15,14,12
11,15,14,12,15
15,14,12,15,13
14,12,15,13,11
12,15,13,11,4
15,13,11,4,18
13,11,4,18,14
11,4,18,14,11
4,18,14,11,2
18,14,11,2,17
14,11,2,17,14
11,2,17,14,7
2,17,14,7,5
17,14,7,5,13
14,7,5,13,8
7,5,13,8,16
5,13,8,16,14
13,8,16,14,9
8,16,14,9,4
16,14,9,4,12
14,9,4,12,3
9,4,12,3,15
4,12,3,15,14
12,3,15,14,8
3,15,14,8,4
15,14,8,4,11
14,8,4,11,13
8,4,11,13,-3
4,11,13,-3,10
11,13,-3,10,14
13,-3,10,14,11
-3,10,14,11,9
