"i1","i2","i3","i4","target"
11,9,7,11,9
9,7,11,9,7
7,11,9,7,11
11,9,7,11,9
9,7,11,9,7
7,11,9,7,16
11,9,7,16,14
9,7,16,14,16
7,16,14,16,14
16,14,16,14,18
14,16,14,18,16
16,14,18,16,11
14,18,16,11,9
18,16,11,9,7
16,11,9,7,14
11,9,7,14,11
9,7,14,11,9
7,14,11,9,2
14,11,9,2,18
11,9,2,18,17
9,2,18,17,15
2,18,17,15,12
18,17,15,12,8
17,15,12,8,3
15,12,8,3,15
12,8,3,15,13
8,3,15,13,11
3,15,13,11,8
15,13,11,8,4
13,11,8,4,16
11,8,4,16,14
8,4,16,14,11
4,16,14,11,7
16,14,11,7,0
14,11,7,0,15
11,7,0,15,13
7,0,15,13,11
0,15,13,11,8
15,13,11,8,-3
13,11,8,-3,11
11,8,-3,11,6
8,-3,11,6,4
-3,11,6,4,11
11,6,4,11,6
6,4,11,6,4
4,11,6,4,9
11,6,4,9,7
6,4,9,7,5
4,9,7,5,14
9,7,5,14,12
7,5,14,12,14
5,14,12,14,12
14,12,14,12,14
12,14,12,14,12
14,12,14,12,13
12,14,12,13,14
14,12,13,14,12
12,13,14,12,7
13,14,12,7,7
14,12,7,7,5
12,7,7,5,15
7,7,5,15,16
7,5,15,16,11
5,15,16,11,7
15,16,11,7,7
16,11,7,7,7
11,7,7,7,15
7,7,7,15,8
7,7,15,8,6
7,15,8,6,4
15,8,6,4,11
8,6,4,11,14
6,4,11,14,11
4,11,14,11,9
11,14,11,9,7
14,11,9,7,0
11,9,7,0,16
9,7,0,16,11
7,0,16,11,11
0,16,11,11,7
16,11,11,7,0
11,11,7,0,17
11,7,0,17,15
7,0,17,15,10
0,17,15,10,5
17,15,10,5,1
15,10,5,1,18
10,5,1,18,13
5,1,18,13,9
1,18,13,9,4
18,13,9,4,2
13,9,4,2,16
9,4,2,16,14
4,2,16,14,9
2,16,14,9,7
16,14,9,7,0
14,9,7,0,15
9,7,0,15,13
7,0,15,13,11
0,15,13,11,8
15,13,11,8,-3
13,11,8,-3,14
11,8,-3,14,12
8,-3,14,12,9
-3,14,12,9,5
14,12,9,5,-2
12,9,5,-2,13
9,5,-2,13,12
5,-2,13,12,9
-2,13,12,9,6
13,12,9,6,2
12,9,6,2,11
9,6,2,11,12
6,2,11,12,12
2,11,12,12,9
