"i1","i2","i3","i4","target"
21,18,16,7,22
18,16,7,22,18
16,7,22,18,13
7,22,18,13,11
22,18,13,11,23
18,13,11,23,18
13,11,23,18,14
11,23,18,14,14
23,18,14,14,22
18,14,14,22,18
14,14,22,18,15
14,22,18,15,13
22,18,15,13,21
18,15,13,21,19
15,13,21,19,16
13,21,19,16,12
21,19,16,12,20
19,16,12,20,15
16,12,20,15,18
12,20,15,18,11
20,15,18,11,19
15,18,11,19,15
18,11,19,15,18
11,19,15,18,8
19,15,18,8,18
15,18,8,18,15
18,8,18,15,13
8,18,15,13,11
18,15,13,11,21
15,13,11,21,18
13,11,21,18,14
11,21,18,14,9
21,18,14,9,22
18,14,9,22,19
14,9,22,19,17
9,22,19,17,8
22,19,17,8,20
19,17,8,20,23
17,8,20,23,21
8,20,23,21,18
20,23,21,18,7
23,21,18,7,18
21,18,7,18,14
18,7,18,14,22
7,18,14,22,18
18,14,22,18,15
14,22,18,15,6
22,18,15,6,23
18,15,6,23,24
15,6,23,24,23
6,23,24,23,18
23,24,23,18,15
24,23,18,15,7
23,18,15,7,14
18,15,7,14,22
15,7,14,22,18
7,14,22,18,14
14,22,18,14,4
22,18,14,4,13
18,14,4,13,21
14,4,13,21,21
4,13,21,21,18
13,21,21,18,16
21,21,18,16,7
21,18,16,7,23
18,16,7,23,18
16,7,23,18,14
7,23,18,14,14
23,18,14,14,24
18,14,14,24,19
14,14,24,19,14
14,24,19,14,12
24,19,14,12,21
19,14,12,21,25
14,12,21,25,14
12,21,25,14,9
21,25,14,9,24
25,14,9,24,19
14,9,24,19,14
9,24,19,14,10
24,19,14,10,15
19,14,10,15,23
14,10,15,23,18
10,15,23,18,16
15,23,18,16,12
23,18,16,12,22
18,16,12,22,17
16,12,22,17,12
12,22,17,12,8
22,17,12,8,19
17,12,8,19,13
12,8,19,13,23
8,19,13,23,19
19,13,23,19,5
13,23,19,5,25
23,19,5,25,18
19,5,25,18,14
5,25,18,14,9
25,18,14,9,15
18,14,9,15,25
14,9,15,25,21
9,15,25,21,16
15,25,21,16,7
25,21,16,7,26
21,16,7,26,21
16,7,26,21,17
7,26,21,17,10
26,21,17,10,16
21,17,10,16,25
17,10,16,25,20
10,16,25,20,15
16,25,20,15,11
25,20,15,11,24
20,15,11,24,19
15,11,24,19,14
11,24,19,14,12
24,19,14,12,13
19,14,12,13,23
14,12,13,23,18
12,13,23,18,14
13,23,18,14,14
23,18,14,14,22
18,14,14,22,18
14,14,22,18,13
14,22,18,13,11
22,18,13,11,23
18,13,11,23,18
13,11,23,18,14
11,23,18,14,14
23,18,14,14,15
18,14,14,15,25
14,14,15,25,21
14,15,25,21,16
15,25,21,16,7
25,21,16,7,20
21,16,7,20,24
16,7,20,24,19
7,20,24,19,17
20,24,19,17,8
24,19,17,8,20
19,17,8,20,23
17,8,20,23,21
8,20,23,21,18
20,23,21,18,9
23,21,18,9,22
21,18,9,22,11
18,9,22,11,21
9,22,11,21,19
22,11,21,19,12
11,21,19,12,10
21,19,12,10,16
19,12,10,16,22
12,10,16,22,19
10,16,22,19,15
16,22,19,15,14
22,19,15,14,23
19,15,14,23,20
15,14,23,20,13
14,23,20,13,11
23,20,13,11,16
20,13,11,16,21
13,11,16,21,16
11,16,21,16,12
16,21,16,12,12
21,16,12,12,23
16,12,12,23,18
12,12,23,18,11
12,23,18,11,19
23,18,11,19,25
18,11,19,25,9
11,19,25,9,7
19,25,9,7,24
25,9,7,24,19
9,7,24,19,10
7,24,19,10,8
24,19,10,8,20
19,10,8,20,23
10,8,20,23,21
8,20,23,21,11
20,23,21,11,9
23,21,11,9,12
21,11,9,12,10
11,9,12,10,22
9,12,10,22,18
12,10,22,18,13
10,22,18,13,11
22,18,13,11,10
18,13,11,10,21
13,11,10,21,18
11,10,21,18,14
10,21,18,14,9
21,18,14,9,7
18,14,9,7,22
14,9,7,22,18
9,7,22,18,14
7,22,18,14,4
22,18,14,4,13
18,14,4,13,21
14,4,13,21,18
4,13,21,18,16
