"i1","i2","i3","i4","target"
16,11,7,7,6
11,7,7,6,16
7,7,6,16,12
7,6,16,12,7
6,16,12,7,5
16,12,7,5,8
12,7,5,8,6
7,5,8,6,14
5,8,6,14,12
8,6,14,12,9
6,14,12,9,5
14,12,9,5,4
12,9,5,4,15
9,5,4,15,12
5,4,15,12,8
4,15,12,8,3
15,12,8,3,13
12,8,3,13,4
8,3,13,4,16
3,13,4,16,14
13,4,16,14,11
4,16,14,11,3
16,14,11,3,2
14,11,3,2,17
11,3,2,17,14
3,2,17,14,10
2,17,14,10,1
17,14,10,1,13
14,10,1,13,8
10,1,13,8,16
1,13,8,16,14
13,8,16,14,11
8,16,14,11,2
16,14,11,2,15
14,11,2,15,3
11,2,15,3,15
2,15,3,15,13
15,3,15,13,11
3,15,13,11,4
15,13,11,4,15
13,11,4,15,12
11,4,15,12,8
4,15,12,8,3
15,12,8,3,15
12,8,3,15,9
8,3,15,9,2
3,15,9,2,6
15,9,2,6,14
9,2,6,14,9
2,6,14,9,7
6,14,9,7,5
14,9,7,5,4
9,7,5,4,14
7,5,4,14,12
5,4,14,12,8
4,14,12,8,12
14,12,8,12,13
12,8,12,13,11
8,12,13,11,8
12,13,11,8,4
13,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,6
0,15,11,6,4
15,11,6,4,7
11,6,4,7,5
6,4,7,5,15
4,7,5,15,11
7,5,15,11,8
5,15,11,8,6
15,11,8,6,12
11,8,6,12,9
8,6,12,9,7
6,12,9,7,15
12,9,7,15,13
9,7,15,13,10
7,15,13,10,8
15,13,10,8,12
13,10,8,12,15
10,8,12,15,13
8,12,15,13,9
12,15,13,9,16
15,13,9,16,17
13,9,16,17,16
9,16,17,16,6
16,17,16,6,15
17,16,6,15,2
16,6,15,2,14
6,15,2,14,9
15,2,14,9,7
2,14,9,7,5
14,9,7,5,10
9,7,5,10,4
7,5,10,4,11
5,10,4,11,3
10,4,11,3,2
4,11,3,2,14
11,3,2,14,10
3,2,14,10,5
2,14,10,5,3
14,10,5,3,14
10,5,3,14,12
5,3,14,12,8
3,14,12,8,13
14,12,8,13,11
12,8,13,11,8
8,13,11,8,4
13,11,8,4,11
11,8,4,11,10
8,4,11,10,14
4,11,10,14,9
11,10,14,9,7
10,14,9,7,5
14,9,7,5,17
9,7,5,17,10
7,5,17,10,16
5,17,10,16,11
17,10,16,11,7
10,16,11,7,4
16,11,7,4,15
11,7,4,15,12
7,4,15,12,3
4,15,12,3,15
15,12,3,15,11
12,3,15,11,6
3,15,11,6,4
15,11,6,4,10
11,6,4,10,14
6,4,10,14,9
4,10,14,9,4
10,14,9,4,0
14,9,4,0,13
9,4,0,13,8
4,0,13,8,4
0,13,8,4,-3
13,8,4,-3,6
8,4,-3,6,13
4,-3,6,13,11
-3,6,13,11,8
6,13,11,8,4
13,11,8,4,5
11,8,4,5,13
8,4,5,13,11
4,5,13,11,8
5,13,11,8,4
13,11,8,4,3
11,8,4,3,13
8,4,3,13,9
4,3,13,9,2
3,13,9,2,12
13,9,2,12,13
9,2,12,13,13
2,12,13,13,9
12,13,13,9,8
13,13,9,8,2
13,9,8,2,14
9,8,2,14,12
8,2,14,12,7
2,14,12,7,5
14,12,7,5,10
12,7,5,10,4
7,5,10,4,11
5,10,4,11,3
10,4,11,3,2
4,11,3,2,14
11,3,2,14,10
3,2,14,10,5
2,14,10,5,3
14,10,5,3,14
10,5,3,14,12
5,3,14,12,8
3,14,12,8,13
14,12,8,13,11
12,8,13,11,8
8,13,11,8,4
13,11,8,4,13
11,8,4,13,10
8,4,13,10,8
4,13,10,8,1
13,10,8,1,9
10,8,1,9,2
8,1,9,2,13
1,9,2,13,8
9,2,13,8,11
2,13,8,11,3
13,8,11,3,5
8,11,3,5,13
11,3,5,13,11
3,5,13,11,8
5,13,11,8,4
13,11,8,4,3
11,8,4,3,14
8,4,3,14,11
4,3,14,11,7
3,14,11,7,2
14,11,7,2,0
11,7,2,0,10
7,2,0,10,5
2,0,10,5,3
0,10,5,3,14
10,5,3,14,9
5,3,14,9,4
3,14,9,4,0
14,9,4,0,16
9,4,0,16,11
4,0,16,11,7
0,16,11,7,7
16,11,7,7,12
11,7,7,12,16
7,7,12,16,13
7,12,16,13,6
12,16,13,6,15
16,13,6,15,14
13,6,15,14,9
6,15,14,9,7
15,14,9,7,5
14,9,7,5,6
9,7,5,6,4
7,5,6,4,15
5,6,4,15,12
6,4,15,12,5
4,15,12,5,3
15,12,5,3,11
12,5,3,11,6
5,3,11,6,4
3,11,6,4,16
11,6,4,16,11
6,4,16,11,7
4,16,11,7,3
16,11,7,3,2
11,7,3,2,17
7,3,2,17,10
3,2,17,10,7
2,17,10,7,1
17,10,7,1,9
10,7,1,9,8
7,1,9,8,6
1,9,8,6,4
9,8,6,4,11
8,6,4,11,16
6,4,11,16,11
4,11,16,11,7
11,16,11,7,0
16,11,7,0,16
11,7,0,16,11
7,0,16,11,7
0,16,11,7,7
16,11,7,7,15
11,7,7,15,11
7,7,15,11,8
7,15,11,8,6
15,11,8,6,9
11,8,6,9,15
8,6,9,15,10
6,9,15,10,8
9,15,10,8,18
15,10,8,18,11
10,8,18,11,17
8,18,11,17,12
18,11,17,12,8
11,17,12,8,5
17,12,8,5,16
12,8,5,16,4
8,5,16,4,16
5,16,4,16,12
16,4,16,12,5
4,16,12,5,11
16,12,5,11,15
12,5,11,15,10
5,11,15,10,5
11,15,10,5,1
15,10,5,1,11
10,5,1,11,9
5,1,11,9,2
1,11,9,2,15
11,9,2,15,12
9,2,15,12,8
2,15,12,8,3
15,12,8,3,7
12,8,3,7,15
8,3,7,15,11
3,7,15,11,4
7,15,11,4,10
15,11,4,10,16
11,4,10,16,9
4,10,16,9,6
10,16,9,6,4
16,9,6,4,16
9,6,4,16,15
6,4,16,15,16
4,16,15,16,14
16,15,16,14,7
15,16,14,7,5
16,14,7,5,17
14,7,5,17,12
7,5,17,12,5
5,17,12,5,11
17,12,5,11,10
12,5,11,10,8
5,11,10,8,12
11,10,8,12,15
10,8,12,15,5
8,12,15,5,14
12,15,5,14,16
15,5,14,16,13
5,14,16,13,8
14,16,13,8,9
16,13,8,9,7
13,8,9,7,5
8,9,7,5,16
9,7,5,16,12
7,5,16,12,7
5,16,12,7,4
16,12,7,4,15
12,7,4,15,12
7,4,15,12,7
4,15,12,7,11
15,12,7,11,4
12,7,11,4,7
7,11,4,7,5
11,4,7,5,15
4,7,5,15,10
7,5,15,10,8
5,15,10,8,11
15,10,8,11,9
10,8,11,9,15
8,11,9,15,12
11,9,15,12,10
9,15,12,10,5
15,12,10,5,17
12,10,5,17,11
10,5,17,11,4
5,17,11,4,16
17,11,4,16,15
11,4,16,15,12
4,16,15,12,9
16,15,12,9,5
15,12,9,5,15
12,9,5,15,12
9,5,15,12,10
5,15,12,10,1
15,12,10,1,12
12,10,1,12,9
10,1,12,9,5
1,12,9,5,15
12,9,5,15,12
9,5,15,12,8
5,15,12,8,11
15,12,8,11,11
12,8,11,11,6
8,11,11,6,15
11,11,6,15,10
11,6,15,10,16
6,15,10,16,11
15,10,16,11,9
10,16,11,9,7
16,11,9,7,12
11,9,7,12,10
9,7,12,10,11
7,12,10,11,16
12,10,11,16,12
10,11,16,12,10
11,16,12,10,9
16,12,10,9,17
12,10,9,17,12
10,9,17,12,8
9,17,12,8,8
17,12,8,8,7
12,8,8,7,5
8,8,7,5,11
8,7,5,11,8
7,5,11,8,6
5,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,8
11,7,7,8,7
7,7,8,7,6
7,8,7,6,16
8,7,6,16,12
7,6,16,12,7
6,16,12,7,5
16,12,7,5,4
12,7,5,4,15
7,5,4,15,12
5,4,15,12,8
4,15,12,8,3
15,12,8,3,5
12,8,3,5,9
8,3,5,9,4
3,5,9,4,3
5,9,4,3,14
9,4,3,14,12
4,3,14,12,10
3,14,12,10,2
14,12,10,2,1
12,10,2,1,14
10,2,1,14,11
2,1,14,11,9
1,14,11,9,4
14,11,9,4,16
11,9,4,16,12
9,4,16,12,10
4,16,12,10,3
16,12,10,3,15
12,10,3,15,14
10,3,15,14,11
3,15,14,11,8
15,14,11,8,4
14,11,8,4,13
11,8,4,13,14
8,4,13,14,11
4,13,14,11,9
