"i1","i2","i3","i4","target"
18,14,9,7,18
14,9,7,18,14
9,7,18,14,9
7,18,14,9,6
18,14,9,6,17
14,9,6,17,14
9,6,17,14,10
6,17,14,10,5
17,14,10,5,13
14,10,5,13,16
10,5,13,16,14
5,13,16,14,11
13,16,14,11,4
16,14,11,4,15
14,11,4,15,14
11,4,15,14,12
4,15,14,12,3
15,14,12,3,15
14,12,3,15,13
12,3,15,13,11
3,15,13,11,4
15,13,11,4,14
13,11,4,14,10
11,4,14,10,14
4,14,10,14,14
14,10,14,14,9
10,14,14,9,0
14,14,9,0,14
14,9,0,14,11
9,0,14,11,9
0,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,15
7,6,17,15,10
6,17,15,10,5
17,15,10,5,18
15,10,5,18,16
10,5,18,16,13
5,18,16,13,4
18,16,13,4,3
16,13,4,3,18
13,4,3,18,16
4,3,18,16,13
3,18,16,13,2
18,16,13,2,17
16,13,2,17,16
13,2,17,16,14
2,17,16,14,5
17,16,14,5,14
16,14,5,14,15
14,5,14,15,13
5,14,15,13,6
14,15,13,6,16
15,13,6,16,12
13,6,16,12,16
6,16,12,16,13
16,12,16,13,11
12,16,13,11,2
16,13,11,2,16
13,11,2,16,14
11,2,16,14,12
2,16,14,12,5
16,14,12,5,17
14,12,5,17,15
12,5,17,15,12
5,17,15,12,4
17,15,12,4,3
15,12,4,3,17
12,4,3,17,13
4,3,17,13,8
3,17,13,8,4
17,13,8,4,16
13,8,4,16,14
8,4,16,14,7
4,16,14,7,5
16,14,7,5,9
14,7,5,9,15
7,5,9,15,14
5,9,15,14,12
9,15,14,12,3
15,14,12,3,13
14,12,3,13,11
12,3,13,11,4
3,13,11,4,14
13,11,4,14,10
11,4,14,10,14
4,14,10,14,11
14,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,14
9,0,18,14,9
0,18,14,9,7
18,14,9,7,10
14,9,7,10,8
9,7,10,8,18
7,10,8,18,14
10,8,18,14,11
8,18,14,11,9
18,14,11,9,9
14,11,9,9,7
11,9,9,7,19
9,9,7,19,14
9,7,19,14,10
7,19,14,10,3
19,14,10,3,4
14,10,3,4,19
