"i1","i2","i3","i4","target"
18,15,13,11,10
15,13,11,10,18
13,11,10,18,16
11,10,18,16,14
10,18,16,14,9
18,16,14,9,8
16,14,9,8,18
14,9,8,18,17
9,8,18,17,15
8,18,17,15,7
18,17,15,7,6
17,15,7,6,18
15,7,6,18,16
7,6,18,16,15
6,18,16,15,7
18,16,15,7,8
16,15,7,8,18
15,7,8,18,16
7,8,18,16,14
8,18,16,14,9
18,16,14,9,10
16,14,9,10,18
14,9,10,18,15
9,10,18,15,13
10,18,15,13,11
18,15,13,11,19
15,13,11,19,12
13,11,19,12,20
11,19,12,20,11
19,12,20,11,4
12,20,11,4,16
20,11,4,16,17
11,4,16,17,21
4,16,17,21,16
16,17,21,16,11
17,21,16,11,7
21,16,11,7,21
16,11,7,21,17
11,7,21,17,12
7,21,17,12,10
21,17,12,10,18
17,12,10,18,14
12,10,18,14,9
10,18,14,9,22
18,14,9,22,19
14,9,22,19,17
9,22,19,17,8
22,19,17,8,18
19,17,8,18,9
17,8,18,9,22
8,18,9,22,17
18,9,22,17,12
9,22,17,12,10
22,17,12,10,13
17,12,10,13,11
12,10,13,11,21
10,13,11,21,17
13,11,21,17,14
11,21,17,14,12
21,17,14,12,13
17,14,12,13,18
14,12,13,18,14
12,13,18,14,14
13,18,14,14,16
18,14,14,16,18
14,14,16,18,15
14,16,18,15,13
16,18,15,13,11
18,15,13,11,19
15,13,11,19,12
13,11,19,12,10
11,19,12,10,20
19,12,10,20,18
12,10,20,18,11
10,20,18,11,9
20,18,11,9,17
18,11,9,17,8
11,9,17,8,21
9,17,8,21,16
17,8,21,16,11
8,21,16,11,7
21,16,11,7,21
16,11,7,21,17
11,7,21,17,12
7,21,17,12,10
21,17,12,10,9
17,12,10,9,22
12,10,9,22,17
10,9,22,17,12
9,22,17,12,8
22,17,12,8,7
17,12,8,7,22
12,8,7,22,17
8,7,22,17,15
7,22,17,15,6
22,17,15,6,21
17,15,6,21,17
15,6,21,17,11
6,21,17,11,7
21,17,11,7,8
17,11,7,8,18
11,7,8,18,16
7,8,18,16,14
8,18,16,14,9
18,16,14,9,8
16,14,9,8,19
14,9,8,19,16
9,8,19,16,12
8,19,16,12,17
19,16,12,17,8
16,12,17,8,18
12,17,8,18,16
17,8,18,16,12
8,18,16,12,17
18,16,12,17,15
16,12,17,15,12
12,17,15,12,8
17,15,12,8,18
15,12,8,18,16
12,8,18,16,14
8,18,16,14,7
18,16,14,7,6
16,14,7,6,19
14,7,6,19,17
7,6,19,17,14
6,19,17,14,5
19,17,14,5,15
17,14,5,15,12
14,5,15,12,20
5,15,12,20,17
15,12,20,17,15
12,20,17,15,16
20,17,15,16,21
17,15,16,21,16
15,16,21,16,14
16,21,16,14,12
21,16,14,12,15
16,14,12,15,8
14,12,15,8,19
12,15,8,19,14
15,8,19,14,18
8,19,14,18,18
19,14,18,18,9
14,18,18,9,19
18,18,9,19,15
18,9,19,15,12
9,19,15,12,15
19,15,12,15,11
15,12,15,11,11
12,15,11,11,19
15,11,11,19,17
11,11,19,17,12
11,19,17,12,8
19,17,12,8,7
17,12,8,7,18
12,8,7,18,17
8,7,18,17,15
7,18,17,15,6
18,17,15,6,4
17,15,6,4,18
15,6,4,18,16
6,4,18,16,7
4,18,16,7,14
18,16,7,14,18
16,7,14,18,15
7,14,18,15,14
14,18,15,14,4
18,15,14,4,13
15,14,4,13,12
