"i1","i2","i3","i4","target"
16,14,11,7,16
14,11,7,16,13
11,7,16,13,11
7,16,13,11,4
16,13,11,4,10
13,11,4,10,14
11,4,10,14,12
4,10,14,12,9
10,14,12,9,5
14,12,9,5,15
12,9,5,15,6
9,5,15,6,16
5,15,6,16,11
15,6,16,11,9
6,16,11,9,7
16,11,9,7,17
11,9,7,17,8
9,7,17,8,18
7,17,8,18,11
17,8,18,11,6
8,18,11,6,9
18,11,6,9,17
11,6,9,17,12
6,9,17,12,7
9,17,12,7,5
17,12,7,5,17
12,7,5,17,12
7,5,17,12,8
5,17,12,8,6
17,12,8,6,11
12,8,6,11,12
8,6,11,12,16
6,11,12,16,11
11,12,16,11,6
12,16,11,6,2
16,11,6,2,16
11,6,2,16,11
6,2,16,11,7
2,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,4
0,15,11,4,17
15,11,4,17,12
11,4,17,12,14
4,17,12,14,16
17,12,14,16,11
12,14,16,11,15
14,16,11,15,15
16,11,15,15,10
11,15,15,10,16
15,15,10,16,14
15,10,16,14,9
10,16,14,9,7
16,14,9,7,8
14,9,7,8,6
9,7,8,6,17
7,8,6,17,14
8,6,17,14,7
6,17,14,7,5
17,14,7,5,16
14,7,5,16,13
7,5,16,13,4
5,16,13,4,15
16,13,4,15,12
13,4,15,12,7
4,15,12,7,3
15,12,7,3,11
12,7,3,11,4
7,3,11,4,10
3,11,4,10,14
11,4,10,14,9
4,10,14,9,7
10,14,9,7,0
14,9,7,0,17
9,7,0,17,13
7,0,17,13,6
0,17,13,6,1
17,13,6,1,18
13,6,1,18,13
6,1,18,13,9
1,18,13,9,2
18,13,9,2,3
13,9,2,3,18
9,2,3,18,13
2,3,18,13,9
3,18,13,9,4
18,13,9,4,5
13,9,4,5,15
9,4,5,15,10
4,5,15,10,13
5,15,10,13,6
15,10,13,6,16
10,13,6,16,7
13,6,16,7,17
6,16,7,17,8
16,7,17,8,15
7,17,8,15,8
17,8,15,8,16
8,15,8,16,15
15,8,16,15,9
8,16,15,9,7
16,15,9,7,14
15,9,7,14,10
9,7,14,10,8
7,14,10,8,16
14,10,8,16,14
10,8,16,14,11
8,16,14,11,9
16,14,11,9,10
14,11,9,10,15
11,9,10,15,11
9,10,15,11,11
10,15,11,11,16
15,11,11,16,14
11,11,16,14,11
11,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,7
6,17,14,7,5
17,14,7,5,13
14,7,5,13,4
7,5,13,4,14
5,13,4,14,12
13,4,14,12,10
4,14,12,10,3
14,12,10,3,15
12,10,3,15,16
10,3,15,16,11
3,15,16,11,9
15,16,11,9,0
16,11,9,0,15
11,9,0,15,13
9,0,15,13,10
0,15,13,10,1
15,13,10,1,2
13,10,1,2,14
10,1,2,14,13
1,2,14,13,10
2,14,13,10,3
14,13,10,3,7
13,10,3,7,2
10,3,7,2,14
3,7,2,14,10
7,2,14,10,3
2,14,10,3,9
14,10,3,9,13
10,3,9,13,10
3,9,13,10,8
9,13,10,8,-1
13,10,8,-1,16
10,8,-1,16,11
8,-1,16,11,6
-1,16,11,6,4
16,11,6,4,7
11,6,4,7,15
6,4,7,15,10
4,7,15,10,8
7,15,10,8,6
15,10,8,6,11
10,8,6,11,9
8,6,11,9,14
6,11,9,14,10
11,9,14,10,3
9,14,10,3,15
14,10,3,15,16
10,3,15,16,14
3,15,16,14,11
15,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,10
6,17,14,10,5
17,14,10,5,16
14,10,5,16,11
10,5,16,11,4
5,16,11,4,15
16,11,4,15,14
11,4,15,14,12
4,15,14,12,3
15,14,12,3,8
14,12,3,8,11
12,3,8,11,4
3,8,11,4,10
8,11,4,10,14
11,4,10,14,11
