"i1","i2","i3","i4","target"
14,11,9,7,15
11,9,7,15,11
9,7,15,11,7
7,15,11,7,4
15,11,7,4,16
11,7,4,16,11
7,4,16,11,7
4,16,11,7,0
16,11,7,0,6
11,7,0,6,15
7,0,6,15,5
0,6,15,5,1
6,15,5,1,10
15,5,1,10,14
5,1,10,14,9
1,10,14,9,4
10,14,9,4,2
14,9,4,2,5
9,4,2,5,3
4,2,5,3,13
2,5,3,13,8
5,3,13,8,6
3,13,8,6,4
13,8,6,4,11
8,6,4,11,7
6,4,11,7,12
4,11,7,12,11
11,7,12,11,8
7,12,11,8,1
12,11,8,1,10
11,8,1,10,5
8,1,10,5,11
1,10,5,11,11
10,5,11,11,6
5,11,11,6,-3
11,11,6,-3,14
11,6,-3,14,9
6,-3,14,9,7
-3,14,9,7,5
14,9,7,5,15
9,7,5,15,11
7,5,15,11,6
5,15,11,6,4
15,11,6,4,3
11,6,4,3,16
6,4,3,16,11
4,3,16,11,7
3,16,11,7,2
16,11,7,2,1
11,7,2,1,17
7,2,1,17,11
2,1,17,11,8
1,17,11,8,0
17,11,8,0,-1
11,8,0,-1,16
8,0,-1,16,11
0,-1,16,11,8
-1,16,11,8,0
16,11,8,0,7
11,8,0,7,15
8,0,7,15,11
0,7,15,11,7
7,15,11,7,-3
15,11,7,-3,6
11,7,-3,6,14
7,-3,6,14,11
-3,6,14,11,9
6,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,12
6,17,14,12,5
17,14,12,5,18
14,12,5,18,13
12,5,18,13,8
5,18,13,8,4
18,13,8,4,9
13,8,4,9,19
8,4,9,19,12
4,9,19,12,10
9,19,12,10,1
19,12,10,1,13
12,10,1,13,18
10,1,13,18,14
1,13,18,14,11
13,18,14,11,2
18,14,11,2,3
14,11,2,3,17
11,2,3,17,13
2,3,17,13,11
3,17,13,11,4
17,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,0
16,14,11,0,18
14,11,0,18,14
11,0,18,14,9
0,18,14,9,0
18,14,9,0,1
14,9,0,1,18
9,0,1,18,14
0,1,18,14,9
1,18,14,9,2
18,14,9,2,0
14,9,2,0,19
9,2,0,19,14
2,0,19,14,10
0,19,14,10,3
19,14,10,3,2
14,10,3,2,18
10,3,2,18,13
3,2,18,13,9
2,18,13,9,3
18,13,9,3,4
13,9,3,4,17
9,3,4,17,12
3,4,17,12,7
4,17,12,7,5
17,12,7,5,6
12,7,5,6,16
7,5,6,16,11
5,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,11
7,7,15,11,6
7,15,11,6,4
15,11,6,4,16
11,6,4,16,11
6,4,16,11,7
4,16,11,7,7
16,11,7,7,17
11,7,7,17,8
7,7,17,8,18
7,17,8,18,14
17,8,18,14,9
8,18,14,9,0
18,14,9,0,12
14,9,0,12,17
9,0,12,17,12
0,12,17,12,1
12,17,12,1,8
17,12,1,8,16
12,1,8,16,11
1,8,16,11,2
8,16,11,2,7
16,11,2,7,14
11,2,7,14,12
2,7,14,12,7
7,14,12,7,3
14,12,7,3,11
12,7,3,11,6
7,3,11,6,15
3,11,6,15,12
11,6,15,12,5
6,15,12,5,3
15,12,5,3,6
12,5,3,6,16
5,3,6,16,7
3,6,16,7,0
6,16,7,0,11
16,7,0,11,6
7,0,11,6,10
0,11,6,10,5
11,6,10,5,11
6,10,5,11,6
10,5,11,6,14
5,11,6,14,9
11,6,14,9,5
6,14,9,5,5
14,9,5,5,16
9,5,5,16,12
5,5,16,12,7
5,16,12,7,5
16,12,7,5,4
12,7,5,4,18
7,5,4,18,12
5,4,18,12,7
4,18,12,7,3
18,12,7,3,2
12,7,3,2,17
7,3,2,17,12
3,2,17,12,7
2,17,12,7,3
17,12,7,3,4
12,7,3,4,16
7,3,4,16,9
3,4,16,9,7
4,16,9,7,5
16,9,7,5,10
9,7,5,10,4
7,5,10,4,15
5,10,4,15,11
10,4,15,11,6
4,15,11,6,3
15,11,6,3,2
11,6,3,2,16
6,3,2,16,11
3,2,16,11,7
2,16,11,7,1
16,11,7,1,0
11,7,1,0,15
7,1,0,15,11
1,0,15,11,7
0,15,11,7,4
15,11,7,4,6
11,7,4,6,5
7,4,6,5,6
4,6,5,6,-3
6,5,6,-3,14
5,6,-3,14,11
6,-3,14,11,9
