"i1","i2","i3","i4","target"
14,11,9,0,1
11,9,0,1,13
9,0,1,13,11
0,1,13,11,9
1,13,11,9,2
13,11,9,2,3
11,9,2,3,13
9,2,3,13,11
2,3,13,11,8
3,13,11,8,4
13,11,8,4,9
11,8,4,9,14
8,4,9,14,7
4,9,14,7,5
9,14,7,5,10
14,7,5,10,15
7,5,10,15,10
5,10,15,10,6
10,15,10,6,6
15,10,6,6,13
10,6,6,13,8
6,6,13,8,14
6,13,8,14,9
13,8,14,9,7
8,14,9,7,12
14,9,7,12,13
9,7,12,13,11
7,12,13,11,9
12,13,11,9,7
13,11,9,7,12
11,9,7,12,5
9,7,12,5,8
7,12,5,8,10
12,5,8,10,8
5,8,10,8,1
8,10,8,1,7
10,8,1,7,11
8,1,7,11,8
1,7,11,8,6
7,11,8,6,4
11,8,6,4,13
8,6,4,13,11
6,4,13,11,8
4,13,11,8,4
13,11,8,4,3
11,8,4,3,14
8,4,3,14,11
4,3,14,11,9
3,14,11,9,2
14,11,9,2,7
11,9,2,7,15
9,2,7,15,12
2,7,15,12,10
7,15,12,10,-1
15,12,10,-1,11
12,10,-1,11,14
10,-1,11,14,11
-1,11,14,11,0
11,14,11,0,9
14,11,0,9,13
11,0,9,13,11
0,9,13,11,8
9,13,11,8,4
13,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,17
11,9,0,17,14
9,0,17,14,10
0,17,14,10,5
17,14,10,5,13
14,10,5,13,4
10,5,13,4,14
5,13,4,14,12
13,4,14,12,10
4,14,12,10,3
14,12,10,3,15
12,10,3,15,16
10,3,15,16,11
3,15,16,11,11
15,16,11,11,0
16,11,11,0,14
11,11,0,14,15
11,0,14,15,11
0,14,15,11,4
14,15,11,4,13
15,11,4,13,14
11,4,13,14,14
4,13,14,14,5
13,14,14,5,7
14,14,5,7,10
14,5,7,10,15
5,7,10,15,11
7,10,15,11,6
10,15,11,6,4
15,11,6,4,14
11,6,4,14,11
6,4,14,11,9
4,14,11,9,0
14,11,9,0,10
11,9,0,10,13
9,0,10,13,11
0,10,13,11,8
10,13,11,8,4
13,11,8,4,13
11,8,4,13,14
8,4,13,14,10
4,13,14,10,3
13,14,10,3,12
14,10,3,12,15
10,3,12,15,13
3,12,15,13,10
12,15,13,10,6
15,13,10,6,5
13,10,6,5,14
10,6,5,14,12
6,5,14,12,9
5,14,12,9,4
14,12,9,4,3
12,9,4,3,13
9,4,3,13,12
4,3,13,12,8
3,13,12,8,4
13,12,8,4,11
12,8,4,11,12
8,4,11,12,8
4,11,12,8,1
11,12,8,1,10
12,8,1,10,7
8,1,10,7,11
1,10,7,11,8
10,7,11,8,6
7,11,8,6,-3
11,8,6,-3,13
8,6,-3,13,11
6,-3,13,11,8
-3,13,11,8,4
13,11,8,4,3
11,8,4,3,14
8,4,3,14,11
4,3,14,11,9
3,14,11,9,2
14,11,9,2,1
11,9,2,1,15
9,2,1,15,12
2,1,15,12,10
1,15,12,10,0
15,12,10,0,-1
12,10,0,-1,14
10,0,-1,14,11
0,-1,14,11,0
-1,14,11,0,9
14,11,0,9,13
11,0,9,13,11
0,9,13,11,8
9,13,11,8,-3
13,11,8,-3,10
11,8,-3,10,14
8,-3,10,14,11
-3,10,14,11,9
