"i1","i2","i3","i4","target"
21,18,16,7,20
18,16,7,20,18
16,7,20,18,15
7,20,18,15,11
20,18,15,11,21
18,15,11,21,14
15,11,21,14,12
11,21,14,12,17
21,14,12,17,22
14,12,17,22,18
12,17,22,18,13
17,22,18,13,11
22,18,13,11,10
18,13,11,10,22
13,11,10,22,13
11,10,22,13,9
10,22,13,9,21
22,13,9,21,16
13,9,21,16,14
9,21,16,14,12
21,16,14,12,14
16,14,12,14,17
14,12,14,17,22
12,14,17,22,18
14,17,22,18,13
17,22,18,13,11
22,18,13,11,23
18,13,11,23,18
13,11,23,18,14
11,23,18,14,14
23,18,14,14,24
18,14,14,24,18
14,14,24,18,15
14,24,18,15,13
24,18,15,13,23
18,15,13,23,18
15,13,23,18,14
13,23,18,14,14
23,18,14,14,22
18,14,14,22,18
14,14,22,18,13
14,22,18,13,11
22,18,13,11,17
18,13,11,17,21
13,11,17,21,16
11,17,21,16,14
17,21,16,14,12
21,16,14,12,16
16,14,12,16,11
14,12,16,11,20
12,16,11,20,17
16,11,20,17,15
11,20,17,15,10
20,17,15,10,19
17,15,10,19,16
15,10,19,16,20
10,19,16,20,15
19,16,20,15,18
16,20,15,18,10
20,15,18,10,21
15,18,10,21,18
18,10,21,18,14
10,21,18,14,9
21,18,14,9,22
18,14,9,22,19
14,9,22,19,18
9,22,19,18,13
22,19,18,13,11
19,18,13,11,17
18,13,11,17,21
13,11,17,21,16
11,17,21,16,11
17,21,16,11,7
21,16,11,7,21
16,11,7,21,18
11,7,21,18,16
7,21,18,16,14
21,18,16,14,22
18,16,14,22,18
16,14,22,18,15
14,22,18,15,13
22,18,15,13,23
18,15,13,23,24
15,13,23,24,19
13,23,24,19,14
23,24,19,14,12
24,19,14,12,23
19,14,12,23,20
14,12,23,20,13
12,23,20,13,22
23,20,13,22,21
20,13,22,21,19
13,22,21,19,16
22,21,19,16,12
21,19,16,12,11
19,16,12,11,22
16,12,11,22,19
12,11,22,19,15
11,22,19,15,21
22,19,15,21,20
19,15,21,20,15
15,21,20,15,11
21,20,15,11,18
20,15,11,18,19
15,11,18,19,15
11,18,19,15,8
18,19,15,8,20
19,15,8,20,13
15,8,20,13,18
8,20,13,18,16
20,13,18,16,13
13,18,16,13,9
18,16,13,9,18
16,13,9,18,16
13,9,18,16,13
9,18,16,13,11
18,16,13,11,14
16,13,11,14,12
13,11,14,12,22
11,14,12,22,18
14,12,22,18,15
12,22,18,15,13
22,18,15,13,23
18,15,13,23,16
15,13,23,16,12
13,23,16,12,24
23,16,12,24,15
16,12,24,15,12
12,24,15,12,15
24,15,12,15,23
15,12,15,23,22
12,15,23,22,16
15,23,22,16,13
23,22,16,13,21
22,16,13,21,16
16,13,21,16,12
13,21,16,12,12
21,16,12,12,25
16,12,12,25,18
12,12,25,18,15
12,25,18,15,13
25,18,15,13,23
18,15,13,23,18
15,13,23,18,14
13,23,18,14,14
23,18,14,14,13
18,14,14,13,24
14,14,13,24,17
14,13,24,17,14
13,24,17,14,12
24,17,14,12,23
17,14,12,23,18
14,12,23,18,13
12,23,18,13,11
23,18,13,11,22
18,13,11,22,19
13,11,22,19,12
11,22,19,12,10
22,19,12,10,17
19,12,10,17,8
12,10,17,8,18
10,17,8,18,16
17,8,18,16,9
8,18,16,9,21
18,16,9,21,19
16,9,21,19,10
9,21,19,10,20
21,19,10,20,18
19,10,20,18,15
10,20,18,15,11
20,18,15,11,10
18,15,11,10,21
15,11,10,21,18
11,10,21,18,14
10,21,18,14,9
21,18,14,9,7
18,14,9,7,22
14,9,7,22,18
9,7,22,18,14
7,22,18,14,4
22,18,14,4,13
18,14,4,13,17
14,4,13,17,21
4,13,17,21,16
13,17,21,16,11
