"i1","i2","i3","i4","target"
11,9,7,7,6
9,7,7,6,14
7,7,6,14,9
7,6,14,9,7
6,14,9,7,5
14,9,7,5,10
9,7,5,10,8
7,5,10,8,13
5,10,8,13,11
10,8,13,11,9
8,13,11,9,4
13,11,9,4,12
11,9,4,12,7
9,4,12,7,9
4,12,7,9,3
12,7,9,3,8
7,9,3,8,8
9,3,8,8,11
3,8,8,11,9
8,8,11,9,8
8,11,9,8,2
11,9,8,2,7
9,8,2,7,10
8,2,7,10,9
2,7,10,9,7
7,10,9,7,5
10,9,7,5,8
9,7,5,8,7
7,5,8,7,7
5,8,7,7,11
8,7,7,11,8
7,7,11,8,4
7,11,8,4,15
11,8,4,15,11
8,4,15,11,4
4,15,11,4,16
15,11,4,16,11
11,4,16,11,7
4,16,11,7,0
16,11,7,0,1
11,7,0,1,16
7,0,1,16,11
0,1,16,11,7
1,16,11,7,2
16,11,7,2,3
11,7,2,3,15
7,2,3,15,11
2,3,15,11,7
3,15,11,7,4
15,11,7,4,14
11,7,4,14,15
7,4,14,15,4
4,14,15,4,10
14,15,4,10,14
15,4,10,14,9
4,10,14,9,4
10,14,9,4,0
14,9,4,0,16
9,4,0,16,11
4,0,16,11,7
0,16,11,7,7
16,11,7,7,6
11,7,7,6,15
7,7,6,15,10
7,6,15,10,5
6,15,10,5,3
15,10,5,3,14
10,5,3,14,13
5,3,14,13,10
3,14,13,10,6
14,13,10,6,4
13,10,6,4,9
10,6,4,9,14
6,4,9,14,9
4,9,14,9,5
9,14,9,5,5
14,9,5,5,7
9,5,5,7,15
5,5,7,15,12
5,7,15,12,10
7,15,12,10,4
15,12,10,4,3
12,10,4,3,16
10,4,3,16,13
4,3,16,13,9
3,16,13,9,4
16,13,9,4,12
13,9,4,12,7
9,4,12,7,5
4,12,7,5,16
12,7,5,16,11
7,5,16,11,6
5,16,11,6,2
16,11,6,2,13
11,6,2,13,11
6,2,13,11,9
2,13,11,9,2
13,11,9,2,14
11,9,2,14,11
9,2,14,11,7
2,14,11,7,5
14,11,7,5,10
11,7,5,10,13
7,5,10,13,10
5,10,13,10,4
10,13,10,4,7
13,10,4,7,12
10,4,7,12,10
4,7,12,10,7
7,12,10,7,3
12,10,7,3,11
10,7,3,11,5
7,3,11,5,12
3,11,5,12,10
11,5,12,10,7
5,12,10,7,4
12,10,7,4,3
10,7,4,3,11
7,4,3,11,7
4,3,11,7,7
3,11,7,7,16
11,7,7,16,10
7,7,16,10,7
7,16,10,7,15
16,10,7,15,10
10,7,15,10,6
7,15,10,6,6
15,10,6,6,16
10,6,6,16,7
6,6,16,7,17
6,16,7,17,10
16,7,17,10,8
7,17,10,8,16
17,10,8,16,11
10,8,16,11,6
8,16,11,6,4
16,11,6,4,10
11,6,4,10,7
6,4,10,7,15
4,10,7,15,8
10,7,15,8,6
7,15,8,6,14
15,8,6,14,11
8,6,14,11,9
6,14,11,9,2
14,11,9,2,7
11,9,2,7,10
9,2,7,10,3
2,7,10,3,15
7,10,3,15,10
10,3,15,10,6
3,15,10,6,-1
15,10,6,-1,11
10,6,-1,11,9
6,-1,11,9,6
-1,11,9,6,2
11,9,6,2,1
9,6,2,1,12
6,2,1,12,9
2,1,12,9,7
1,12,9,7,0
12,9,7,0,1
9,7,0,1,11
7,0,1,11,9
0,1,11,9,6
1,11,9,6,2
11,9,6,2,10
9,6,2,10,10
6,2,10,10,6
2,10,10,6,2
10,10,6,2,1
10,6,2,1,13
6,2,1,13,10
2,1,13,10,8
1,13,10,8,0
13,10,8,0,1
10,8,0,1,11
8,0,1,11,10
0,1,11,10,8
1,11,10,8,2
11,10,8,2,1
10,8,2,1,9
8,2,1,9,7
2,1,9,7,0
1,9,7,0,8
