"i1","i2","i3","i4","target"
-4,14,14,17,14
14,14,17,14,12
14,17,14,12,10
17,14,12,10,3
14,12,10,3,12
12,10,3,12,10
10,3,12,10,3
3,12,10,3,15
12,10,3,15,10
10,3,15,10,14
3,15,10,14,10
15,10,14,10,3
10,14,10,3,12
14,10,3,12,12
10,3,12,12,8
3,12,12,8,4
12,12,8,4,11
12,8,4,11,10
8,4,11,10,11
4,11,10,11,7
11,10,11,7,2
10,11,7,2,14
11,7,2,14,11
7,2,14,11,12
2,14,11,12,10
14,11,12,10,7
11,12,10,7,3
12,10,7,3,11
10,7,3,11,9
7,3,11,9,7
3,11,9,7,0
11,9,7,0,1
9,7,0,1,9
7,0,1,9,2
0,1,9,2,14
1,9,2,14,9
9,2,14,9,12
2,14,9,12,3
14,9,12,3,-4
9,12,3,-4,15
12,3,-4,15,12
3,-4,15,12,10
-4,15,12,10,3
15,12,10,3,14
12,10,3,14,9
10,3,14,9,13
3,14,9,13,11
14,9,13,11,8
9,13,11,8,3
13,11,8,3,11
11,8,3,11,2
8,3,11,2,14
3,11,2,14,11
11,2,14,11,9
2,14,11,9,1
14,11,9,1,0
11,9,1,0,14
9,1,0,14,11
1,0,14,11,8
0,14,11,8,4
14,11,8,4,13
11,8,4,13,11
8,4,13,11,8
4,13,11,8,-3
13,11,8,-3,14
11,8,-3,14,11
8,-3,14,11,9
-3,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,8
0,14,11,8,4
14,11,8,4,3
11,8,4,3,13
8,4,3,13,11
4,3,13,11,8
3,13,11,8,4
13,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,2
11,9,0,2,11
9,0,2,11,0
0,2,11,0,12
2,11,0,12,11
11,0,12,11,-3
0,12,11,-3,12
12,11,-3,12,10
11,-3,12,10,10
-3,12,10,10,1
12,10,10,1,11
10,10,1,11,9
10,1,11,9,2
1,11,9,2,15
11,9,2,15,12
9,2,15,12,8
2,15,12,8,3
15,12,8,3,11
12,8,3,11,2
8,3,11,2,12
3,11,2,12,12
11,2,12,12,3
2,12,12,3,16
12,12,3,16,11
12,3,16,11,4
3,16,11,4,12
16,11,4,12,9
11,4,12,9,-2
4,12,9,-2,5
12,9,-2,5,4
9,-2,5,4,3
-2,5,4,3,15
5,4,3,15,12
4,3,15,12,10
3,15,12,10,14
15,12,10,14,9
12,10,14,9,13
10,14,9,13,11
14,9,13,11,8
9,13,11,8,14
13,11,8,14,11
11,8,14,11,9
8,14,11,9,2
14,11,9,2,3
11,9,2,3,14
9,2,3,14,11
2,3,14,11,8
3,14,11,8,4
14,11,8,4,7
11,8,4,7,13
8,4,7,13,11
4,7,13,11,8
7,13,11,8,-3
13,11,8,-3,14
11,8,-3,14,11
8,-3,14,11,9
-3,14,11,9,0
14,11,9,0,11
11,9,0,11,11
9,0,11,11,14
0,11,11,14,11
11,11,14,11,9
11,14,11,9,0
14,11,9,0,9
11,9,0,9,0
9,0,9,0,12
0,9,0,12,7
9,0,12,7,3
0,12,7,3,2
12,7,3,2,15
7,3,2,15,10
3,2,15,10,8
2,15,10,8,1
15,10,8,1,0
10,8,1,0,11
8,1,0,11,9
1,0,11,9,12
0,11,9,12,-2
11,9,12,-2,15
9,12,-2,15,13
12,-2,15,13,10
-2,15,13,10,12
15,13,10,12,9
13,10,12,9,-2
10,12,9,-2,15
12,9,-2,15,12
9,-2,15,12,10
-2,15,12,10,1
15,12,10,1,12
12,10,1,12,10
10,1,12,10,9
1,12,10,9,10
12,10,9,10,8
10,9,10,8,17
9,10,8,17,8
10,8,17,8,14
8,17,8,14,5
17,8,14,5,15
8,14,5,15,10
14,5,15,10,8
5,15,10,8,7
15,10,8,7,12
10,8,7,12,10
8,7,12,10,8
7,12,10,8,14
12,10,8,14,9
10,8,14,9,7
8,14,9,7,5
14,9,7,5,10
9,7,5,10,11
7,5,10,11,2
5,10,11,2,12
10,11,2,12,11
11,2,12,11,7
2,12,11,7,3
12,11,7,3,10
11,7,3,10,11
7,3,10,11,9
3,10,11,9,10
10,11,9,10,10
11,9,10,10,9
9,10,10,9,7
10,10,9,7,4
10,9,7,4,10
9,7,4,10,8
7,4,10,8,-1
4,10,8,-1,10
10,8,-1,10,7
8,-1,10,7,4
-1,10,7,4,0
10,7,4,0,3
7,4,0,3,9
4,0,3,9,4
0,3,9,4,10
3,9,4,10,7
9,4,10,7,5
0,7,7,10,7
7,7,10,7,8
7,10,7,8,6
10,7,8,6,7
7,8,6,7,4
8,6,7,4,5
6,7,4,5,6
7,4,5,6,7
4,5,6,7,0
5,6,7,0,7
6,7,0,7,7
7,0,7,7,6
0,7,7,6,5
7,7,6,5,4
7,6,5,4,8
6,5,4,8,1
5,4,8,1,4
4,8,1,4,8
8,1,4,8,1
1,4,8,1,4
4,8,1,4,5
8,1,4,5,6
1,4,5,6,4
4,5,6,4,1
5,6,4,1,5
6,4,1,5,6
4,1,5,6,7
1,5,6,7,6
5,6,7,6,7
6,7,6,7,8
7,6,7,8,2
6,7,8,2,9
7,8,2,9,8
8,2,9,8,7
2,9,8,7,6
9,8,7,6,7
8,7,6,7,8
7,6,7,8,1
6,7,8,1,4
7,8,1,4,5
8,1,4,5,6
1,4,5,6,4
4,5,6,4,4
5,6,4,4,7
6,4,4,7,6
4,4,7,6,5
4,7,6,5,4
7,6,5,4,3
6,5,4,3,2
5,4,3,2,2
4,3,2,2,5
3,2,2,5,12
2,2,5,12,9
2,5,12,9,10
5,12,9,10,11
12,9,10,11,12
9,10,11,12,9
10,11,12,9,6
11,12,9,6,7
12,9,6,7,3
9,6,7,3,4
