"i1","i2","i3","i4","target"
11,11,6,4,10
11,6,4,10,14
6,4,10,14,9
4,10,14,9,7
10,14,9,7,5
14,9,7,5,10
9,7,5,10,13
7,5,10,13,10
5,10,13,10,8
10,13,10,8,6
13,10,8,6,11
10,8,6,11,12
8,6,11,12,11
6,11,12,11,9
11,12,11,9,0
12,11,9,0,10
11,9,0,10,10
9,0,10,10,1
0,10,10,1,11
10,10,1,11,10
10,1,11,10,6
1,11,10,6,2
11,10,6,2,9
10,6,2,9,10
6,2,9,10,9
2,9,10,9,7
9,10,9,7,-2
10,9,7,-2,6
9,7,-2,6,8
7,-2,6,8,7
-2,6,8,7,7
6,8,7,7,11
8,7,7,11,8
7,7,11,8,6
7,11,8,6,-3
11,8,6,-3,15
8,6,-3,15,11
6,-3,15,11,6
-3,15,11,6,4
15,11,6,4,16
11,6,4,16,11
6,4,16,11,7
4,16,11,7,7
16,11,7,7,8
11,7,7,8,6
7,7,8,6,16
7,8,6,16,14
8,6,16,14,9
6,16,14,9,5
16,14,9,5,4
14,9,5,4,15
9,5,4,15,14
5,4,15,14,12
4,15,14,12,3
15,14,12,3,16
14,12,3,16,1
12,3,16,1,17
3,16,1,17,15
16,1,17,15,13
1,17,15,13,11
17,15,13,11,4
15,13,11,4,10
13,11,4,10,-3
11,4,10,-3,14
4,10,-3,14,11
10,-3,14,11,9
-3,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,13
14,11,7,13,15
11,7,13,15,12
7,13,15,12,10
13,15,12,10,3
15,12,10,3,14
12,10,3,14,9
10,3,14,9,13
3,14,9,13,11
14,9,13,11,8
9,13,11,8,4
13,11,8,4,10
11,8,4,10,14
8,4,10,14,9
4,10,14,9,7
10,14,9,7,5
14,9,7,5,6
9,7,5,6,4
7,5,6,4,15
5,6,4,15,12
6,4,15,12,5
4,15,12,5,3
15,12,5,3,6
12,5,3,6,16
5,3,6,16,12
3,6,16,12,7
6,16,12,7,0
16,12,7,0,1
12,7,0,1,11
7,0,1,11,6
0,1,11,6,2
1,11,6,2,10
11,6,2,10,5
6,2,10,5,16
2,10,5,16,11
10,5,16,11,6
5,16,11,6,-5
16,11,6,-5,13
11,6,-5,13,11
6,-5,13,11,9
-5,13,11,9,2
13,11,9,2,14
11,9,2,14,12
9,2,14,12,9
2,14,12,9,5
14,12,9,5,10
12,9,5,10,4
9,5,10,4,13
5,10,4,13,7
10,4,13,7,11
4,13,7,11,3
13,7,11,3,7
7,11,3,7,2
11,3,7,2,12
3,7,2,12,7
7,2,12,7,10
2,12,7,10,3
12,7,10,3,11
7,10,3,11,6
10,3,11,6,9
3,11,6,9,12
11,6,9,12,7
6,9,12,7,10
9,12,7,10,3
12,7,10,3,10
7,10,3,10,6
10,3,10,6,11
3,10,6,11,9
10,6,11,9,7
6,11,9,7,0
11,9,7,0,16
9,7,0,16,10
7,0,16,10,7
0,16,10,7,-2
16,10,7,-2,15
10,7,-2,15,10
7,-2,15,10,6
-2,15,10,6,-1
15,10,6,-1,16
10,6,-1,16,7
6,-1,16,7,17
-1,16,7,17,13
16,7,17,13,8
7,17,13,8,6
17,13,8,6,5
13,8,6,5,16
8,6,5,16,13
6,5,16,13,9
5,16,13,9,4
16,13,9,4,12
13,9,4,12,10
9,4,12,10,15
4,12,10,15,13
12,10,15,13,11
10,15,13,11,3
15,13,11,3,14
13,11,3,14,13
11,3,14,13,11
3,14,13,11,2
14,13,11,2,0
13,11,2,0,12
11,2,0,12,10
2,0,12,10,3
0,12,10,3,15
12,10,3,15,13
10,3,15,13,10
3,15,13,10,-1
15,13,10,-1,11
13,10,-1,11,13
10,-1,11,13,9
-1,11,13,9,2
11,13,9,2,1
13,9,2,1,12
9,2,1,12,9
2,1,12,9,9
1,12,9,9,0
12,9,9,0,10
9,9,0,10,8
9,0,10,8,1
0,10,8,1,11
10,8,1,11,9
8,1,11,9,8
1,11,9,8,2
11,9,8,2,7
9,8,2,7,10
8,2,7,10,5
2,7,10,5,7
7,10,5,7,2
10,5,7,2,1
5,7,2,1,13
7,2,1,13,10
2,1,13,10,6
1,13,10,6,1
13,10,6,1,12
10,6,1,12,7
6,1,12,7,0
1,12,7,0,11
12,7,0,11,10
7,0,11,10,8
0,11,10,8,-1
11,10,8,-1,9
10,8,-1,9,7
8,-1,9,7,0
-1,9,7,0,8
9,7,0,8,6
