"i1","i2","i3","i4","target"
11,11,9,7,6
11,9,7,6,14
9,7,6,14,11
7,6,14,11,9
6,14,11,9,5
14,11,9,5,10
11,9,5,10,12
9,5,10,12,8
5,10,12,8,7
10,12,8,7,15
12,8,7,15,6
8,7,15,6,4
7,15,6,4,11
15,6,4,11,11
6,4,11,11,10
4,11,11,10,16
11,11,10,16,9
11,10,16,9,11
10,16,9,11,0
16,9,11,0,14
9,11,0,14,15
11,0,14,15,10
0,14,15,10,1
14,15,10,1,13
15,10,1,13,14
10,1,13,14,13
1,13,14,13,11
13,14,13,11,2
14,13,11,2,12
13,11,2,12,11
11,2,12,11,15
2,12,11,15,12
12,11,15,12,8
11,15,12,8,3
15,12,8,3,12
12,8,3,12,13
8,3,12,13,12
3,12,13,12,8
12,13,12,8,4
13,12,8,4,11
12,8,4,11,10
8,4,11,10,12
4,11,10,12,9
11,10,12,9,7
10,12,9,7,11
12,9,7,11,8
9,7,11,8,6
7,11,8,6,4
11,8,6,4,13
8,6,4,13,11
6,4,13,11,4
4,13,11,4,2
13,11,4,2,10
11,4,2,10,13
4,2,10,13,9
2,10,13,9,7
10,13,9,7,0
13,9,7,0,12
9,7,0,12,10
7,0,12,10,7
0,12,10,7,3
12,10,7,3,11
10,7,3,11,8
7,3,11,8,6
3,11,8,6,3
11,8,6,3,9
8,6,3,9,7
6,3,9,7,2
3,9,7,2,14
9,7,2,14,10
7,2,14,10,8
2,14,10,8,5
14,10,8,5,11
10,8,5,11,9
8,5,11,9,4
5,11,9,4,14
11,9,4,14,12
9,4,14,12,9
4,14,12,9,3
14,12,9,3,8
12,9,3,8,13
9,3,8,13,11
3,8,13,11,8
8,13,11,8,4
13,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,15
11,9,0,15,13
9,0,15,13,11
0,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,9
14,11,7,9,12
11,7,9,12,17
7,9,12,17,15
9,12,17,15,6
12,17,15,6,11
17,15,6,11,-1
15,6,11,-1,10
6,11,-1,10,18
11,-1,10,18,16
-1,10,18,16,9
10,18,16,9,2
18,16,9,2,13
16,9,2,13,10
9,2,13,10,1
2,13,10,1,18
13,10,1,18,16
10,1,18,16,11
1,18,16,11,0
18,16,11,0,14
16,11,0,14,-1
11,0,14,-1,17
0,14,-1,17,14
14,-1,17,14,12
-1,17,14,12,-2
17,14,12,-2,-4
14,12,-2,-4,17
12,-2,-4,17,15
-2,-4,17,15,-1
-4,17,15,-1,11
17,15,-1,11,10
15,-1,11,10,16
-1,11,10,16,13
11,10,16,13,11
10,16,13,11,-5
16,13,11,-5,18
13,11,-5,18,13
11,-5,18,13,9
-5,18,13,9,2
18,13,9,2,17
13,9,2,17,12
9,2,17,12,9
2,17,12,9,3
17,12,9,3,8
12,9,3,8,16
9,3,8,16,12
3,8,16,12,7
8,16,12,7,3
16,12,7,3,6
12,7,3,6,7
7,3,6,7,15
3,6,7,15,13
6,7,15,13,4
7,15,13,4,4
15,13,4,4,10
13,4,4,10,14
4,4,10,14,14
4,10,14,14,9
10,14,14,9,5
14,14,9,5,8
14,9,5,8,16
9,5,8,16,10
5,8,16,10,7
8,16,10,7,5
16,10,7,5,12
10,7,5,12,3
7,5,12,3,15
5,12,3,15,12
12,3,15,12,4
3,15,12,4,11
15,12,4,11,6
12,4,11,6,-3
4,11,6,-3,10
11,6,-3,10,14
6,-3,10,14,9
-3,10,14,9,4
