"i1","i2","i3","i4","target"
14,11,9,7,8
11,9,7,8,14
9,7,8,14,11
7,8,14,11,9
8,14,11,9,9
14,11,9,9,13
11,9,9,13,13
9,9,13,13,10
9,13,13,10,9
13,13,10,9,8
13,10,9,8,16
10,9,8,16,14
9,8,16,14,11
8,16,14,11,7
16,14,11,7,9
14,11,7,9,17
11,7,9,17,15
7,9,17,15,13
9,17,15,13,6
17,15,13,6,18
15,13,6,18,15
13,6,18,15,13
6,18,15,13,4
18,15,13,4,11
15,13,4,11,15
13,4,11,15,8
4,11,15,8,14
11,15,8,14,18
15,8,14,18,15
8,14,18,15,13
14,18,15,13,4
18,15,13,4,17
15,13,4,17,14
13,4,17,14,10
4,17,14,10,9
17,14,10,9,20
14,10,9,20,17
10,9,20,17,15
9,20,17,15,8
20,17,15,8,6
17,15,8,6,17
15,8,6,17,16
8,6,17,16,7
6,17,16,7,14
17,16,7,14,9
16,7,14,9,20
7,14,9,20,17
14,9,20,17,13
9,20,17,13,8
20,17,13,8,6
17,13,8,6,18
13,8,6,18,13
8,6,18,13,9
6,18,13,9,16
18,13,9,16,14
13,9,16,14,7
9,16,14,7,15
16,14,7,15,13
14,7,15,13,14
7,15,13,14,10
15,13,14,10,21
13,14,10,21,11
14,10,21,11,9
10,21,11,9,15
21,11,9,15,10
11,9,15,10,8
9,15,10,8,11
15,10,8,11,11
10,8,11,11,21
8,11,11,21,11
11,11,21,11,7
11,21,11,7,21
21,11,7,21,17
11,7,21,17,14
7,21,17,14,16
21,17,14,16,20
17,14,16,20,15
14,16,20,15,10
16,20,15,10,6
20,15,10,6,8
15,10,6,8,18
10,6,8,18,13
6,8,18,13,9
8,18,13,9,9
18,13,9,9,16
13,9,9,16,13
9,9,16,13,9
9,16,13,9,4
16,13,9,4,2
13,9,4,2,14
9,4,2,14,12
4,2,14,12,9
2,14,12,9,5
14,12,9,5,4
12,9,5,4,15
9,5,4,15,12
5,4,15,12,10
4,15,12,10,3
15,12,10,3,11
12,10,3,11,14
10,3,11,14,9
3,11,14,9,8
11,14,9,8,11
14,9,8,11,8
9,8,11,8,4
8,11,8,4,15
11,8,4,15,11
8,4,15,11,4
4,15,11,4,17
15,11,4,17,14
11,4,17,14,10
4,17,14,10,16
17,14,10,16,15
14,10,16,15,11
10,16,15,11,10
16,15,11,10,16
15,11,10,16,11
11,10,16,11,9
10,16,11,9,7
16,11,9,7,6
11,9,7,6,14
9,7,6,14,12
7,6,14,12,9
6,14,12,9,5
14,12,9,5,4
12,9,5,4,15
9,5,4,15,12
5,4,15,12,10
4,15,12,10,3
15,12,10,3,14
12,10,3,14,12
10,3,14,12,11
3,14,12,11,4
14,12,11,4,15
12,11,4,15,10
11,4,15,10,14
4,15,10,14,11
