"i1","i2","i3","i4","target"
11,9,7,0,10
9,7,0,10,8
7,0,10,8,14
0,10,8,14,11
10,8,14,11,9
8,14,11,9,7
14,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,6
15,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,12
11,7,7,12,15
7,7,12,15,13
7,12,15,13,8
12,15,13,8,4
15,13,8,4,9
13,8,4,9,14
8,4,9,14,12
4,9,14,12,10
9,14,12,10,5
14,12,10,5,4
12,10,5,4,15
10,5,4,15,12
5,4,15,12,10
4,15,12,10,3
15,12,10,3,9
12,10,3,9,13
10,3,9,13,11
3,9,13,11,8
9,13,11,8,4
13,11,8,4,11
11,8,4,11,8
8,4,11,8,6
4,11,8,6,-3
11,8,6,-3,13
8,6,-3,13,8
6,-3,13,8,6
-3,13,8,6,4
13,8,6,4,9
8,6,4,9,13
6,4,9,13,10
4,9,13,10,6
9,13,10,6,1
13,10,6,1,7
10,6,1,7,12
6,1,7,12,10
1,7,12,10,8
7,12,10,8,0
12,10,8,0,-1
10,8,0,-1,11
8,0,-1,11,11
0,-1,11,11,8
-1,11,11,8,2
11,11,8,2,10
11,8,2,10,14
8,2,10,14,9
2,10,14,9,7
10,14,9,7,5
14,9,7,5,6
9,7,5,6,4
7,5,6,4,14
5,6,4,14,8
6,4,14,8,5
4,14,8,5,3
14,8,5,3,9
8,5,3,9,13
5,3,9,13,10
3,9,13,10,4
9,13,10,4,4
13,10,4,4,14
10,4,4,14,9
4,4,14,9,4
4,14,9,4,0
14,9,4,0,15
9,4,0,15,11
4,0,15,11,6
0,15,11,6,4
15,11,6,4,16
11,6,4,16,11
6,4,16,11,7
4,16,11,7,7
16,11,7,7,14
11,7,7,14,12
7,7,14,12,17
7,14,12,17,13
14,12,17,13,11
12,17,13,11,8
17,13,11,8,12
13,11,8,12,10
11,8,12,10,18
8,12,10,18,11
12,10,18,11,9
10,18,11,9,9
18,11,9,9,17
11,9,9,17,8
9,9,17,8,18
9,17,8,18,14
17,8,18,14,9
8,18,14,9,7
18,14,9,7,19
14,9,7,19,6
9,7,19,6,17
7,19,6,17,14
19,6,17,14,9
6,17,14,9,5
17,14,9,5,7
14,9,5,7,17
9,5,7,17,13
5,7,17,13,8
7,17,13,8,6
17,13,8,6,12
13,8,6,12,16
8,6,12,16,11
6,12,16,11,6
12,16,11,6,2
16,11,6,2,18
11,6,2,18,13
6,2,18,13,6
2,18,13,6,2
18,13,6,2,7
13,6,2,7,17
6,2,7,17,13
2,7,17,13,8
7,17,13,8,1
17,13,8,1,16
13,8,1,16,14
8,1,16,14,4
1,16,14,4,0
16,14,4,0,5
14,4,0,5,15
4,0,5,15,10
0,5,15,10,6
5,15,10,6,-1
15,10,6,-1,9
10,6,-1,9,4
6,-1,9,4,14
-1,9,4,14,10
9,4,14,10,7
4,14,10,7,-2
14,10,7,-2,15
10,7,-2,15,5
7,-2,15,5,16
-2,15,5,16,11
15,5,16,11,7
5,16,11,7,4
16,11,7,4,17
11,7,4,17,12
7,4,17,12,3
4,17,12,3,15
17,12,3,15,11
12,3,15,11,6
3,15,11,6,4
15,11,6,4,10
11,6,4,10,14
6,4,10,14,9
4,10,14,9,4
