"i1","i2","i3","i4","target"
14,16,15,16,17
16,15,16,17,18
15,16,17,18,16
16,17,18,16,19
17,18,16,19,18
18,16,19,18,17
16,19,18,17,16
19,18,17,16,15
18,17,16,15,16
17,16,15,16,18
16,15,16,18,19
15,16,18,19,20
16,18,19,20,21
18,19,20,21,20
19,20,21,20,19
20,21,20,19,18
21,20,19,18,16
20,19,18,16,17
19,18,16,17,16
18,16,17,16,15
16,17,16,15,15
17,16,15,15,14
16,15,15,14,11
15,15,14,11,14
15,14,11,14,15
14,11,14,15,14
11,14,15,14,14
14,15,14,14,13
15,14,14,13,14
14,14,13,14,15
14,13,14,15,13
13,14,15,13,14
14,15,13,14,14
15,13,14,14,14
13,14,14,14,13
14,14,14,13,14
14,14,13,14,13
14,13,14,13,14
13,14,13,14,16
14,13,14,16,16
13,14,16,16,15
14,16,16,15,15
16,16,15,15,18
16,15,15,18,17
15,15,18,17,16
15,18,17,16,16
18,17,16,16,16
17,16,16,16,15
16,16,16,15,15
16,16,15,15,14
16,15,15,14,14
15,15,14,14,13
15,14,14,13,14
14,14,13,14,14
14,13,14,14,13
13,14,14,13,11
14,14,13,11,9
14,13,11,9,11
13,11,9,11,11
11,9,11,11,11
9,11,11,11,12
11,11,11,12,8
11,11,12,8,11
11,12,8,11,11
12,8,11,11,10
8,11,11,10,11
11,11,10,11,12
11,10,11,12,10
10,11,12,10,11
11,12,10,11,11
12,10,11,11,11
10,11,11,11,14
11,11,11,14,14
11,11,14,14,13
11,14,14,13,13
14,14,13,13,12
14,13,13,12,11
13,13,12,11,11
13,12,11,11,10
12,11,11,10,13
11,11,10,13,11
11,10,13,11,10
10,13,11,10,11
13,11,10,11,12
11,10,11,12,11
10,11,12,11,10
11,12,11,10,9
12,11,10,9,0
11,10,9,0,7
10,9,0,7,6
9,0,7,6,5
0,7,6,5,5
7,6,5,5,4
6,5,5,4,5
5,5,4,5,6
5,4,5,6,4
4,5,6,4,7
5,6,4,7,3
6,4,7,3,2
4,7,3,2,1
7,3,2,1,0
3,2,1,0,2
2,1,0,2,4
1,0,2,4,0
0,2,4,0,7
2,4,0,7,3
4,0,7,3,4
0,7,3,4,5
7,3,4,5,7
3,4,5,7,9
4,5,7,9,8
5,7,9,8,7
7,9,8,7,5
9,8,7,5,8
8,7,5,8,4
7,5,8,4,0
5,8,4,0,1
8,4,0,1,2
4,0,1,2,3
0,1,2,3,4
