"i1","i2","i3","i4","target"
16,13,2,14,15
13,2,14,15,16
2,14,15,16,14
14,15,16,14,12
15,16,14,12,5
16,14,12,5,4
14,12,5,4,17
12,5,4,17,14
5,4,17,14,12
4,17,14,12,3
17,14,12,3,18
14,12,3,18,10
12,3,18,10,19
3,18,10,19,18
18,10,19,18,14
10,19,18,14,9
19,18,14,9,4
18,14,9,4,13
14,9,4,13,8
9,4,13,8,12
4,13,8,12,7
13,8,12,7,17
8,12,7,17,13
12,7,17,13,8
7,17,13,8,4
17,13,8,4,16
13,8,4,16,17
8,4,16,17,16
4,16,17,16,14
16,17,16,14,11
17,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,7
16,14,11,7,17
14,11,7,17,12
11,7,17,12,18
7,17,12,18,15
17,12,18,15,13
12,18,15,13,6
18,15,13,6,13
15,13,6,13,14
13,6,13,14,14
6,13,14,14,9
13,14,14,9,5
14,14,9,5,7
14,9,5,7,15
9,5,7,15,13
5,7,15,13,11
7,15,13,11,4
15,13,11,4,3
13,11,4,3,16
11,4,3,16,14
4,3,16,14,11
3,16,14,11,2
16,14,11,2,0
14,11,2,0,15
11,2,0,15,12
2,0,15,12,10
0,15,12,10,3
15,12,10,3,1
12,10,3,1,13
10,3,1,13,8
3,1,13,8,4
1,13,8,4,-3
13,8,4,-3,14
8,4,-3,14,11
4,-3,14,11,9
-3,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,6
14,11,7,6,16
11,7,6,16,14
7,6,16,14,12
6,16,14,12,5
16,14,12,5,4
14,12,5,4,17
12,5,4,17,14
5,4,17,14,12
4,17,14,12,3
17,14,12,3,18
14,12,3,18,15
12,3,18,15,10
3,18,15,10,1
18,15,10,1,19
15,10,1,19,18
10,1,19,18,13
1,19,18,13,10
19,18,13,10,4
18,13,10,4,14
13,10,4,14,9
10,4,14,9,17
4,14,9,17,8
14,9,17,8,4
9,17,8,4,13
17,8,4,13,11
8,4,13,11,16
4,13,11,16,14
13,11,16,14,11
11,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,7
0,16,14,7,5
16,14,7,5,17
14,7,5,17,8
7,5,17,8,18
5,17,8,18,14
17,8,18,14,9
8,18,14,9,2
18,14,9,2,8
14,9,2,8,14
9,2,8,14,12
2,8,14,12,7
8,14,12,7,3
14,12,7,3,15
12,7,3,15,13
7,3,15,13,11
3,15,13,11,10
15,13,11,10,9
13,11,10,9,16
11,10,9,16,14
10,9,16,14,11
9,16,14,11,8
16,14,11,8,7
14,11,8,7,17
11,8,7,17,15
8,7,17,15,14
7,17,15,14,11
17,15,14,11,4
15,14,11,4,10
14,11,4,10,9
11,4,10,9,13
4,10,9,13,10
10,9,13,10,4
9,13,10,4,8
13,10,4,8,14
10,4,8,14,11
4,8,14,11,9
8,14,11,9,7
14,11,9,7,15
11,9,7,15,12
9,7,15,12,12
7,15,12,12,1
15,12,12,1,15
12,12,1,15,13
12,1,15,13,11
1,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,3
16,14,11,3,2
14,11,3,2,17
11,3,2,17,12
3,2,17,12,1
2,17,12,1,13
17,12,1,13,11
12,1,13,11,12
1,13,11,12,10
13,11,12,10,17
11,12,10,17,13
12,10,17,13,11
10,17,13,11,4
17,13,11,4,18
13,11,4,18,16
11,4,18,16,14
4,18,16,14,11
18,16,14,11,7
16,14,11,7,16
14,11,7,16,11
11,7,16,11,15
7,16,11,15,12
16,11,15,12,7
11,15,12,7,18
15,12,7,18,15
12,7,18,15,11
7,18,15,11,19
18,15,11,19,7
15,11,19,7,8
11,19,7,8,19
19,7,8,19,14
7,8,19,14,11
8,19,14,11,14
19,14,11,14,8
14,11,14,8,7
11,14,8,7,18
14,8,7,18,15
8,7,18,15,12
7,18,15,12,8
18,15,12,8,14
15,12,8,14,1
12,8,14,1,18
8,14,1,18,13
14,1,18,13,11
1,18,13,11,4
18,13,11,4,18
13,11,4,18,15
11,4,18,15,13
4,18,15,13,11
18,15,13,11,10
15,13,11,10,18
13,11,10,18,14
11,10,18,14,11
10,18,14,11,9
18,14,11,9,17
14,11,9,17,8
11,9,17,8,16
9,17,8,16,14
17,8,16,14,11
8,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,12
7,17,14,12,5
17,14,12,5,4
14,12,5,4,18
12,5,4,18,14
5,4,18,14,11
4,18,14,11,3
18,14,11,3,19
14,11,3,19,2
11,3,19,2,19
3,19,2,19,14
19,2,19,14,10
2,19,14,10,3
19,14,10,3,15
14,10,3,15,13
10,3,15,13,10
3,15,13,10,4
15,13,10,4,16
13,10,4,16,11
10,4,16,11,9
4,16,11,9,7
16,11,9,7,6
11,9,7,6,16
9,7,6,16,14
7,6,16,14,12
6,16,14,12,5
16,14,12,5,4
14,12,5,4,15
12,5,4,15,14
5,4,15,14,12
4,15,14,12,3
15,14,12,3,8
14,12,3,8,15
12,3,8,15,13
3,8,15,13,9
8,15,13,9,4
15,13,9,4,10
13,9,4,10,14
9,4,10,14,11
4,10,14,11,9
