"i1","i2","i3","i4","target"
14,11,9,7,14
11,9,7,14,12
9,7,14,12,9
7,14,12,9,5
14,12,9,5,15
12,9,5,15,13
9,5,15,13,11
5,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,10
11,7,17,10,8
7,17,10,8,18
17,10,8,18,9
10,8,18,9,9
8,18,9,9,18
18,9,9,18,14
9,9,18,14,9
9,18,14,9,7
18,14,9,7,18
14,9,7,18,12
9,7,18,12,8
7,18,12,8,8
18,12,8,8,12
12,8,8,12,8
8,8,12,8,1
8,12,8,1,18
12,8,1,18,13
8,1,18,13,8
1,18,13,8,4
18,13,8,4,16
13,8,4,16,14
8,4,16,14,7
4,16,14,7,7
16,14,7,7,17
14,7,7,17,12
7,7,17,12,7
7,17,12,7,3
17,12,7,3,16
12,7,3,16,11
7,3,16,11,7
3,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,6
0,15,11,6,4
15,11,6,4,14
11,6,4,14,9
6,4,14,9,5
4,14,9,5,5
14,9,5,5,13
9,5,5,13,11
5,5,13,11,8
5,13,11,8,4
13,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,6
0,15,11,6,4
15,11,6,4,15
11,6,4,15,11
6,4,15,11,6
4,15,11,6,4
15,11,6,4,16
11,6,4,16,11
6,4,16,11,2
4,16,11,2,17
16,11,2,17,10
11,2,17,10,8
2,17,10,8,1
17,10,8,1,17
10,8,1,17,12
8,1,17,12,8
1,17,12,8,3
17,12,8,3,16
12,8,3,16,12
8,3,16,12,5
3,16,12,5,15
16,12,5,15,8
12,5,15,8,16
5,15,8,16,12
15,8,16,12,5
8,16,12,5,15
16,12,5,15,10
12,5,15,10,8
5,15,10,8,1
15,10,8,1,16
10,8,1,16,12
8,1,16,12,5
1,16,12,5,16
16,12,5,16,9
12,5,16,9,5
5,16,9,5,16
16,9,5,16,12
9,5,16,12,5
5,16,12,5,17
16,12,5,17,15
12,5,17,15,12
5,17,15,12,8
17,15,12,8,18
15,12,8,18,11
12,8,18,11,9
8,18,11,9,19
18,11,9,19,10
11,9,19,10,10
9,19,10,10,19
19,10,10,19,15
10,10,19,15,10
10,19,15,10,8
19,15,10,8,13
15,10,8,13,9
10,8,13,9,9
8,13,9,9,13
13,9,9,13,9
9,9,13,9,9
9,13,9,9,19
13,9,9,19,14
9,9,19,14,9
9,19,14,9,5
19,14,9,5,20
14,9,5,20,15
9,5,20,15,11
5,20,15,11,4
20,15,11,4,21
15,11,4,21,16
11,4,21,16,11
4,21,16,11,7
21,16,11,7,16
16,11,7,16,14
11,7,16,14,11
7,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,12
7,17,14,12,3
17,14,12,3,16
14,12,3,16,14
12,3,16,14,11
3,16,14,11,0
16,14,11,0,15
14,11,0,15,13
11,0,15,13,11
0,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,4
15,13,11,4,18
13,11,4,18,14
11,4,18,14,11
4,18,14,11,2
18,14,11,2,19
14,11,2,19,14
11,2,19,14,10
2,19,14,10,3
19,14,10,3,18
14,10,3,18,13
10,3,18,13,8
3,18,13,8,4
18,13,8,4,17
13,8,4,17,12
8,4,17,12,7
4,17,12,7,5
17,12,7,5,16
12,7,5,16,11
7,5,16,11,7
5,16,11,7,7
16,11,7,7,15
11,7,7,15,11
7,7,15,11,7
7,15,11,7,4
15,11,7,4,6
11,7,4,6,14
7,4,6,14,11
4,6,14,11,9
