"i1","i2","i3","i4","target"
14,11,9,0,13
11,9,0,13,11
9,0,13,11,8
0,13,11,8,4
13,11,8,4,12
11,8,4,12,8
8,4,12,8,1
4,12,8,1,7
12,8,1,7,11
8,1,7,11,8
1,7,11,8,6
7,11,8,6,-3
11,8,6,-3,11
8,6,-3,11,8
6,-3,11,8,6
-3,11,8,6,3
11,8,6,3,12
8,6,3,12,11
6,3,12,11,7
3,12,11,7,13
12,11,7,13,10
11,7,13,10,1
7,13,10,1,14
13,10,1,14,12
10,1,14,12,9
1,14,12,9,5
14,12,9,5,15
12,9,5,15,13
9,5,15,13,9
5,15,13,9,14
15,13,9,14,12
13,9,14,12,9
9,14,12,9,5
14,12,9,5,13
12,9,5,13,11
9,5,13,11,9
5,13,11,9,9
13,11,9,9,8
11,9,9,8,12
9,9,8,12,8
9,8,12,8,7
8,12,8,7,6
12,8,7,6,13
8,7,6,13,8
7,6,13,8,11
6,13,8,11,5
13,8,11,5,14
8,11,5,14,4
11,5,14,4,12
5,14,4,12,8
14,4,12,8,11
4,12,8,11,8
12,8,11,8,9
8,11,8,9,1
11,8,9,1,11
8,9,1,11,8
9,1,11,8,6
1,11,8,6,4
11,8,6,4,14
8,6,4,14,9
6,4,14,9,4
4,14,9,4,2
14,9,4,2,13
9,4,2,13,10
4,2,13,10,8
2,13,10,8,1
13,10,8,1,14
10,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,6
0,15,11,6,4
15,11,6,4,15
11,6,4,15,11
6,4,15,11,6
4,15,11,6,4
15,11,6,4,16
11,6,4,16,11
6,4,16,11,0
4,16,11,0,15
16,11,0,15,10
11,0,15,10,14
0,15,10,14,5
15,10,14,5,3
10,14,5,3,15
14,5,3,15,8
5,3,15,8,10
3,15,8,10,11
15,8,10,11,11
8,10,11,11,10
10,11,11,10,-1
11,11,10,-1,12
11,10,-1,12,11
10,-1,12,11,9
-1,12,11,9,13
12,11,9,13,12
11,9,13,12,14
9,13,12,14,9
13,12,14,9,11
12,14,9,11,2
14,9,11,2,15
9,11,2,15,16
11,2,15,16,11
2,15,16,11,12
15,16,11,12,15
16,11,12,15,13
11,12,15,13,10
12,15,13,10,14
15,13,10,14,14
13,10,14,14,9
10,14,14,9,5
14,14,9,5,4
14,9,5,4,15
9,5,4,15,12
5,4,15,12,11
4,15,12,11,4
15,12,11,4,3
12,11,4,3,14
11,4,3,14,11
4,3,14,11,2
3,14,11,2,3
14,11,2,3,4
11,2,3,4,10
2,3,4,10,11
3,4,10,11,7
4,10,11,7,10
10,11,7,10,14
11,7,10,14,11
7,10,14,11,10
10,14,11,10,0
14,11,10,0,9
11,10,0,9,8
