"i1","i2","i3","i4","target"
18,16,14,7,13
16,14,7,13,15
14,7,13,15,7
7,13,15,7,18
13,15,7,18,13
15,7,18,13,6
7,18,13,6,14
18,13,6,14,20
13,6,14,20,18
6,14,20,18,15
14,20,18,15,4
20,18,15,4,16
18,15,4,16,11
15,4,16,11,18
4,16,11,18,21
16,11,18,21,15
11,18,21,15,20
18,21,15,20,15
21,15,20,15,11
15,20,15,11,18
20,15,11,18,11
15,11,18,11,9
11,18,11,9,7
18,11,9,7,13
11,9,7,13,14
9,7,13,14,8
7,13,14,8,18
13,14,8,18,15
14,8,18,15,14
8,18,15,14,4
18,15,14,4,18
15,14,4,18,15
14,4,18,15,11
4,18,15,11,17
18,15,11,17,16
15,11,17,16,15
11,17,16,15,11
17,16,15,11,7
16,15,11,7,14
15,11,7,14,12
11,7,14,12,17
7,14,12,17,8
14,12,17,8,11
12,17,8,11,10
17,8,11,10,18
8,11,10,18,11
11,10,18,11,11
10,18,11,11,9
18,11,11,9,17
11,11,9,17,8
11,9,17,8,16
9,17,8,16,14
17,8,16,14,11
8,16,14,11,9
16,14,11,9,10
14,11,9,10,15
11,9,10,15,14
9,10,15,14,11
10,15,14,11,11
15,14,11,11,14
14,11,11,14,15
11,11,14,15,4
11,14,15,4,10
14,15,4,10,14
15,4,10,14,11
4,10,14,11,9
10,14,11,9,7
14,11,9,7,14
11,9,7,14,11
9,7,14,11,9
7,14,11,9,7
14,11,9,7,15
11,9,7,15,10
9,7,15,10,16
7,15,10,16,14
15,10,16,14,11
10,16,14,11,6
16,14,11,6,17
14,11,6,17,14
11,6,17,14,7
6,17,14,7,5
17,14,7,5,4
14,7,5,4,14
7,5,4,14,10
5,4,14,10,15
4,14,10,15,11
14,10,15,11,16
10,15,11,16,11
15,11,16,11,9
11,16,11,9,7
16,11,9,7,12
11,9,7,12,10
9,7,12,10,6
7,12,10,6,13
12,10,6,13,11
10,6,13,11,17
6,13,11,17,14
13,11,17,14,12
11,17,14,12,5
17,14,12,5,18
14,12,5,18,8
12,5,18,8,4
5,18,8,4,18
18,8,4,18,15
8,4,18,15,11
4,18,15,11,10
18,15,11,10,21
15,11,10,21,18
11,10,21,18,14
10,21,18,14,9
21,18,14,9,15
18,14,9,15,8
14,9,15,8,16
9,15,8,16,7
15,8,16,7,20
8,16,7,20,17
16,7,20,17,17
7,20,17,17,8
20,17,17,8,15
17,17,8,15,10
17,8,15,10,21
8,15,10,21,18
15,10,21,18,11
10,21,18,11,14
21,18,11,14,22
18,11,14,22,21
11,14,22,21,11
14,22,21,11,8
22,21,11,8,20
21,11,8,20,19
11,8,20,19,11
8,20,19,11,11
20,19,11,11,18
19,11,11,18,13
11,11,18,13,9
11,18,13,9,16
18,13,9,16,7
13,9,16,7,15
9,16,7,15,8
16,7,15,8,18
7,15,8,18,15
15,8,18,15,13
8,18,15,13,4
18,15,13,4,16
15,13,4,16,14
13,4,16,14,7
4,16,14,7,20
16,14,7,20,15
14,7,20,15,10
7,20,15,10,6
20,15,10,6,19
15,10,6,19,18
10,6,19,18,13
6,19,18,13,11
19,18,13,11,2
18,13,11,2,19
13,11,2,19,10
11,2,19,10,3
2,19,10,3,20
19,10,3,20,13
10,3,20,13,9
3,20,13,9,4
20,13,9,4,5
13,9,4,5,17
9,4,5,17,6
4,5,17,6,8
5,17,6,8,16
17,6,8,16,14
6,8,16,14,11
8,16,14,11,6
16,14,11,6,15
14,11,6,15,10
11,6,15,10,6
6,15,10,6,13
15,10,6,13,8
10,6,13,8,14
6,13,8,14,10
13,8,14,10,10
8,14,10,10,18
14,10,10,18,11
10,10,18,11,10
10,18,11,10,14
18,11,10,14,9
11,10,14,9,17
10,14,9,17,14
14,9,17,14,15
9,17,14,15,8
17,14,15,8,16
14,15,8,16,11
15,8,16,11,14
8,16,11,14,7
16,11,14,7,14
11,14,7,14,9
14,7,14,9,5
7,14,9,5,15
14,9,5,15,12
9,5,15,12,3
5,15,12,3,11
15,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,11
