"i1","i2","i3","i4","target"
14,12,9,5,14
12,9,5,14,11
9,5,14,11,9
5,14,11,9,2
14,11,9,2,8
11,9,2,8,14
9,2,8,14,12
2,8,14,12,7
8,14,12,7,3
14,12,7,3,8
12,7,3,8,14
7,3,8,14,11
3,8,14,11,9
8,14,11,9,2
14,11,9,2,15
11,9,2,15,12
9,2,15,12,10
2,15,12,10,1
15,12,10,1,13
12,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,7
16,14,11,7,6
14,11,7,6,16
11,7,6,16,14
7,6,16,14,12
6,16,14,12,5
16,14,12,5,18
14,12,5,18,14
12,5,18,14,11
5,18,14,11,2
18,14,11,2,13
14,11,2,13,14
11,2,13,14,12
2,13,14,12,10
13,14,12,10,3
14,12,10,3,15
12,10,3,15,13
10,3,15,13,16
3,15,13,16,14
15,13,16,14,11
13,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,14
2,3,15,14,11
3,15,14,11,4
15,14,11,4,8
14,11,4,8,13
11,4,8,13,11
4,8,13,11,10
8,13,11,10,14
13,11,10,14,11
11,10,14,11,9
10,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,3
13,11,4,3,16
11,4,3,16,13
4,3,16,13,2
3,16,13,2,14
16,13,2,14,9
13,2,14,9,5
2,14,9,5,12
14,9,5,12,15
9,5,12,15,10
5,12,15,10,1
12,15,10,1,13
15,10,1,13,13
10,1,13,13,9
1,13,13,9,2
13,13,9,2,14
13,9,2,14,12
9,2,14,12,9
2,14,12,9,5
14,12,9,5,4
12,9,5,4,14
9,5,4,14,12
5,4,14,12,10
4,14,12,10,3
14,12,10,3,4
12,10,3,4,14
10,3,4,14,11
3,4,14,11,7
4,14,11,7,3
14,11,7,3,2
11,7,3,2,15
7,3,2,15,12
3,2,15,12,10
2,15,12,10,1
15,12,10,1,14
12,10,1,14,12
10,1,14,12,13
1,14,12,13,12
14,12,13,12,6
12,13,12,6,2
13,12,6,2,9
12,6,2,9,8
6,2,9,8,12
2,9,8,12,9
9,8,12,9,7
8,12,9,7,5
12,9,7,5,13
9,7,5,13,11
7,5,13,11,9
5,13,11,9,2
13,11,9,2,13
11,9,2,13,11
9,2,13,11,9
2,13,11,9,4
13,11,9,4,13
11,9,4,13,12
9,4,13,12,13
4,13,12,13,11
13,12,13,11,2
12,13,11,2,9
13,11,2,9,14
11,2,9,14,8
2,9,14,8,5
9,14,8,5,7
14,8,5,7,15
8,5,7,15,11
5,7,15,11,6
7,15,11,6,4
15,11,6,4,15
11,6,4,15,13
6,4,15,13,11
4,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,11
15,13,11,11,10
13,11,11,10,16
11,11,10,16,14
11,10,16,14,11
10,16,14,11,9
16,14,11,9,17
14,11,9,17,14
11,9,17,14,12
9,17,14,12,8
17,14,12,8,17
14,12,8,17,13
12,8,17,13,11
8,17,13,11,4
17,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,16
14,11,7,16,14
11,7,16,14,11
7,16,14,11,7
16,14,11,7,6
14,11,7,6,16
11,7,6,16,14
7,6,16,14,12
6,16,14,12,5
16,14,12,5,4
14,12,5,4,18
12,5,4,18,14
5,4,18,14,11
4,18,14,11,3
18,14,11,3,2
14,11,3,2,17
11,3,2,17,12
3,2,17,12,1
2,17,12,1,13
17,12,1,13,11
12,1,13,11,16
1,13,11,16,14
13,11,16,14,11
11,16,14,11,0
16,14,11,0,15
14,11,0,15,13
11,0,15,13,11
0,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,4
15,13,11,4,10
13,11,4,10,16
11,4,10,16,13
4,10,16,13,9
10,16,13,9,12
16,13,9,12,15
13,9,12,15,13
9,12,15,13,2
12,15,13,2,14
15,13,2,14,5
13,2,14,5,12
2,14,5,12,13
14,5,12,13,9
5,12,13,9,2
12,13,9,2,8
13,9,2,8,12
9,2,8,12,9
2,8,12,9,7
