"i1","i2","i3","i4","target"
21,18,16,14,13
18,16,14,13,21
16,14,13,21,19
14,13,21,19,16
13,21,19,16,12
21,19,16,12,20
19,16,12,20,18
16,12,20,18,16
12,20,18,16,9
20,18,16,9,15
18,16,9,15,19
16,9,15,19,18
9,15,19,18,14
15,19,18,14,10
19,18,14,10,17
18,14,10,17,18
14,10,17,18,16
10,17,18,16,14
17,18,16,14,7
18,16,14,7,17
16,14,7,17,8
14,7,17,8,21
7,17,8,21,18
17,8,21,18,14
8,21,18,14,9
21,18,14,9,22
18,14,9,22,19
14,9,22,19,10
9,22,19,10,18
22,19,10,18,13
19,10,18,13,11
10,18,13,11,23
18,13,11,23,18
13,11,23,18,14
11,23,18,14,7
23,18,14,7,23
18,14,7,23,18
14,7,23,18,14
7,23,18,14,7
23,18,14,7,15
18,14,7,15,23
14,7,15,23,18
7,15,23,18,16
15,23,18,16,14
23,18,16,14,22
18,16,14,22,19
16,14,22,19,17
14,22,19,17,23
22,19,17,23,20
19,17,23,20,16
17,23,20,16,15
23,20,16,15,23
20,16,15,23,19
16,15,23,19,14
15,23,19,14,12
23,19,14,12,11
19,14,12,11,22
14,12,11,22,10
12,11,22,10,18
11,22,10,18,13
22,10,18,13,11
10,18,13,11,21
18,13,11,21,18
13,11,21,18,14
11,21,18,14,9
21,18,14,9,22
18,14,9,22,19
14,9,22,19,10
9,22,19,10,22
22,19,10,22,18
19,10,22,18,13
10,22,18,13,11
22,18,13,11,17
18,13,11,17,21
13,11,17,21,16
11,17,21,16,11
17,21,16,11,7
21,16,11,7,21
16,11,7,21,16
11,7,21,16,11
7,21,16,11,7
21,16,11,7,21
16,11,7,21,17
11,7,21,17,12
7,21,17,12,10
21,17,12,10,22
17,12,10,22,23
12,10,22,23,21
10,22,23,21,11
22,23,21,11,9
23,21,11,9,12
21,11,9,12,10
11,9,12,10,22
9,12,10,22,18
12,10,22,18,13
10,22,18,13,11
22,18,13,11,17
18,13,11,17,23
13,11,17,23,16
11,17,23,16,13
17,23,16,13,21
23,16,13,21,16
16,13,21,16,13
13,21,16,13,12
21,16,13,12,12
16,13,12,12,20
13,12,12,20,9
12,12,20,9,19
12,20,9,19,16
20,9,19,16,14
9,19,16,14,5
19,16,14,5,19
16,14,5,19,16
14,5,19,16,14
5,19,16,14,12
19,16,14,12,13
16,14,12,13,11
14,12,13,11,22
12,13,11,22,15
13,11,22,15,12
11,22,15,12,21
22,15,12,21,20
15,12,21,20,15
12,21,20,15,11
21,20,15,11,11
20,15,11,11,21
15,11,11,21,18
11,11,21,18,11
11,21,18,11,9
21,18,11,9,20
18,11,9,20,16
11,9,20,16,7
9,20,16,7,19
20,16,7,19,15
16,7,19,15,8
7,19,15,8,14
19,15,8,14,18
15,8,14,18,15
8,14,18,15,13
14,18,15,13,4
18,15,13,4,18
15,13,4,18,15
13,4,18,15,13
4,18,15,13,11
18,15,13,11,12
15,13,11,12,10
13,11,12,10,21
11,12,10,21,18
12,10,21,18,11
10,21,18,11,9
21,18,11,9,17
18,11,9,17,21
11,9,17,21,16
9,17,21,16,14
17,21,16,14,12
21,16,14,12,11
16,14,12,11,22
14,12,11,22,19
12,11,22,19,14
11,22,19,14,10
22,19,14,10,17
19,14,10,17,8
14,10,17,8,22
10,17,8,22,18
17,8,22,18,13
8,22,18,13,11
22,18,13,11,23
18,13,11,23,18
13,11,23,18,14
11,23,18,14,7
23,18,14,7,22
18,14,7,22,17
14,7,22,17,23
7,22,17,23,18
22,17,23,18,8
17,23,18,8,9
23,18,8,9,21
18,8,9,21,17
8,9,21,17,12
9,21,17,12,10
21,17,12,10,21
17,12,10,21,18
12,10,21,18,14
10,21,18,14,9
21,18,14,9,24
18,14,9,24,17
14,9,24,17,15
9,24,17,15,8
24,17,15,8,18
17,15,8,18,16
15,8,18,16,24
8,18,16,24,19
18,16,24,19,17
16,24,19,17,15
24,19,17,15,23
19,17,15,23,18
17,15,23,18,11
15,23,18,11,22
23,18,11,22,23
18,11,22,23,16
11,22,23,16,12
22,23,16,12,22
23,16,12,22,17
16,12,22,17,12
12,22,17,12,8
22,17,12,8,22
17,12,8,22,18
12,8,22,18,13
8,22,18,13,11
22,18,13,11,23
18,13,11,23,18
13,11,23,18,14
11,23,18,14,14
23,18,14,14,13
18,14,14,13,23
14,14,13,23,19
14,13,23,19,14
13,23,19,14,12
23,19,14,12,11
19,14,12,11,24
14,12,11,24,19
12,11,24,19,15
11,24,19,15,10
24,19,15,10,9
19,15,10,9,24
15,10,9,24,15
10,9,24,15,8
9,24,15,8,25
24,15,8,25,16
15,8,25,16,7
8,25,16,7,24
25,16,7,24,15
16,7,24,15,23
7,24,15,23,24
24,15,23,24,19
15,23,24,19,14
23,24,19,14,8
24,19,14,8,25
19,14,8,25,18
14,8,25,18,9
8,25,18,9,21
25,18,9,21,17
18,9,21,17,12
9,21,17,12,10
21,17,12,10,23
17,12,10,23,18
12,10,23,18,14
10,23,18,14,14
23,18,14,14,13
18,14,14,13,22
14,14,13,22,19
14,13,22,19,12
13,22,19,12,21
22,19,12,21,20
19,12,21,20,18
12,21,20,18,15
21,20,18,15,11
20,18,15,11,21
18,15,11,21,18
15,11,21,18,11
11,21,18,11,9
21,18,11,9,20
18,11,9,20,16
11,9,20,16,7
9,20,16,7,19
20,16,7,19,15
16,7,19,15,8
7,19,15,8,14
19,15,8,14,18
15,8,14,18,15
8,14,18,15,13
14,18,15,13,4
18,15,13,4,18
15,13,4,18,15
13,4,18,15,13
4,18,15,13,4
18,15,13,4,21
15,13,4,21,19
13,4,21,19,9
4,21,19,9,5
21,19,9,5,20
19,9,5,20,15
9,5,20,15,11
5,20,15,11,6
20,15,11,6,16
15,11,6,16,7
11,6,16,7,19
6,16,7,19,17
16,7,19,17,15
7,19,17,15,8
19,17,15,8,18
17,15,8,18,18
15,8,18,18,15
8,18,18,15,9
18,18,15,9,14
18,15,9,14,22
15,9,14,22,19
9,14,22,19,14
14,22,19,14,10
22,19,14,10,13
19,14,10,13,23
14,10,13,23,14
10,13,23,14,20
13,23,14,20,21
23,14,20,21,22
14,20,21,22,18
20,21,22,18,13
21,22,18,13,11
22,18,13,11,23
18,13,11,23,20
13,11,23,20,16
11,23,20,16,15
23,20,16,15,24
20,16,15,24,19
16,15,24,19,14
15,24,19,14,12
24,19,14,12,15
19,14,12,15,13
14,12,15,13,23
12,15,13,23,18
15,13,23,18,16
13,23,18,16,14
23,18,16,14,19
18,16,14,19,17
16,14,19,17,22
14,19,17,22,20
19,17,22,20,18
17,22,20,18,10
22,20,18,10,17
20,18,10,17,11
18,10,17,11,21
10,17,11,21,21
17,11,21,21,16
11,21,21,16,12
21,21,16,12,22
21,16,12,22,17
16,12,22,17,23
12,22,17,23,18
22,17,23,18,11
17,23,18,11,10
23,18,11,10,22
18,11,10,22,20
11,10,22,20,11
10,22,20,11,17
22,20,11,17,21
20,11,17,21,18
11,17,21,18,16
