"i1","i2","i3","i4","target"
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,16
15,11,8,16,11
11,8,16,11,7
8,16,11,7,7
16,11,7,7,17
11,7,7,17,10
7,7,17,10,7
7,17,10,7,15
17,10,7,15,10
10,7,15,10,6
7,15,10,6,6
15,10,6,6,13
10,6,6,13,6
6,6,13,6,16
6,13,6,16,7
13,6,16,7,17
6,16,7,17,13
16,7,17,13,8
7,17,13,8,-1
17,13,8,-1,18
13,8,-1,18,11
8,-1,18,11,8
-1,18,11,8,16
18,11,8,16,11
11,8,16,11,7
8,16,11,7,7
16,11,7,7,8
11,7,7,8,6
7,7,8,6,14
7,8,6,14,14
8,6,14,14,9
6,14,14,9,5
14,14,9,5,4
14,9,5,4,15
9,5,4,15,14
5,4,15,14,12
4,15,14,12,3
15,14,12,3,15
14,12,3,15,11
12,3,15,11,4
3,15,11,4,10
15,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,14
9,0,18,14,9
0,18,14,9,0
18,14,9,0,17
14,9,0,17,14
9,0,17,14,10
0,17,14,10,1
17,14,10,1,16
14,10,1,16,14
10,1,16,14,11
1,16,14,11,2
16,14,11,2,15
14,11,2,15,14
11,2,15,14,12
2,15,14,12,3
15,14,12,3,11
14,12,3,11,4
12,3,11,4,14
3,11,4,14,14
11,4,14,14,11
4,14,14,11,5
14,14,11,5,7
14,11,5,7,10
11,5,7,10,15
5,7,10,15,11
7,10,15,11,4
10,15,11,4,15
15,11,4,15,11
11,4,15,11,4
4,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,13
11,7,17,13,10
7,17,13,10,8
17,13,10,8,18
13,10,8,18,13
10,8,18,13,9
8,18,13,9,9
18,13,9,9,10
13,9,9,10,8
9,9,10,8,16
9,10,8,16,14
10,8,16,14,11
8,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,7
6,17,14,7,4
17,14,7,4,13
14,7,4,13,10
7,4,13,10,3
4,13,10,3,16
13,10,3,16,15
10,3,16,15,13
3,16,15,13,10
16,15,13,10,6
15,13,10,6,15
13,10,6,15,13
10,6,15,13,10
6,15,13,10,5
15,13,10,5,16
13,10,5,16,13
10,5,16,13,6
5,16,13,6,4
16,13,6,4,17
13,6,4,17,12
6,4,17,12,7
4,17,12,7,3
17,12,7,3,8
12,7,3,8,18
7,3,8,18,11
3,8,18,11,9
8,18,11,9,2
18,11,9,2,10
11,9,2,10,16
9,2,10,16,14
2,10,16,14,11
10,16,14,11,1
16,14,11,1,0
14,11,1,0,17
11,1,0,17,14
1,0,17,14,10
0,17,14,10,1
17,14,10,1,13
14,10,1,13,2
10,1,13,2,7
1,13,2,7,3
13,2,7,3,16
2,7,3,16,11
7,3,16,11,15
3,16,11,15,10
16,11,15,10,8
11,15,10,8,-1
15,10,8,-1,18
10,8,-1,18,11
8,-1,18,11,8
-1,18,11,8,16
18,11,8,16,11
11,8,16,11,7
8,16,11,7,7
16,11,7,7,15
11,7,7,15,8
7,7,15,8,6
7,15,8,6,14
15,8,6,14,14
8,6,14,14,9
6,14,14,9,5
14,14,9,5,4
14,9,5,4,15
9,5,4,15,14
5,4,15,14,12
4,15,14,12,3
15,14,12,3,15
14,12,3,15,11
12,3,15,11,4
3,15,11,4,10
15,11,4,10,14
11,4,10,14,11
