"i1","i2","i3","i4","target"
14,11,9,7,14
11,9,7,14,11
9,7,14,11,9
7,14,11,9,7
14,11,9,7,18
11,9,7,18,11
9,7,18,11,8
7,18,11,8,6
18,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,11
7,7,15,11,8
7,15,11,8,6
15,11,8,6,14
11,8,6,14,12
8,6,14,12,9
6,14,12,9,5
14,12,9,5,13
12,9,5,13,8
9,5,13,8,11
5,13,8,11,4
13,8,11,4,14
8,11,4,14,8
11,4,14,8,11
4,14,8,11,1
14,8,11,1,13
8,11,1,13,12
11,1,13,12,8
1,13,12,8,6
13,12,8,6,3
12,8,6,3,11
8,6,3,11,14
6,3,11,14,11
3,11,14,11,7
11,14,11,7,2
14,11,7,2,15
11,7,2,15,12
7,2,15,12,3
2,15,12,3,1
15,12,3,1,13
12,3,1,13,16
3,1,13,16,14
1,13,16,14,4
13,16,14,4,0
16,14,4,0,17
14,4,0,17,15
4,0,17,15,15
0,17,15,15,13
17,15,15,13,11
15,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,14
9,0,18,14,9
0,18,14,9,0
18,14,9,0,17
14,9,0,17,13
9,0,17,13,10
0,17,13,10,1
17,13,10,1,16
13,10,1,16,15
10,1,16,15,11
1,16,15,11,11
16,15,11,11,2
15,11,11,2,14
11,11,2,14,19
11,2,14,19,14
2,14,19,14,10
14,19,14,10,3
19,14,10,3,16
14,10,3,16,14
10,3,16,14,11
3,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,12
7,17,14,12,6
17,14,12,6,5
14,12,6,5,18
12,6,5,18,13
6,5,18,13,8
5,18,13,8,4
18,13,8,4,12
13,8,4,12,3
8,4,12,3,18
4,12,3,18,11
12,3,18,11,8
3,18,11,8,2
18,11,8,2,19
11,8,2,19,14
8,2,19,14,7
2,19,14,7,2
19,14,7,2,18
14,7,2,18,17
7,2,18,17,12
2,18,17,12,7
18,17,12,7,3
17,12,7,3,16
12,7,3,16,15
7,3,16,15,13
3,16,15,13,11
16,15,13,11,4
15,13,11,4,11
13,11,4,11,11
11,4,11,11,7
4,11,11,7,2
11,11,7,2,12
11,7,2,12,8
7,2,12,8,6
2,12,8,6,5
12,8,6,5,13
8,6,5,13,8
6,5,13,8,10
5,13,8,10,14
13,8,10,14,7
8,10,14,7,9
10,14,7,9,5
14,7,9,5,15
7,9,5,15,11
9,5,15,11,8
5,15,11,8,6
15,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,17
11,7,7,17,15
7,7,17,15,11
7,17,15,11,7
17,15,11,7,4
15,11,7,4,6
11,7,4,6,10
7,4,6,10,14
4,6,10,14,9
6,10,14,9,4
