"i1","i2","i3","i4","target"
16,11,7,7,6
11,7,7,6,17
7,7,6,17,12
7,6,17,12,7
6,17,12,7,5
17,12,7,5,13
12,7,5,13,18
7,5,13,18,14
5,13,18,14,7
13,18,14,7,2
18,14,7,2,8
14,7,2,8,18
7,2,8,18,14
2,8,18,14,9
8,18,14,9,5
18,14,9,5,17
14,9,5,17,14
9,5,17,14,10
5,17,14,10,1
17,14,10,1,13
14,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,0
16,14,11,0,17
14,11,0,17,13
11,0,17,13,8
0,17,13,8,1
17,13,8,1,12
13,8,1,12,18
8,1,12,18,11
1,12,18,11,8
12,18,11,8,2
18,11,8,2,6
11,8,2,6,17
8,2,6,17,12
2,6,17,12,7
6,17,12,7,5
17,12,7,5,16
12,7,5,16,4
7,5,16,4,15
5,16,4,15,12
16,4,15,12,7
4,15,12,7,3
15,12,7,3,11
12,7,3,11,6
7,3,11,6,4
3,11,6,4,14
11,6,4,14,14
6,4,14,14,11
4,14,14,11,9
14,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,6
0,15,11,6,4
15,11,6,4,3
11,6,4,3,16
6,4,3,16,11
4,3,16,11,2
3,16,11,2,17
16,11,2,17,10
11,2,17,10,8
2,17,10,8,1
17,10,8,1,11
10,8,1,11,2
8,1,11,2,17
1,11,2,17,12
11,2,17,12,8
2,17,12,8,3
17,12,8,3,1
12,8,3,1,16
8,3,1,16,8
3,1,16,8,4
1,16,8,4,16
16,8,4,16,12
8,4,16,12,5
4,16,12,5,11
16,12,5,11,15
12,5,11,15,10
5,11,15,10,5
11,15,10,5,1
15,10,5,1,17
10,5,1,17,12
5,1,17,12,8
1,17,12,8,8
17,12,8,8,18
12,8,8,18,14
8,8,18,14,9
8,18,14,9,7
18,14,9,7,19
14,9,7,19,14
9,7,19,14,10
7,19,14,10,5
19,14,10,5,4
14,10,5,4,19
10,5,4,19,14
5,4,19,14,10
4,19,14,10,3
19,14,10,3,12
14,10,3,12,18
10,3,12,18,15
3,12,18,15,10
12,18,15,10,18
18,15,10,18,14
15,10,18,14,9
10,18,14,9,7
18,14,9,7,17
14,9,7,17,12
9,7,17,12,7
7,17,12,7,3
17,12,7,3,16
12,7,3,16,12
7,3,16,12,7
3,16,12,7,5
16,12,7,5,17
12,7,5,17,12
7,5,17,12,7
5,17,12,7,4
17,12,7,4,3
12,7,4,3,18
7,4,3,18,11
4,3,18,11,7
3,18,11,7,2
18,11,7,2,10
11,7,2,10,18
7,2,10,18,9
2,10,18,9,7
10,18,9,7,5
18,9,7,5,17
9,7,5,17,10
7,5,17,10,7
5,17,10,7,1
17,10,7,1,6
10,7,1,6,16
7,1,6,16,11
1,6,16,11,7
6,16,11,7,2
16,11,7,2,12
11,7,2,12,3
7,2,12,3,15
2,12,3,15,13
12,3,15,13,11
3,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,0
16,14,11,0,17
14,11,0,17,13
11,0,17,13,10
0,17,13,10,1
17,13,10,1,12
13,10,1,12,18
10,1,12,18,11
1,12,18,11,9
12,18,11,9,2
18,11,9,2,8
11,9,2,8,17
9,2,8,17,12
2,8,17,12,7
8,17,12,7,5
17,12,7,5,16
12,7,5,16,4
7,5,16,4,15
5,16,4,15,12
16,4,15,12,7
4,15,12,7,3
15,12,7,3,11
12,7,3,11,6
7,3,11,6,4
3,11,6,4,14
11,6,4,14,10
6,4,14,10,14
4,14,10,14,11
14,10,14,11,9
10,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
