"i1","i2","i3","i4","target"
14,11,9,7,14
11,9,7,14,10
9,7,14,10,8
7,14,10,8,8
14,10,8,8,11
10,8,8,11,9
8,8,11,9,12
8,11,9,12,10
11,9,12,10,1
9,12,10,1,14
12,10,1,14,11
10,1,14,11,9
1,14,11,9,2
14,11,9,2,8
11,9,2,8,15
9,2,8,15,12
2,8,15,12,7
8,15,12,7,3
15,12,7,3,16
12,7,3,16,11
7,3,16,11,7
3,16,11,7,4
16,11,7,4,8
11,7,4,8,3
7,4,8,3,15
4,8,3,15,11
8,3,15,11,4
3,15,11,4,10
15,11,4,10,14
11,4,10,14,9
4,10,14,9,7
10,14,9,7,0
14,9,7,0,14
9,7,0,14,10
7,0,14,10,3
0,14,10,3,15
14,10,3,15,10
10,3,15,10,6
3,15,10,6,-1
15,10,6,-1,11
10,6,-1,11,15
6,-1,11,15,12
-1,11,15,12,10
11,15,12,10,6
15,12,10,6,18
12,10,6,18,11
10,6,18,11,9
6,18,11,9,9
18,11,9,9,10
11,9,9,10,8
9,9,10,8,17
9,10,8,17,15
10,8,17,15,11
8,17,15,11,7
17,15,11,7,16
15,11,7,16,15
11,7,16,15,11
7,16,15,11,7
16,15,11,7,14
15,11,7,14,0
11,7,14,0,15
7,14,0,15,11
14,0,15,11,4
0,15,11,4,18
15,11,4,18,13
11,4,18,13,11
4,18,13,11,2
18,13,11,2,17
13,11,2,17,13
11,2,17,13,7
2,17,13,7,3
17,13,7,3,16
13,7,3,16,13
7,3,16,13,11
3,16,13,11,4
16,13,11,4,14
13,11,4,14,10
11,4,14,10,15
4,14,10,15,13
14,10,15,13,10
10,15,13,10,6
15,13,10,6,9
13,10,6,9,17
10,6,9,17,12
6,9,17,12,8
9,17,12,8,11
17,12,8,11,16
12,8,11,16,11
8,11,16,11,8
11,16,11,8,7
16,11,8,7,7
11,8,7,7,15
8,7,7,15,11
7,7,15,11,7
7,15,11,7,4
15,11,7,4,14
11,7,4,14,11
7,4,14,11,9
4,14,11,9,0
14,11,9,0,16
11,9,0,16,11
9,0,16,11,7
0,16,11,7,7
16,11,7,7,15
11,7,7,15,13
7,7,15,13,10
7,15,13,10,6
15,13,10,6,14
13,10,6,14,9
10,6,14,9,4
6,14,9,4,8
14,9,4,8,13
9,4,8,13,11
4,8,13,11,8
8,13,11,8,4
13,11,8,4,7
11,8,4,7,11
8,4,7,11,8
4,7,11,8,6
7,11,8,6,3
11,8,6,3,13
8,6,3,13,11
6,3,13,11,4
3,13,11,4,2
13,11,4,2,6
11,4,2,6,1
4,2,6,1,14
2,6,1,14,9
6,1,14,9,0
1,14,9,0,15
14,9,0,15,13
9,0,15,13,10
0,15,13,10,-1
15,13,10,-1,15
13,10,-1,15,13
10,-1,15,13,10
-1,15,13,10,6
15,13,10,6,12
13,10,6,12,16
10,6,12,16,11
6,12,16,11,9
12,16,11,9,7
16,11,9,7,14
11,9,7,14,12
9,7,14,12,17
7,14,12,17,13
14,12,17,13,11
12,17,13,11,8
17,13,11,8,12
13,11,8,12,10
11,8,12,10,18
8,12,10,18,11
12,10,18,11,9
10,18,11,9,9
18,11,9,9,8
11,9,9,8,8
9,9,8,8,7
9,8,8,7,17
8,8,7,17,16
8,7,17,16,11
7,17,16,11,8
17,16,11,8,7
16,11,8,7,4
11,8,7,4,6
8,7,4,6,17
7,4,6,17,10
4,6,17,10,7
6,17,10,7,5
17,10,7,5,16
10,7,5,16,11
7,5,16,11,4
5,16,11,4,15
16,11,4,15,12
11,4,15,12,3
4,15,12,3,11
15,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,4
