"i1","i2","i3","i4","target"
4,4,3,2,3
4,3,2,3,4
3,2,3,4,3
2,3,4,3,2
3,4,3,2,1
4,3,2,1,0
3,2,1,0,4
2,1,0,4,4
1,0,4,4,3
0,4,4,3,6
4,4,3,6,4
4,3,6,4,3
3,6,4,3,2
6,4,3,2,3
4,3,2,3,4
3,2,3,4,4
2,3,4,4,6
3,4,4,6,7
4,4,6,7,8
4,6,7,8,9
6,7,8,9,8
7,8,9,8,7
8,9,8,7,7
9,8,7,7,7
8,7,7,7,8
7,7,7,8,7
7,7,8,7,6
7,8,7,6,4
8,7,6,4,4
7,6,4,4,7
6,4,4,7,6
4,4,7,6,6
4,7,6,6,5
7,6,6,5,4
6,6,5,4,4
6,5,4,4,3
5,4,4,3,2
4,4,3,2,4
4,3,2,4,5
3,2,4,5,4
2,4,5,4,3
4,5,4,3,2
5,4,3,2,3
4,3,2,3,2
3,2,3,2,1
4,1,1,0,4
1,1,0,4,4
1,0,4,4,1
0,4,4,1,0
4,4,1,0,4
4,1,0,4,1
1,0,4,1,3
0,4,1,3,4
4,1,3,4,4
1,3,4,4,3
3,4,4,3,3
4,4,3,3,1
4,3,3,1,2
3,3,1,2,4
3,1,2,4,3
1,2,4,3,2
2,4,3,2,1
4,3,2,1,1
3,2,1,1,2
2,1,1,2,2
1,1,2,2,1
1,2,2,1,1
2,2,1,1,1
2,1,1,1,1
1,1,1,1,2
1,1,1,2,3
1,1,2,3,2
1,2,3,2,3
2,3,2,3,1
3,2,3,1,0
2,3,1,0,0
3,1,0,0,4
1,0,0,4,4
0,0,4,4,0
0,4,4,0,3
4,4,0,3,1
4,0,3,1,1
0,3,1,1,0
3,1,1,0,-2
1,1,0,-2,1
1,0,-2,1,2
0,-2,1,2,-2
-2,1,2,-2,1
