"i1","i2","i3","i4","target"
11,9,7,7,12
9,7,7,12,13
7,7,12,13,9
7,12,13,9,6
12,13,9,6,4
13,9,6,4,14
9,6,4,14,9
6,4,14,9,5
4,14,9,5,5
14,9,5,5,13
9,5,5,13,9
5,5,13,9,4
5,13,9,4,2
13,9,4,2,5
9,4,2,5,3
4,2,5,3,16
2,5,3,16,9
5,3,16,9,6
3,16,9,6,4
16,9,6,4,10
9,6,4,10,7
6,4,10,7,5
4,10,7,5,16
10,7,5,16,11
7,5,16,11,6
5,16,11,6,6
16,11,6,6,12
11,6,6,12,15
6,6,12,15,10
6,12,15,10,6
12,15,10,6,-1
15,10,6,-1,16
10,6,-1,16,11
6,-1,16,11,6
-1,16,11,6,2
16,11,6,2,16
11,6,2,16,11
6,2,16,11,7
2,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,4
0,15,11,4,10
15,11,4,10,14
11,4,10,14,9
4,10,14,9,7
10,14,9,7,5
14,9,7,5,4
9,7,5,4,17
7,5,4,17,12
5,4,17,12,7
4,17,12,7,3
17,12,7,3,8
12,7,3,8,16
7,3,8,16,11
3,8,16,11,9
8,16,11,9,7
16,11,9,7,15
11,9,7,15,10
9,7,15,10,15
7,15,10,15,11
15,10,15,11,4
10,15,11,4,14
15,11,4,14,8
11,4,14,8,11
4,14,8,11,10
14,8,11,10,14
8,11,10,14,11
11,10,14,11,9
10,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,8
11,9,7,8,6
9,7,8,6,14
7,8,6,14,10
8,6,14,10,7
6,14,10,7,11
14,10,7,11,4
10,7,11,4,14
7,11,4,14,10
11,4,14,10,3
4,14,10,3,15
14,10,3,15,16
10,3,15,16,15
3,15,16,15,13
15,16,15,13,10
16,15,13,10,-1
15,13,10,-1,14
13,10,-1,14,9
10,-1,14,9,0
-1,14,9,0,13
14,9,0,13,10
9,0,13,10,8
0,13,10,8,1
13,10,8,1,2
10,8,1,2,13
8,1,2,13,10
1,2,13,10,7
2,13,10,7,3
13,10,7,3,2
10,7,3,2,10
7,3,2,10,8
3,2,10,8,3
2,10,8,3,9
10,8,3,9,13
8,3,9,13,10
3,9,13,10,8
9,13,10,8,-1
13,10,8,-1,13
10,8,-1,13,11
8,-1,13,11,9
-1,13,11,9,2
13,11,9,2,8
11,9,2,8,3
9,2,8,3,14
2,8,3,14,11
8,3,14,11,7
3,14,11,7,2
14,11,7,2,1
11,7,2,1,15
7,2,1,15,11
2,1,15,11,10
1,15,11,10,0
15,11,10,0,16
11,10,0,16,11
10,0,16,11,9
0,16,11,9,0
16,11,9,0,8
11,9,0,8,15
9,0,8,15,10
0,8,15,10,7
8,15,10,7,1
15,10,7,1,14
10,7,1,14,9
7,1,14,9,11
1,14,9,11,2
14,9,11,2,8
9,11,2,8,10
11,2,8,10,5
2,8,10,5,7
8,10,5,7,15
10,5,7,15,11
5,7,15,11,4
7,15,11,4,11
15,11,4,11,9
11,4,11,9,7
4,11,9,7,7
11,9,7,7,12
9,7,7,12,10
7,7,12,10,13
7,12,10,13,11
12,10,13,11,8
10,13,11,8,6
13,11,8,6,14
11,8,6,14,12
8,6,14,12,9
6,14,12,9,5
14,12,9,5,10
12,9,5,10,13
9,5,10,13,9
5,10,13,9,11
10,13,9,11,4
13,9,11,4,10
9,11,4,10,16
11,4,10,16,11
4,10,16,11,6
10,16,11,6,3
16,11,6,3,12
11,6,3,12,2
6,3,12,2,16
3,12,2,16,13
12,2,16,13,6
2,16,13,6,6
16,13,6,6,10
13,6,6,10,7
6,6,10,7,5
6,10,7,5,15
10,7,5,15,11
7,5,15,11,6
5,15,11,6,6
15,11,6,6,12
11,6,6,12,16
6,6,12,16,11
6,12,16,11,6
12,16,11,6,2
16,11,6,2,16
11,6,2,16,14
6,2,16,14,6
2,16,14,6,0
16,14,6,0,15
14,6,0,15,10
6,0,15,10,6
0,15,10,6,-1
15,10,6,-1,11
10,6,-1,11,14
6,-1,11,14,12
-1,11,14,12,7
11,14,12,7,3
14,12,7,3,13
12,7,3,13,4
7,3,13,4,17
3,13,4,17,14
13,4,17,14,7
4,17,14,7,5
17,14,7,5,13
14,7,5,13,8
7,5,13,8,6
5,13,8,6,12
13,8,6,12,16
8,6,12,16,11
6,12,16,11,9
12,16,11,9,7
16,11,9,7,15
11,9,7,15,15
9,7,15,15,11
7,15,15,11,4
15,15,11,4,12
15,11,4,12,7
11,4,12,7,3
4,12,7,3,11
12,7,3,11,4
7,3,11,4,10
3,11,4,10,14
11,4,10,14,4
