"i1","i2","i3","i4","target"
18,16,14,7,17
16,14,7,17,14
14,7,17,14,11
7,17,14,11,7
17,14,11,7,16
14,11,7,16,19
11,7,16,19,14
7,16,19,14,12
16,19,14,12,10
19,14,12,10,9
14,12,10,9,19
12,10,9,19,17
10,9,19,17,15
9,19,17,15,8
19,17,15,8,16
17,15,8,16,14
15,8,16,14,20
8,16,14,20,15
16,14,20,15,13
14,20,15,13,11
20,15,13,11,12
15,13,11,12,10
13,11,12,10,20
11,12,10,20,18
12,10,20,18,11
10,20,18,11,9
20,18,11,9,17
18,11,9,17,8
11,9,17,8,21
9,17,8,21,16
17,8,21,16,11
8,21,16,11,7
21,16,11,7,21
16,11,7,21,16
11,7,21,16,11
7,21,16,11,7
21,16,11,7,19
16,11,7,19,14
11,7,19,14,10
7,19,14,10,10
19,14,10,10,11
14,10,10,11,9
10,10,11,9,17
10,11,9,17,12
11,9,17,12,8
9,17,12,8,18
17,12,8,18,16
12,8,18,16,17
8,18,16,17,15
18,16,17,15,12
16,17,15,12,8
17,15,12,8,7
15,12,8,7,18
12,8,7,18,15
8,7,18,15,11
7,18,15,11,6
18,15,11,6,17
15,11,6,17,14
11,6,17,14,11
6,17,14,11,7
17,14,11,7,16
14,11,7,16,15
11,7,16,15,13
7,16,15,13,11
16,15,13,11,4
15,13,11,4,16
13,11,4,16,10
11,4,16,10,14
4,16,10,14,11
16,10,14,11,9
10,14,11,9,7
14,11,9,7,18
11,9,7,18,15
9,7,18,15,11
7,18,15,11,6
18,15,11,6,17
15,11,6,17,14
11,6,17,14,11
6,17,14,11,7
17,14,11,7,16
14,11,7,16,19
11,7,16,19,16
7,16,19,16,11
16,19,16,11,9
19,16,11,9,19
16,11,9,19,15
11,9,19,15,10
9,19,15,10,8
19,15,10,8,14
15,10,8,14,12
10,8,14,12,20
8,14,12,20,13
14,12,20,13,12
12,20,13,12,20
20,13,12,20,16
13,12,20,16,9
12,20,16,9,21
20,16,9,21,16
16,9,21,16,12
9,21,16,12,5
21,16,12,5,21
16,12,5,21,16
12,5,21,16,12
5,21,16,12,5
21,16,12,5,19
16,12,5,19,17
12,5,19,17,14
5,19,17,14,3
19,17,14,3,16
17,14,3,16,15
14,3,16,15,13
3,16,15,13,4
16,15,13,4,18
15,13,4,18,17
13,4,18,17,14
4,18,17,14,12
18,17,14,12,5
17,14,12,5,10
14,12,5,10,18
12,5,10,18,15
5,10,18,15,8
10,18,15,8,6
18,15,8,6,11
15,8,6,11,17
8,6,11,17,15
6,11,17,15,11
11,17,15,11,7
17,15,11,7,16
15,11,7,16,14
11,7,16,14,15
7,16,14,15,14
16,14,15,14,11
14,15,14,11,4
15,14,11,4,16
14,11,4,16,13
11,4,16,13,14
4,16,13,14,11
16,13,14,11,9
13,14,11,9,7
14,11,9,7,14
11,9,7,14,11
9,7,14,11,9
7,14,11,9,7
14,11,9,7,15
11,9,7,15,10
9,7,15,10,16
7,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,6
14,11,7,6,16
11,7,6,16,14
7,6,16,14,11
6,16,14,11,7
16,14,11,7,8
14,11,7,8,16
11,7,8,16,14
7,8,16,14,11
8,16,14,11,9
16,14,11,9,12
14,11,9,12,10
11,9,12,10,15
9,12,10,15,13
12,10,15,13,13
10,15,13,13,11
15,13,13,11,12
13,13,11,12,14
13,11,12,14,15
11,12,14,15,13
12,14,15,13,15
14,15,13,15,4
15,13,15,4,14
13,15,4,14,14
15,4,14,14,15
4,14,14,15,15
14,14,15,15,13
14,15,15,13,11
15,15,13,11,16
15,13,11,16,17
13,11,16,17,15
11,16,17,15,12
16,17,15,12,8
17,15,12,8,17
15,12,8,17,15
12,8,17,15,12
8,17,15,12,8
17,15,12,8,9
15,12,8,9,17
12,8,9,17,15
8,9,17,15,12
9,17,15,12,10
17,15,12,10,16
15,12,10,16,13
12,10,16,13,11
10,16,13,11,16
16,13,11,16,14
13,11,16,14,14
11,16,14,14,12
16,14,14,12,13
14,14,12,13,15
14,12,13,15,16
12,13,15,16,14
13,15,16,14,16
15,16,14,16,5
16,14,16,5,15
14,16,5,15,15
16,5,15,15,16
5,15,15,16,16
15,15,16,16,14
15,16,16,14,12
16,16,14,12,13
16,14,12,13,11
14,12,13,11,19
12,13,11,19,17
13,11,19,17,12
11,19,17,12,10
19,17,12,10,11
17,12,10,11,9
12,10,11,9,10
10,11,9,10,8
11,9,10,8,18
9,10,8,18,16
10,8,18,16,11
8,18,16,11,17
18,16,11,17,15
16,11,17,15,12
11,17,15,12,8
17,15,12,8,7
15,12,8,7,18
12,8,7,18,15
8,7,18,15,11
7,18,15,11,6
18,15,11,6,14
15,11,6,14,5
11,6,14,5,13
6,14,5,13,11
14,5,13,11,4
5,13,11,4,17
13,11,4,17,16
11,4,17,16,14
4,17,16,14,11
17,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,10
6,17,14,10,5
17,14,10,5,11
14,10,5,11,4
10,5,11,4,16
5,11,4,16,14
11,4,16,14,12
4,16,14,12,3
16,14,12,3,15
14,12,3,15,13
12,3,15,13,8
3,15,13,8,4
15,13,8,4,14
13,8,4,14,11
8,4,14,11,9
4,14,11,9,7
14,11,9,7,14
11,9,7,14,11
9,7,14,11,9
7,14,11,9,7
14,11,9,7,14
11,9,7,14,11
9,7,14,11,9
7,14,11,9,7
14,11,9,7,15
11,9,7,15,6
9,7,15,6,16
7,15,6,16,14
15,6,16,14,12
6,16,14,12,5
16,14,12,5,16
14,12,5,16,14
12,5,16,14,12
5,16,14,12,12
16,14,12,12,11
14,12,12,11,16
12,12,11,16,14
12,11,16,14,11
11,16,14,11,10
16,14,11,10,9
14,11,10,9,15
11,10,9,15,14
10,9,15,14,12
9,15,14,12,15
15,14,12,15,13
14,12,15,13,11
12,15,13,11,8
15,13,11,8,12
13,11,8,12,15
11,8,12,15,13
8,12,15,13,11
12,15,13,11,11
15,13,11,11,16
13,11,11,16,14
11,11,16,14,17
11,16,14,17,15
16,14,17,15,11
14,17,15,11,6
17,15,11,6,17
15,11,6,17,15
11,6,17,15,12
6,17,15,12,7
17,15,12,7,6
15,12,7,6,17
12,7,6,17,15
7,6,17,15,13
6,17,15,13,5
17,15,13,5,4
15,13,5,4,16
13,5,4,16,15
5,4,16,15,11
4,16,15,11,7
16,15,11,7,14
15,11,7,14,16
11,7,14,16,11
7,14,16,11,19
14,16,11,19,14
16,11,19,14,14
11,19,14,14,5
19,14,14,5,13
14,14,5,13,17
14,5,13,17,12
5,13,17,12,8
13,17,12,8,18
17,12,8,18,16
12,8,18,16,17
8,18,16,17,15
18,16,17,15,8
16,17,15,8,12
17,15,8,12,7
15,8,12,7,18
8,12,7,18,15
12,7,18,15,11
7,18,15,11,6
18,15,11,6,17
15,11,6,17,4
11,6,17,4,16
6,17,4,16,7
17,4,16,7,17
4,16,7,17,15
16,7,17,15,13
7,17,15,13,16
17,15,13,16,14
15,13,16,14,14
13,16,14,14,11
16,14,14,11,6
14,14,11,6,17
14,11,6,17,14
11,6,17,14,7
6,17,14,7,5
17,14,7,5,16
14,7,5,16,11
7,5,16,11,4
5,16,11,4,15
16,11,4,15,3
11,4,15,3,15
4,15,3,15,13
15,3,15,13,11
3,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
