"i1","i2","i3","i4","target"
14,11,9,0,10
11,9,0,10,8
9,0,10,8,1
0,10,8,1,11
10,8,1,11,9
8,1,11,9,7
1,11,9,7,2
11,9,7,2,10
9,7,2,10,8
7,2,10,8,1
2,10,8,1,14
10,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,14
11,9,0,14,5
9,0,14,5,10
0,14,5,10,8
14,5,10,8,9
5,10,8,9,7
10,8,9,7,8
8,9,7,8,10
9,7,8,10,7
7,8,10,7,15
8,10,7,15,11
10,7,15,11,4
7,15,11,4,15
15,11,4,15,11
11,4,15,11,4
4,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,18
11,7,17,18,15
7,17,18,15,13
17,18,15,13,6
18,15,13,6,7
15,13,6,7,15
13,6,7,15,8
6,7,15,8,11
7,15,8,11,14
15,8,11,14,18
8,11,14,18,15
11,14,18,15,4
14,18,15,4,16
18,15,4,16,14
15,4,16,14,11
4,16,14,11,7
16,14,11,7,15
14,11,7,15,6
11,7,15,6,16
7,15,6,16,16
15,6,16,16,13
6,16,16,13,5
16,16,13,5,4
16,13,5,4,17
13,5,4,17,16
5,4,17,16,14
4,17,16,14,5
17,16,14,5,3
16,14,5,3,17
14,5,3,17,15
5,3,17,15,13
3,17,15,13,6
17,15,13,6,-1
15,13,6,-1,18
13,6,-1,18,16
6,-1,18,16,13
-1,18,16,13,2
18,16,13,2,3
16,13,2,3,13
13,2,3,13,4
2,3,13,4,2
3,13,4,2,16
13,4,2,16,14
4,2,16,14,12
2,16,14,12,5
16,14,12,5,18
14,12,5,18,16
12,5,18,16,13
5,18,16,13,2
18,16,13,2,17
16,13,2,17,15
13,2,17,15,13
2,17,15,13,6
17,15,13,6,14
15,13,6,14,9
13,6,14,9,7
6,14,9,7,17
14,9,7,17,13
9,7,17,13,8
7,17,13,8,8
17,13,8,8,7
13,8,8,7,9
8,8,7,9,17
8,7,9,17,13
7,9,17,13,8
9,17,13,8,8
17,13,8,8,14
13,8,8,14,9
8,8,14,9,7
8,14,9,7,15
14,9,7,15,15
9,7,15,15,10
7,15,15,10,6
15,15,10,6,14
15,10,6,14,18
10,6,14,18,15
6,14,18,15,10
14,18,15,10,9
18,15,10,9,4
15,10,9,4,17
10,9,4,17,14
9,4,17,14,15
4,17,14,15,8
17,14,15,8,16
14,15,8,16,9
15,8,16,9,7
8,16,9,7,10
16,9,7,10,14
9,7,10,14,11
7,10,14,11,15
10,14,11,15,11
14,11,15,11,4
11,15,11,4,10
15,11,4,10,14
11,4,10,14,14
4,10,14,14,9
10,14,14,9,5
14,14,9,5,11
14,9,5,11,14
9,5,11,14,7
5,11,14,7,10
11,14,7,10,15
14,7,10,15,11
7,10,15,11,4
10,15,11,4,16
15,11,4,16,11
11,4,16,11,7
4,16,11,7,0
16,11,7,0,15
11,7,0,15,13
7,0,15,13,10
0,15,13,10,1
15,13,10,1,14
13,10,1,14,14
10,1,14,14,11
1,14,14,11,2
14,14,11,2,12
14,11,2,12,10
11,2,12,10,3
2,12,10,3,9
12,10,3,9,11
10,3,9,11,8
3,9,11,8,4
9,11,8,4,3
11,8,4,3,14
8,4,3,14,11
4,3,14,11,7
3,14,11,7,2
14,11,7,2,10
11,7,2,10,4
7,2,10,4,1
2,10,4,1,11
10,4,1,11,7
4,1,11,7,2
1,11,7,2,9
11,7,2,9,0
7,2,9,0,15
2,9,0,15,11
9,0,15,11,4
0,15,11,4,18
15,11,4,18,8
11,4,18,8,4
4,18,8,4,16
18,8,4,16,11
8,4,16,11,7
4,16,11,7,7
16,11,7,7,8
11,7,7,8,6
7,7,8,6,16
7,8,6,16,14
8,6,16,14,9
6,16,14,9,5
16,14,9,5,10
14,9,5,10,16
9,5,10,16,13
5,10,16,13,11
10,16,13,11,4
16,13,11,4,12
13,11,4,12,3
11,4,12,3,18
4,12,3,18,11
12,3,18,11,2
3,18,11,2,14
18,11,2,14,9
11,2,14,9,13
2,14,9,13,17
14,9,13,17,7
9,13,17,7,2
13,17,7,2,8
17,7,2,8,1
7,2,8,1,16
2,8,1,16,14
8,1,16,14,9
1,16,14,9,0
16,14,9,0,10
14,9,0,10,11
9,0,10,11,2
0,10,11,2,15
10,11,2,15,14
11,2,15,14,12
2,15,14,12,3
15,14,12,3,11
14,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,14
4,10,14,14,9
10,14,14,9,5
14,14,9,5,10
14,9,5,10,4
9,5,10,4,11
5,10,4,11,15
10,4,11,15,14
4,11,15,14,12
11,15,14,12,3
15,14,12,3,1
14,12,3,1,11
12,3,1,11,4
3,1,11,4,10
1,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,0
14,11,9,0,8
11,9,0,8,1
9,0,8,1,11
0,8,1,11,11
8,1,11,11,7
1,11,11,7,2
11,11,7,2,8
11,7,2,8,1
7,2,8,1,14
2,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,8
11,9,0,8,-1
9,0,8,-1,14
0,8,-1,14,11
8,-1,14,11,7
-1,14,11,7,-2
14,11,7,-2,10
11,7,-2,10,9
7,-2,10,9,8
-2,10,9,8,7
10,9,8,7,10
9,8,7,10,15
8,7,10,15,11
7,10,15,11,-3
10,15,11,-3,15
15,11,-3,15,11
11,-3,15,11,4
-3,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,18
11,7,17,18,15
7,17,18,15,8
17,18,15,8,6
18,15,8,6,9
15,8,6,9,7
8,6,9,7,8
6,9,7,8,8
9,7,8,8,14
7,8,8,14,1
8,8,14,1,18
8,14,1,18,8
14,1,18,8,4
1,18,8,4,18
18,8,4,18,8
