"i1","i2","i3","i4","target"
14,11,9,7,15
11,9,7,15,11
9,7,15,11,8
7,15,11,8,6
15,11,8,6,7
11,8,6,7,5
8,6,7,5,15
6,7,5,15,11
7,5,15,11,6
5,15,11,6,4
15,11,6,4,3
11,6,4,3,14
6,4,3,14,11
4,3,14,11,7
3,14,11,7,2
14,11,7,2,12
11,7,2,12,10
7,2,12,10,7
2,12,10,7,3
12,10,7,3,9
10,7,3,9,11
7,3,9,11,8
3,9,11,8,6
9,11,8,6,3
11,8,6,3,12
8,6,3,12,9
6,3,12,9,7
3,12,9,7,2
12,9,7,2,13
9,7,2,13,10
7,2,13,10,8
2,13,10,8,1
13,10,8,1,14
10,8,1,14,11
8,1,14,11,4
1,14,11,4,2
14,11,4,2,7
11,4,2,7,0
4,2,7,0,15
2,7,0,15,11
7,0,15,11,4
0,15,11,4,6
15,11,4,6,14
11,4,6,14,11
4,6,14,11,9
6,14,11,9,0
14,11,9,0,16
11,9,0,16,14
9,0,16,14,11
0,16,14,11,7
16,14,11,7,17
14,11,7,17,18
11,7,17,18,15
7,17,18,15,11
17,18,15,11,6
18,15,11,6,16
15,11,6,16,19
11,6,16,19,17
6,16,19,17,7
16,19,17,7,5
19,17,7,5,16
17,7,5,16,18
7,5,16,18,15
5,16,18,15,8
16,18,15,8,6
18,15,8,6,16
15,8,6,16,14
8,6,16,14,9
6,16,14,9,7
16,14,9,7,10
14,9,7,10,14
9,7,10,14,14
7,10,14,14,11
10,14,14,11,2
14,14,11,2,12
14,11,2,12,10
11,2,12,10,7
2,12,10,7,3
12,10,7,3,13
10,7,3,13,4
7,3,13,4,14
3,13,4,14,9
13,4,14,9,7
4,14,9,7,5
14,9,7,5,7
9,7,5,7,15
7,5,7,15,12
5,7,15,12,3
7,15,12,3,11
15,12,3,11,6
12,3,11,6,4
3,11,6,4,14
11,6,4,14,9
6,4,14,9,4
4,14,9,4,0
14,9,4,0,16
9,4,0,16,14
4,0,16,14,11
0,16,14,11,7
16,14,11,7,6
14,11,7,6,16
11,7,6,16,15
7,6,16,15,13
6,16,15,13,5
16,15,13,5,16
15,13,5,16,14
13,5,16,14,12
5,16,14,12,5
16,14,12,5,13
14,12,5,13,4
12,5,13,4,15
5,13,4,15,12
13,4,15,12,5
4,15,12,5,3
15,12,5,3,6
12,5,3,6,16
5,3,6,16,12
3,6,16,12,7
6,16,12,7,2
16,12,7,2,6
12,7,2,6,14
7,2,6,14,9
2,6,14,9,5
6,14,9,5,5
14,9,5,5,14
9,5,5,14,12
5,5,14,12,9
5,14,12,9,5
14,12,9,5,15
12,9,5,15,13
9,5,15,13,11
5,15,13,11,4
15,13,11,4,3
13,11,4,3,15
11,4,3,15,13
4,3,15,13,11
3,15,13,11,2
15,13,11,2,1
13,11,2,1,16
11,2,1,16,14
2,1,16,14,11
1,16,14,11,0
16,14,11,0,12
14,11,0,12,14
11,0,12,14,12
0,12,14,12,10
12,14,12,10,3
14,12,10,3,15
12,10,3,15,12
10,3,15,12,10
3,15,12,10,1
15,12,10,1,9
12,10,1,9,15
10,1,9,15,13
1,9,15,13,8
9,15,13,8,4
15,13,8,4,16
13,8,4,16,14
8,4,16,14,7
4,16,14,7,0
16,14,7,0,15
14,7,0,15,13
7,0,15,13,9
0,15,13,9,14
15,13,9,14,12
13,9,14,12,10
9,14,12,10,1
14,12,10,1,13
12,10,1,13,11
10,1,13,11,11
1,13,11,11,2
13,11,11,2,12
11,11,2,12,10
11,2,12,10,7
2,12,10,7,3
12,10,7,3,15
10,7,3,15,10
7,3,15,10,6
3,15,10,6,1
15,10,6,1,5
10,6,1,5,15
6,1,5,15,9
1,5,15,9,4
5,15,9,4,2
15,9,4,2,13
9,4,2,13,14
4,2,13,14,12
2,13,14,12,5
13,14,12,5,13
14,12,5,13,11
12,5,13,11,6
5,13,11,6,4
13,11,6,4,12
11,6,4,12,11
6,4,12,11,9
4,12,11,9,0
12,11,9,0,8
11,9,0,8,1
9,0,8,1,7
0,8,1,7,11
8,1,7,11,8
1,7,11,8,6
7,11,8,6,4
11,8,6,4,12
8,6,4,12,10
6,4,12,10,7
4,12,10,7,3
12,10,7,3,13
10,7,3,13,10
7,3,13,10,8
3,13,10,8,2
13,10,8,2,1
10,8,2,1,14
8,2,1,14,11
2,1,14,11,4
1,14,11,4,2
14,11,4,2,7
11,4,2,7,0
4,2,7,0,15
2,7,0,15,11
7,0,15,11,-3
0,15,11,-3,10
15,11,-3,10,6
11,-3,10,6,14
-3,10,6,14,9
10,6,14,9,4
