"i1","i2","i3","i4","target"
16,14,11,7,17
14,11,7,17,13
11,7,17,13,8
7,17,13,8,18
17,13,8,18,14
13,8,18,14,11
8,18,14,11,9
18,14,11,9,19
14,11,9,19,14
11,9,19,14,10
9,19,14,10,10
19,14,10,10,18
14,10,10,18,14
10,10,18,14,9
10,18,14,9,11
18,14,9,11,13
14,9,11,13,8
9,11,13,8,12
11,13,8,12,17
13,8,12,17,13
8,12,17,13,11
12,17,13,11,4
17,13,11,4,16
13,11,4,16,16
11,4,16,16,14
4,16,16,14,11
16,16,14,11,7
16,14,11,7,18
14,11,7,18,16
11,7,18,16,11
7,18,16,11,7
18,16,11,7,19
16,11,7,19,15
11,7,19,15,7
7,19,15,7,20
19,15,7,20,15
15,7,20,15,6
7,20,15,6,21
20,15,6,21,19
15,6,21,19,16
6,21,19,16,5
21,19,16,5,6
19,16,5,6,21
16,5,6,21,16
5,6,21,16,12
6,21,16,12,7
21,16,12,7,20
16,12,7,20,8
12,7,20,8,20
7,20,8,20,16
20,8,20,16,12
8,20,16,12,9
20,16,12,9,15
16,12,9,15,19
12,9,15,19,14
9,15,19,14,12
15,19,14,12,5
19,14,12,5,22
14,12,5,22,15
12,5,22,15,12
5,22,15,12,21
22,15,12,21,20
15,12,21,20,15
12,21,20,15,11
21,20,15,11,11
20,15,11,11,21
15,11,11,21,16
11,11,21,16,11
11,21,16,11,9
21,16,11,9,20
16,11,9,20,8
11,9,20,8,19
9,20,8,19,16
20,8,19,16,11
8,19,16,11,7
19,16,11,7,14
16,11,7,14,5
11,7,14,5,15
7,14,5,15,8
14,5,15,8,18
5,15,8,18,18
15,8,18,18,15
8,18,18,15,13
18,18,15,13,4
18,15,13,4,18
15,13,4,18,15
13,4,18,15,13
4,18,15,13,11
18,15,13,11,19
15,13,11,19,15
13,11,19,15,12
11,19,15,12,16
19,15,12,16,20
15,12,16,20,15
12,16,20,15,8
16,20,15,8,21
20,15,8,21,18
15,8,21,18,14
8,21,18,14,9
21,18,14,9,13
18,14,9,13,15
14,9,13,15,12
9,13,15,12,10
13,15,12,10,21
15,12,10,21,20
12,10,21,20,15
10,21,20,15,11
21,20,15,11,11
20,15,11,11,18
15,11,11,18,15
11,11,18,15,13
11,18,15,13,10
18,15,13,10,18
15,13,10,18,16
13,10,18,16,14
10,18,16,14,9
18,16,14,9,19
16,14,9,19,17
14,9,19,17,10
9,19,17,10,8
19,17,10,8,16
17,10,8,16,7
10,8,16,7,18
8,16,7,18,15
16,7,18,15,11
7,18,15,11,6
18,15,11,6,12
15,11,6,12,17
11,6,12,17,15
6,12,17,15,13
12,17,15,13,4
17,15,13,4,16
15,13,4,16,16
13,4,16,16,14
4,16,16,14,12
16,16,14,12,5
16,14,12,5,18
14,12,5,18,14
12,5,18,14,11
5,18,14,11,9
18,14,11,9,19
14,11,9,19,14
11,9,19,14,10
9,19,14,10,10
19,14,10,10,20
14,10,10,20,11
10,10,20,11,21
10,20,11,21,15
20,11,21,15,12
11,21,15,12,21
21,15,12,21,15
15,12,21,15,11
12,21,15,11,11
21,15,11,11,16
15,11,11,16,20
11,11,16,20,17
11,16,20,17,11
16,20,17,11,4
20,17,11,4,21
17,11,4,21,16
11,4,21,16,11
