"i1","i2","i3","i4","target"
17,12,7,3,4
12,7,3,4,16
7,3,4,16,14
3,4,16,14,7
4,16,14,7,5
16,14,7,5,10
14,7,5,10,15
7,5,10,15,10
5,10,15,10,7
10,15,10,7,12
15,10,7,12,15
10,7,12,15,10
7,12,15,10,5
12,15,10,5,15
15,10,5,15,11
10,5,15,11,4
5,15,11,4,15
15,11,4,15,16
11,4,15,16,14
4,15,16,14,12
15,16,14,12,7
16,14,12,7,11
14,12,7,11,17
12,7,11,17,14
7,11,17,14,10
11,17,14,10,5
17,14,10,5,16
14,10,5,16,15
10,5,16,15,10
5,16,15,10,14
16,15,10,14,10
15,10,14,10,3
10,14,10,3,12
14,10,3,12,16
10,3,12,16,14
3,12,16,14,11
12,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,12
7,17,14,12,3
17,14,12,3,5
14,12,3,5,16
12,3,5,16,14
3,5,16,14,11
5,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,10
7,17,14,10,5
17,14,10,5,3
14,10,5,3,15
10,5,3,15,10
5,3,15,10,5
3,15,10,5,16
15,10,5,16,11
10,5,16,11,4
5,16,11,4,2
16,11,4,2,14
11,4,2,14,12
4,2,14,12,9
2,14,12,9,5
14,12,9,5,4
12,9,5,4,15
9,5,4,15,12
5,4,15,12,8
4,15,12,8,3
15,12,8,3,9
12,8,3,9,2
8,3,9,2,10
3,9,2,10,1
9,2,10,1,8
2,10,1,8,3
10,1,8,3,16
1,8,3,16,12
8,3,16,12,5
3,16,12,5,16
16,12,5,16,12
12,5,16,12,7
5,16,12,7,5
16,12,7,5,16
12,7,5,16,13
7,5,16,13,9
5,16,13,9,15
16,13,9,15,13
13,9,15,13,16
9,15,13,16,13
15,13,16,13,5
13,16,13,5,14
16,13,5,14,12
13,5,14,12,15
5,14,12,15,13
14,12,15,13,12
12,15,13,12,6
15,13,12,6,11
13,12,6,11,16
12,6,11,16,12
6,11,16,12,10
11,16,12,10,9
16,12,10,9,17
12,10,9,17,12
10,9,17,12,8
9,17,12,8,8
17,12,8,8,14
12,8,8,14,11
8,8,14,11,11
8,14,11,11,9
14,11,11,9,14
11,11,9,14,10
11,9,14,10,12
9,14,10,12,10
14,10,12,10,9
10,12,10,9,15
12,10,9,15,12
10,9,15,12,10
9,15,12,10,6
15,12,10,6,11
12,10,6,11,16
10,6,11,16,11
6,11,16,11,9
11,16,11,9,7
16,11,9,7,8
11,9,7,8,6
9,7,8,6,17
7,8,6,17,10
8,6,17,10,7
6,17,10,7,5
17,10,7,5,14
10,7,5,14,12
7,5,14,12,3
5,14,12,3,15
14,12,3,15,11
12,3,15,11,4
3,15,11,4,13
15,11,4,13,16
11,4,13,16,14
4,13,16,14,11
13,16,14,11,0
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,0
16,14,11,0,17
14,11,0,17,10
11,0,17,10,1
0,17,10,1,13
17,10,1,13,18
10,1,13,18,14
1,13,18,14,9
13,18,14,9,2
18,14,9,2,15
14,9,2,15,18
9,2,15,18,16
2,15,18,16,12
15,18,16,12,17
18,16,12,17,15
16,12,17,15,12
12,17,15,12,1
17,15,12,1,14
15,12,1,14,2
12,1,14,2,15
1,14,2,15,13
14,2,15,13,11
2,15,13,11,3
15,13,11,3,4
13,11,3,4,16
11,3,4,16,14
3,4,16,14,11
4,16,14,11,0
16,14,11,0,18
14,11,0,18,15
11,0,18,15,13
0,18,15,13,11
18,15,13,11,12
15,13,11,12,10
13,11,12,10,18
11,12,10,18,14
12,10,18,14,11
10,18,14,11,9
18,14,11,9,15
14,11,9,15,10
11,9,15,10,8
9,15,10,8,18
15,10,8,18,16
10,8,18,16,9
8,18,16,9,7
18,16,9,7,15
16,9,7,15,18
9,7,15,18,14
7,15,18,14,9
15,18,14,9,5
18,14,9,5,4
14,9,5,4,19
9,5,4,19,12
5,4,19,12,10
4,19,12,10,3
19,12,10,3,9
12,10,3,9,18
10,3,9,18,13
3,9,18,13,8
9,18,13,8,4
18,13,8,4,17
13,8,4,17,16
8,4,17,16,14
4,17,16,14,12
17,16,14,12,5
16,14,12,5,16
14,12,5,16,14
12,5,16,14,11
5,16,14,11,0
16,14,11,0,14
14,11,0,14,12
11,0,14,12,10
0,14,12,10,3
14,12,10,3,2
12,10,3,2,15
10,3,2,15,12
3,2,15,12,10
2,15,12,10,1
15,12,10,1,13
12,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,0
16,14,11,0,17
14,11,0,17,18
11,0,17,18,15
0,17,18,15,11
17,18,15,11,-1
18,15,11,-1,17
15,11,-1,17,16
11,-1,17,16,11
-1,17,16,11,0
17,16,11,0,14
16,11,0,14,15
11,0,14,15,14
0,14,15,14,11
14,15,14,11,4
15,14,11,4,12
14,11,4,12,16
11,4,12,16,11
4,12,16,11,0
12,16,11,0,12
16,11,0,12,9
11,0,12,9,11
0,12,9,11,17
12,9,11,17,12
9,11,17,12,7
